DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,1698,3730,0,346.4152581310426,792,0,0,-1,0,3,1|0|5
1,276,3740,0,242.61796655249975,98,0,0,-1,0,3,4|2|3
2,2861,2508,0,281.7776089533868,17,0,0,-1,0,3,4|3|2
3,491,2235,0,254.55680949094483,43,0,0,-1,0,3,2|0|4
4,1803,3187,0,301.4587331616873,189,0,0,-1,0,3,1|2|4
5,419,2064,0,287.2156367946437,45,0,0,-1,0,3,5|0|3
6,3499,918,0,364.81641975265757,47,0,0,-1,0,3,0|1|4
7,1985,2831,0,367.1585431226717,372,0,0,-1,0,3,2|1|0
8,1995,3189,0,160.4702158095199,69,0,0,-1,0,3,5|1|4
9,907,1176,0,301.9099807845677,41,0,0,-1,0,3,0|3|4
10,1711,1892,0,301.65158635710975,29,0,0,-1,0,3,3|2|5
11,2676,2342,0,290.57694622275386,78,0,0,-1,0,3,4|2|3
12,3902,1614,0,248.6858874306855,262,0,0,-1,0,3,5|2|3
13,2513,1560,0,237.42086577283902,112,0,0,-1,0,3,4|1|2
14,3200,2562,0,219.91563296746054,194,0,0,-1,0,3,4|5|3
15,1640,3230,0,289.0056206295286,691,0,0,-1,0,3,1|4|5
16,3079,790,0,269.9408175984675,202,0,0,-1,0,3,3|0|2
17,3744,3766,0,247.7738275774608,124,0,0,-1,0,3,4|0|5
18,3480,2879,0,291.235581819441,133,0,0,-1,0,3,3|4|1
19,3406,640,0,296.7535195155398,151,0,0,-1,0,3,5|3|1
20,2211,1985,0,383.9912582948765,15,0,0,-1,0,3,5|0|1
21,3002,2110,0,328.16033097076524,42,0,0,-1,0,3,0|4|1
22,1944,3984,0,337.6648667396236,186,0,0,-1,0,3,2|5|4
23,3965,1161,0,294.18121599154233,926,0,0,-1,0,3,2|3|1
24,2456,3425,0,417.08050711957947,946,0,0,-1,0,3,1|2|4
25,2810,1882,0,228.46645125163116,771,0,0,-1,0,3,0|3|2
26,1587,1840,0,292.8250043729107,198,0,0,-1,0,3,4|5|2
27,1539,494,0,281.1886900675729,43,0,0,-1,0,3,1|3|4
28,782,1854,0,218.0328688718091,409,0,0,-1,0,3,3|0|1
29,3735,121,0,261.76918659151727,46,0,0,-1,0,3,4|3|5
30,2049,314,0,282.8453701177683,183,0,0,-1,0,3,1|0|5
31,3226,2274,0,300.4344396993324,100,0,0,-1,0,3,0|2|3
32,701,698,0,271.90878089107326,108,0,0,-1,0,3,5|2|0
33,534,3264,0,212.09734142222908,139,0,0,-1,0,3,4|2|5
34,752,3618,0,361.56216595533215,43,0,0,-1,0,3,4|2|0
