DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,2095,2637,0,321.92731294566795,199,0,0,-1,0,3,2|4|0
1,3886,7511,0,255.20627404241242,62,0,0,-1,0,3,0|1|3
2,6081,3770,0,166.346936580277,417,0,0,-1,0,3,1|3|4
3,7702,2907,0,273.79903720327496,32,0,0,-1,0,3,3|4|0
4,6395,1679,0,185.05305867403513,828,0,0,-1,0,3,3|1|4
5,1930,2699,0,243.58499385663296,92,0,0,-1,0,3,5|2|1
6,2134,6812,0,276.5637807746036,173,0,0,-1,0,3,3|2|0
7,4278,5121,0,240.43139249625926,200,0,0,-1,0,3,3|1|2
8,9598,3516,0,250.72320189392408,167,0,0,-1,0,3,0|1|2
9,4356,2991,0,250.9284552623803,139,0,0,-1,0,3,3|4|0
10,3250,6170,0,342.74021409106035,787,0,0,-1,0,3,0|5|2
11,6059,6988,0,277.5756477634451,85,0,0,-1,0,3,0|1|4
12,9298,3063,0,230.1010698866161,16,0,0,-1,0,3,4|5|0
13,2776,6218,0,254.86724253846907,231,0,0,-1,0,3,4|5|3
14,9151,5503,0,268.7811275575772,187,0,0,-1,0,3,0|2|3
15,7965,725,0,296.9876384170944,42,0,0,-1,0,3,3|5|1
16,6165,3329,0,253.67029753836226,473,0,0,-1,0,3,3|4|1
17,9489,1059,0,319.0984215984498,836,0,0,-1,0,3,4|3|5
18,5306,5314,0,230.85020621100946,94,0,0,-1,0,3,5|1|4
19,1097,4629,0,211.08073150516145,751,0,0,-1,0,3,4|3|2
20,1454,7342,0,217.24162151492143,175,0,0,-1,0,3,2|5|4
21,6365,629,0,242.8816712550793,158,0,0,-1,0,3,5|4|3
22,8138,4493,0,271.38669425785804,168,0,0,-1,0,3,3|1|5
23,42,357,0,263.59322866007767,150,0,0,-1,0,3,3|1|0
24,1445,8573,0,287.60255627581694,1,0,0,-1,0,3,5|1|0
25,4406,1739,0,239.36752552465796,166,0,0,-1,0,3,2|0|1
26,4451,4474,0,206.95120080693061,198,0,0,-1,0,3,5|2|3
27,580,2549,0,218.38533115263934,449,0,0,-1,0,3,2|0|3
28,5351,8038,0,300.00895154772803,138,0,0,-1,0,3,0|4|1
29,3566,3235,0,280.7698279191758,49,0,0,-1,0,3,4|2|5
30,8391,3705,0,213.30028242978653,197,0,0,-1,0,3,5|2|1
31,1935,2662,0,192.27552527490278,140,0,0,-1,0,3,4|1|2
32,5301,3585,0,220.44772529235195,143,0,0,-1,0,3,3|2|5
33,6412,9766,0,285.67659958673244,145,0,0,-1,0,3,4|3|2
34,7906,8347,0,290.2423144629005,598,0,0,-1,0,3,3|5|0
