LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,1154,0,81,1200,21,0,
1,1154,0,0,86,1200,17,0,
2,0,4889,0,35,1200,36,0,
3,4889,0,0,92,1200,37,0,
4,0,7533,0,59,1200,15,0,
5,7533,0,0,98,1200,8,0,
6,0,7950,0,89,1200,6,0,
7,7950,0,0,67,1200,51,0,
8,0,8698,0,83,1200,19,0,
9,8698,0,0,6,1200,66,0,
10,0,9229,0,32,1200,66,0,
11,9229,0,0,72,1200,22,0,
12,0,9386,0,15,1200,90,0,
13,9386,0,0,26,1200,42,0,
14,1,1871,0,7,1200,62,0,
15,1871,1,0,31,1200,36,0,
16,1,1911,0,85,1200,54,0,
17,1911,1,0,39,1200,73,0,
18,1,2031,0,10,1200,88,0,
19,2031,1,0,70,1200,4,0,
20,1,3806,0,37,1200,3,0,
21,3806,1,0,78,1200,86,0,
22,1,3984,0,13,1200,44,0,
23,3984,1,0,48,1200,71,0,
24,1,6741,0,89,1200,81,0,
25,6741,1,0,17,1200,26,0,
26,1,7040,0,45,1200,31,0,
27,7040,1,0,9,1200,43,0,
28,1,9292,0,1,1200,39,0,
29,9292,1,0,77,1200,84,0,
30,1,9832,0,28,1200,2,0,
31,9832,1,0,2,1200,86,0,
32,2,2349,0,51,1200,85,0,
33,2349,2,0,43,1200,35,0,
34,2,3010,0,81,1200,42,0,
35,3010,2,0,21,1200,52,0,
36,2,4983,0,20,1200,40,0,
37,4983,2,0,26,1200,53,0,
38,2,5016,0,66,1200,35,0,
39,5016,2,0,39,1200,14,0,
40,2,6244,0,36,1200,2,0,
41,6244,2,0,7,1200,35,0,
42,2,7885,0,59,1200,68,0,
43,7885,2,0,53,1200,50,0,
44,2,8190,0,20,1200,22,0,
45,8190,2,0,22,1200,84,0,
46,3,2171,0,16,1200,37,0,
47,2171,3,0,72,1200,85,0,
48,3,2633,0,51,1200,65,0,
49,2633,3,0,56,1200,82,0,
50,3,2746,0,64,1200,88,0,
51,2746,3,0,16,1200,77,0,
52,3,4823,0,3,1200,33,0,
53,4823,3,0,5,1200,57,0,
54,3,6446,0,44,1200,93,0,
55,6446,3,0,15,1200,65,0,
56,3,9763,0,38,1200,38,0,
57,9763,3,0,85,1200,42,0,
58,4,853,0,47,1200,32,0,
59,853,4,0,67,1200,88,0,
60,4,1514,0,69,1200,27,0,
61,1514,4,0,49,1200,95,0,
62,4,1884,0,56,1200,37,0,
63,1884,4,0,24,1200,3,0,
64,4,2330,0,12,1200,48,0,
65,2330,4,0,80,1200,96,0,
66,4,3280,0,38,1200,78,0,
67,3280,4,0,63,1200,78,0,
68,4,3842,0,15,1200,19,0,
69,3842,4,0,66,1200,66,0,
70,4,4124,0,36,1200,80,0,
71,4124,4,0,20,1200,13,0,
72,4,5017,0,9,1200,61,0,
73,5017,4,0,1,1200,38,0,
74,4,6985,0,4,1200,23,0,
75,6985,4,0,60,1200,13,0,
76,4,7086,0,76,1200,13,0,
77,7086,4,0,76,1200,4,0,
78,4,8843,0,50,1200,28,0,
79,8843,4,0,83,1200,24,0,
80,4,9771,0,64,1200,91,0,
81,9771,4,0,65,1200,16,0,
82,4,9795,0,64,1200,5,0,
83,9795,4,0,74,1200,74,0,
84,5,524,0,68,1200,9,0,
85,524,5,0,39,1200,12,0,
86,5,1021,0,38,1200,93,0,
87,1021,5,0,19,1200,67,0,
88,5,1547,0,90,1200,54,0,
89,1547,5,0,22,1200,35,0,
90,5,2639,0,59,1200,88,0,
91,2639,5,0,38,1200,6,0,
92,5,3367,0,93,1200,80,0,
93,3367,5,0,14,1200,23,0,
94,5,3634,0,43,1200,11,0,
95,3634,5,0,33,1200,1,0,
96,5,4086,0,25,1200,22,0,
97,4086,5,0,12,1200,83,0,
98,5,4314,0,23,1200,6,0,
99,4314,5,0,92,1200,97,0,
100,5,4420,0,18,1200,72,0,
101,4420,5,0,36,1200,23,0,
102,5,4885,0,46,1200,99,0,
103,4885,5,0,58,1200,98,0,
104,5,9093,0,90,1200,25,0,
105,9093,5,0,76,1200,79,0,
106,6,304,0,12,1200,4,0,
107,304,6,0,58,1200,35,0,
108,6,3039,0,89,1200,62,0,
109,3039,6,0,10,1200,28,0,
110,6,5836,0,95,1200,51,0,
111,5836,6,0,38,1200,62,0,
112,6,6036,0,26,1200,74,0,
113,6036,6,0,12,1200,3,0,
114,6,6830,0,95,1200,83,0,
115,6830,6,0,2,1200,57,0,
116,6,7379,0,79,1200,29,0,
117,7379,6,0,84,1200,68,0,
118,6,8128,0,30,1200,10,0,
119,8128,6,0,81,1200,29,0,
120,6,9224,0,94,1200,69,0,
121,9224,6,0,6,1200,3,0,
122,6,9322,0,82,1200,4,0,
123,9322,6,0,15,1200,8,0,
124,6,9558,0,63,1200,91,0,
125,9558,6,0,75,1200,2,0,
126,6,9698,0,68,1200,4,0,
127,9698,6,0,34,1200,66,0,
128,6,9801,0,75,1200,79,0,
129,9801,6,0,75,1200,70,0,
130,6,9960,0,92,1200,16,0,
131,9960,6,0,40,1200,8,0,
132,7,3878,0,10,1200,56,0,
133,3878,7,0,84,1200,94,0,
134,7,4183,0,25,1200,6,0,
135,4183,7,0,30,1200,84,0,
136,7,4488,0,78,1200,24,0,
137,4488,7,0,73,1200,39,0,
138,7,4496,0,46,1200,96,0,
139,4496,7,0,20,1200,99,0,
140,7,7370,0,79,1200,42,0,
141,7370,7,0,92,1200,5,0,
142,8,1458,0,97,1200,4,0,
143,1458,8,0,79,1200,94,0,
144,8,1670,0,40,1200,72,0,
145,1670,8,0,60,1200,54,0,
146,8,1789,0,25,1200,97,0,
147,1789,8,0,70,1200,15,0,
148,8,1942,0,23,1200,69,0,
149,1942,8,0,24,1200,21,0,
150,8,2694,0,50,1200,55,0,
151,2694,8,0,36,1200,60,0,
152,8,3715,0,75,1200,65,0,
153,3715,8,0,93,1200,14,0,
154,8,3762,0,20,1200,82,0,
155,3762,8,0,35,1200,90,0,
156,8,4102,0,93,1200,13,0,
157,4102,8,0,54,1200,70,0,
158,8,7827,0,92,1200,66,0,
159,7827,8,0,15,1200,81,0,
160,8,7892,0,74,1200,96,0,
161,7892,8,0,52,1200,79,0,
162,8,7925,0,96,1200,81,0,
163,7925,8,0,38,1200,21,0,
164,8,8301,0,74,1200,24,0,
165,8301,8,0,30,1200,25,0,
166,9,1174,0,86,1200,59,0,
167,1174,9,0,53,1200,51,0,
168,9,1997,0,85,1200,87,0,
169,1997,9,0,55,1200,67,0,
170,9,2641,0,90,1200,79,0,
171,2641,9,0,5,1200,10,0,
172,9,4046,0,84,1200,38,0,
173,4046,9,0,96,1200,47,0,
174,9,4417,0,39,1200,2,0,
175,4417,9,0,65,1200,65,0,
176,9,5746,0,28,1200,14,0,
177,5746,9,0,65,1200,32,0,
178,9,6038,0,63,1200,38,0,
179,6038,9,0,25,1200,19,0,
180,9,6160,0,35,1200,38,0,
181,6160,9,0,56,1200,72,0,
182,9,7174,0,53,1200,11,0,
183,7174,9,0,97,1200,54,0,
184,9,7274,0,22,1200,57,0,
185,7274,9,0,49,1200,45,0,
186,10,72,0,99,1200,88,0,
187,72,10,0,31,1200,58,0,
188,10,1185,0,81,1200,13,0,
189,1185,10,0,4,1200,7,0,
190,10,3907,0,5,1200,95,0,
191,3907,10,0,37,1200,91,0,
192,10,6390,0,15,1200,1,0,
193,6390,10,0,24,1200,82,0,
194,10,8192,0,96,1200,14,0,
195,8192,10,0,57,1200,9,0,
196,10,9929,0,98,1200,79,0,
197,9929,10,0,12,1200,77,0,
198,11,262,0,95,1200,17,0,
199,262,11,0,24,1200,29,0,
200,11,313,0,84,1200,75,0,
201,313,11,0,20,1200,4,0,
202,11,914,0,9,1200,22,0,
203,914,11,0,34,1200,8,0,
204,11,1641,0,17,1200,72,0,
205,1641,11,0,64,1200,32,0,
206,11,2896,0,43,1200,51,0,
207,2896,11,0,76,1200,91,0,
208,11,3380,0,6,1200,30,0,
209,3380,11,0,42,1200,4,0,
210,11,4159,0,49,1200,5,0,
211,4159,11,0,94,1200,62,0,
212,11,8215,0,72,1200,78,0,
213,8215,11,0,77,1200,51,0,
214,11,9179,0,94,1200,86,0,
215,9179,11,0,24,1200,18,0,
216,11,9512,0,70,1200,19,0,
217,9512,11,0,90,1200,78,0,
218,12,758,0,14,1200,94,0,
219,758,12,0,17,1200,5,0,
220,12,895,0,73,1200,67,0,
221,895,12,0,87,1200,46,0,
222,12,1691,0,97,1200,31,0,
223,1691,12,0,66,1200,61,0,
224,12,2011,0,42,1200,51,0,
225,2011,12,0,33,1200,22,0,
226,12,2689,0,36,1200,75,0,
227,2689,12,0,84,1200,22,0,
228,12,2833,0,94,1200,67,0,
229,2833,12,0,64,1200,35,0,
230,12,5166,0,20,1200,30,0,
231,5166,12,0,27,1200,74,0,
232,12,6579,0,53,1200,85,0,
233,6579,12,0,10,1200,67,0,
234,12,6692,0,59,1200,88,0,
235,6692,12,0,81,1200,90,0,
236,12,7057,0,85,1200,39,0,
237,7057,12,0,44,1200,96,0,
238,12,7590,0,71,1200,92,0,
239,7590,12,0,4,1200,95,0,
240,12,8151,0,76,1200,53,0,
241,8151,12,0,6,1200,17,0,
242,12,8426,0,17,1200,99,0,
243,8426,12,0,88,1200,84,0,
244,12,8919,0,16,1200,69,0,
245,8919,12,0,16,1200,65,0,
246,12,9894,0,18,1200,63,0,
247,9894,12,0,20,1200,50,0,
248,13,4640,0,68,1200,43,0,
249,4640,13,0,18,1200,55,0,
250,13,4874,0,24,1200,93,0,
251,4874,13,0,87,1200,30,0,
252,13,6615,0,95,1200,36,0,
253,6615,13,0,62,1200,20,0,
254,13,6715,0,75,1200,46,0,
255,6715,13,0,93,1200,68,0,
256,14,1751,0,57,1200,36,0,
257,1751,14,0,87,1200,99,0,
258,14,2378,0,86,1200,40,0,
259,2378,14,0,87,1200,77,0,
260,14,3975,0,23,1200,93,0,
261,3975,14,0,29,1200,20,0,
262,14,5986,0,81,1200,26,0,
263,5986,14,0,13,1200,77,0,
264,14,7116,0,36,1200,24,0,
265,7116,14,0,61,1200,42,0,
266,14,7418,0,25,1200,54,0,
267,7418,14,0,81,1200,7,0,
268,14,8759,0,43,1200,33,0,
269,8759,14,0,85,1200,76,0,
270,14,9490,0,52,1200,27,0,
271,9490,14,0,93,1200,42,0,
272,15,3504,0,95,1200,82,0,
273,3504,15,0,93,1200,78,0,
274,15,3892,0,34,1200,74,0,
275,3892,15,0,72,1200,7,0,
276,15,6936,0,6,1200,63,0,
277,6936,15,0,5,1200,16,0,
278,15,7183,0,14,1200,33,0,
279,7183,15,0,20,1200,66,0,
280,15,7534,0,31,1200,96,0,
281,7534,15,0,4,1200,24,0,
282,16,83,0,97,1200,95,0,
283,83,16,0,13,1200,26,0,
284,16,206,0,88,1200,97,0,
285,206,16,0,52,1200,94,0,
286,16,1467,0,75,1200,14,0,
287,1467,16,0,71,1200,97,0,
288,16,3241,0,73,1200,93,0,
289,3241,16,0,98,1200,15,0,
290,16,4028,0,92,1200,49,0,
291,4028,16,0,50,1200,77,0,
292,16,4325,0,29,1200,33,0,
293,4325,16,0,14,1200,43,0,
294,16,4384,0,36,1200,76,0,
295,4384,16,0,35,1200,14,0,
296,16,5341,0,26,1200,7,0,
297,5341,16,0,33,1200,91,0,
298,16,7497,0,83,1200,47,0,
299,7497,16,0,93,1200,46,0,
300,17,469,0,74,1200,78,0,
301,469,17,0,68,1200,85,0,
302,17,1368,0,31,1200,48,0,
303,1368,17,0,30,1200,67,0,
304,17,1638,0,39,1200,85,0,
305,1638,17,0,70,1200,87,0,
306,17,2924,0,54,1200,38,0,
307,2924,17,0,10,1200,42,0,
308,17,7951,0,56,1200,91,0,
309,7951,17,0,68,1200,51,0,
310,17,9414,0,77,1200,29,0,
311,9414,17,0,64,1200,18,0,
312,17,9537,0,39,1200,30,0,
313,9537,17,0,72,1200,60,0,
314,18,1109,0,77,1200,19,0,
315,1109,18,0,71,1200,82,0,
316,18,2432,0,11,1200,46,0,
317,2432,18,0,96,1200,46,0,
318,18,2980,0,57,1200,12,0,
319,2980,18,0,1,1200,24,0,
320,18,3471,0,51,1200,20,0,
321,3471,18,0,36,1200,75,0,
322,18,4128,0,35,1200,62,0,
323,4128,18,0,82,1200,32,0,
324,18,4215,0,25,1200,75,0,
325,4215,18,0,99,1200,99,0,
326,18,5898,0,77,1200,96,0,
327,5898,18,0,77,1200,81,0,
328,18,6855,0,74,1200,40,0,
329,6855,18,0,89,1200,3,0,
330,18,6935,0,85,1200,29,0,
331,6935,18,0,56,1200,29,0,
332,19,3772,0,2,1200,43,0,
333,3772,19,0,92,1200,10,0,
334,19,3784,0,63,1200,45,0,
335,3784,19,0,14,1200,97,0,
336,19,5207,0,52,1200,14,0,
337,5207,19,0,69,1200,52,0,
338,19,5561,0,63,1200,77,0,
339,5561,19,0,95,1200,92,0,
340,19,5590,0,10,1200,76,0,
341,5590,19,0,65,1200,22,0,
342,19,6241,0,78,1200,55,0,
343,6241,19,0,32,1200,56,0,
344,19,8118,0,32,1200,95,0,
345,8118,19,0,82,1200,13,0,
346,20,1061,0,31,1200,80,0,
347,1061,20,0,47,1200,81,0,
348,20,1416,0,97,1200,53,0,
349,1416,20,0,79,1200,36,0,
350,20,1680,0,12,1200,1,0,
351,1680,20,0,57,1200,70,0,
352,20,1940,0,7,1200,92,0,
353,1940,20,0,36,1200,75,0,
354,20,3184,0,31,1200,79,0,
355,3184,20,0,10,1200,30,0,
356,20,3219,0,21,1200,55,0,
357,3219,20,0,52,1200,18,0,
358,20,3705,0,76,1200,67,0,
359,3705,20,0,22,1200,14,0,
360,20,5765,0,79,1200,66,0,
361,5765,20,0,3,1200,60,0,
362,20,5844,0,90,1200,92,0,
363,5844,20,0,26,1200,23,0,
364,20,6070,0,58,1200,99,0,
365,6070,20,0,87,1200,46,0,
366,20,6715,0,22,1200,92,0,
367,6715,20,0,55,1200,53,0,
368,20,8618,0,93,1200,85,0,
369,8618,20,0,45,1200,28,0,
370,21,142,0,86,1200,45,0,
371,142,21,0,94,1200,40,0,
372,21,2044,0,52,1200,64,0,
373,2044,21,0,30,1200,36,0,
374,21,2075,0,24,1200,23,0,
375,2075,21,0,30,1200,8,0,
376,21,6123,0,14,1200,19,0,
377,6123,21,0,67,1200,3,0,
378,21,7664,0,13,1200,47,0,
379,7664,21,0,3,1200,56,0,
380,21,7773,0,98,1200,43,0,
381,7773,21,0,30,1200,68,0,
382,21,9773,0,66,1200,10,0,
383,9773,21,0,74,1200,42,0,
384,22,453,0,28,1200,66,0,
385,453,22,0,83,1200,90,0,
386,22,1419,0,91,1200,41,0,
387,1419,22,0,38,1200,84,0,
388,22,4023,0,15,1200,19,0,
389,4023,22,0,34,1200,56,0,
390,22,7996,0,90,1200,8,0,
391,7996,22,0,69,1200,62,0,
392,22,9009,0,20,1200,90,0,
393,9009,22,0,6,1200,33,0,
394,23,1781,0,63,1200,93,0,
395,1781,23,0,12,1200,63,0,
396,23,3364,0,70,1200,8,0,
397,3364,23,0,87,1200,71,0,
398,23,5894,0,16,1200,39,0,
399,5894,23,0,88,1200,37,0,
400,23,6148,0,6,1200,60,0,
401,6148,23,0,34,1200,40,0,
402,23,6715,0,63,1200,83,0,
403,6715,23,0,22,1200,47,0,
404,23,8001,0,76,1200,35,0,
405,8001,23,0,8,1200,72,0,
406,23,9966,0,28,1200,84,0,
407,9966,23,0,26,1200,41,0,
408,24,780,0,61,1200,55,0,
409,780,24,0,54,1200,88,0,
410,24,1623,0,82,1200,69,0,
411,1623,24,0,55,1200,74,0,
412,24,1724,0,38,1200,95,0,
413,1724,24,0,6,1200,49,0,
414,24,2667,0,74,1200,69,0,
415,2667,24,0,7,1200,60,0,
416,24,5023,0,70,1200,70,0,
417,5023,24,0,14,1200,72,0,
418,24,7776,0,12,1200,41,0,
419,7776,24,0,99,1200,88,0,
420,24,9904,0,51,1200,17,0,
421,9904,24,0,13,1200,93,0,
422,25,1749,0,15,1200,23,0,
423,1749,25,0,94,1200,35,0,
424,25,2555,0,47,1200,14,0,
425,2555,25,0,81,1200,88,0,
426,25,3580,0,41,1200,19,0,
427,3580,25,0,32,1200,4,0,
428,25,4114,0,89,1200,67,0,
429,4114,25,0,52,1200,3,0,
430,25,5524,0,13,1200,74,0,
431,5524,25,0,7,1200,38,0,
432,25,7238,0,62,1200,94,0,
433,7238,25,0,8,1200,99,0,
434,25,8228,0,87,1200,76,0,
435,8228,25,0,86,1200,48,0,
436,25,8654,0,95,1200,3,0,
437,8654,25,0,86,1200,60,0,
438,25,9747,0,87,1200,54,0,
439,9747,25,0,82,1200,59,0,
440,26,816,0,28,1200,90,0,
441,816,26,0,73,1200,47,0,
442,26,2124,0,30,1200,65,0,
443,2124,26,0,63,1200,39,0,
444,26,3710,0,66,1200,9,0,
445,3710,26,0,93,1200,37,0,
446,26,6561,0,69,1200,41,0,
447,6561,26,0,86,1200,19,0,
448,26,6599,0,94,1200,63,0,
449,6599,26,0,93,1200,11,0,
450,26,6772,0,14,1200,57,0,
451,6772,26,0,74,1200,61,0,
452,26,6936,0,49,1200,18,0,
453,6936,26,0,12,1200,77,0,
454,26,8329,0,4,1200,3,0,
455,8329,26,0,62,1200,94,0,
456,26,8401,0,32,1200,11,0,
457,8401,26,0,84,1200,24,0,
458,26,9706,0,72,1200,27,0,
459,9706,26,0,90,1200,58,0,
460,27,383,0,57,1200,97,0,
461,383,27,0,47,1200,99,0,
462,27,392,0,39,1200,80,0,
463,392,27,0,33,1200,46,0,
464,27,1091,0,16,1200,54,0,
465,1091,27,0,94,1200,62,0,
466,27,1820,0,84,1200,47,0,
467,1820,27,0,47,1200,25,0,
468,27,2165,0,84,1200,3,0,
469,2165,27,0,28,1200,16,0,
470,27,3914,0,80,1200,95,0,
471,3914,27,0,65,1200,78,0,
472,27,5077,0,37,1200,40,0,
473,5077,27,0,51,1200,58,0,
474,27,5315,0,17,1200,3,0,
475,5315,27,0,29,1200,69,0,
476,27,5971,0,50,1200,80,0,
477,5971,27,0,67,1200,16,0,
478,27,6152,0,38,1200,13,0,
479,6152,27,0,5,1200,9,0,
480,27,6484,0,39,1200,75,0,
481,6484,27,0,2,1200,67,0,
482,27,9277,0,52,1200,27,0,
483,9277,27,0,58,1200,68,0,
484,27,9306,0,98,1200,19,0,
485,9306,27,0,96,1200,54,0,
486,27,9684,0,80,1200,78,0,
487,9684,27,0,65,1200,61,0,
488,28,1189,0,70,1200,30,0,
489,1189,28,0,52,1200,88,0,
490,28,6950,0,43,1200,31,0,
491,6950,28,0,84,1200,71,0,
492,28,7124,0,34,1200,19,0,
493,7124,28,0,56,1200,54,0,
494,28,9889,0,87,1200,13,0,
495,9889,28,0,85,1200,47,0,
496,29,2064,0,84,1200,10,0,
497,2064,29,0,66,1200,90,0,
498,29,5042,0,52,1200,59,0,
499,5042,29,0,30,1200,82,0,
500,29,5566,0,17,1200,35,0,
501,5566,29,0,66,1200,92,0,
502,29,7084,0,48,1200,25,0,
503,7084,29,0,32,1200,6,0,
504,29,7569,0,18,1200,70,0,
505,7569,29,0,43,1200,38,0,
506,30,233,0,10,1200,45,0,
507,233,30,0,88,1200,95,0,
508,30,432,0,98,1200,75,0,
509,432,30,0,84,1200,30,0,
510,30,2523,0,53,1200,41,0,
511,2523,30,0,22,1200,89,0,
512,30,2566,0,22,1200,47,0,
513,2566,30,0,20,1200,97,0,
514,30,2688,0,33,1200,99,0,
515,2688,30,0,6,1200,48,0,
516,30,3518,0,50,1200,17,0,
517,3518,30,0,91,1200,70,0,
518,30,3978,0,24,1200,93,0,
519,3978,30,0,13,1200,55,0,
520,30,4056,0,5,1200,61,0,
521,4056,30,0,40,1200,97,0,
522,30,6113,0,71,1200,75,0,
523,6113,30,0,93,1200,79,0,
524,30,9347,0,61,1200,75,0,
525,9347,30,0,8,1200,42,0,
526,30,9493,0,18,1200,64,0,
527,9493,30,0,87,1200,58,0,
528,30,9648,0,31,1200,27,0,
529,9648,30,0,38,1200,61,0,
530,30,9830,0,90,1200,36,0,
531,9830,30,0,62,1200,17,0,
532,31,521,0,6,1200,58,0,
533,521,31,0,18,1200,24,0,
534,31,588,0,77,1200,1,0,
535,588,31,0,68,1200,86,0,
536,31,873,0,63,1200,4,0,
537,873,31,0,64,1200,53,0,
538,31,1620,0,63,1200,63,0,
539,1620,31,0,56,1200,2,0,
540,31,3322,0,73,1200,21,0,
541,3322,31,0,54,1200,38,0,
542,31,4315,0,40,1200,31,0,
543,4315,31,0,70,1200,3,0,
544,31,4571,0,9,1200,99,0,
545,4571,31,0,41,1200,56,0,
546,31,4854,0,56,1200,96,0,
547,4854,31,0,89,1200,66,0,
548,31,6072,0,4,1200,45,0,
549,6072,31,0,21,1200,41,0,
550,31,7563,0,64,1200,52,0,
551,7563,31,0,74,1200,94,0,
552,31,7900,0,99,1200,41,0,
553,7900,31,0,53,1200,99,0,
554,31,8129,0,83,1200,37,0,
555,8129,31,0,48,1200,65,0,
556,31,8748,0,21,1200,26,0,
557,8748,31,0,5,1200,30,0,
558,32,687,0,84,1200,51,0,
559,687,32,0,92,1200,80,0,
560,32,841,0,17,1200,42,0,
561,841,32,0,87,1200,30,0,
562,32,1218,0,55,1200,74,0,
563,1218,32,0,29,1200,57,0,
564,32,1817,0,88,1200,44,0,
565,1817,32,0,53,1200,31,0,
566,32,2567,0,17,1200,84,0,
567,2567,32,0,83,1200,70,0,
568,32,2604,0,61,1200,35,0,
569,2604,32,0,84,1200,45,0,
570,32,5392,0,30,1200,57,0,
571,5392,32,0,80,1200,2,0,
572,32,5548,0,68,1200,71,0,
573,5548,32,0,99,1200,79,0,
574,32,6038,0,7,1200,56,0,
575,6038,32,0,61,1200,50,0,
576,32,6065,0,13,1200,23,0,
577,6065,32,0,5,1200,22,0,
578,32,6068,0,20,1200,8,0,
579,6068,32,0,45,1200,22,0,
580,32,6595,0,27,1200,25,0,
581,6595,32,0,15,1200,2,0,
582,32,6925,0,22,1200,10,0,
583,6925,32,0,65,1200,91,0,
584,32,8738,0,28,1200,80,0,
585,8738,32,0,9,1200,49,0,
586,32,9711,0,8,1200,11,0,
587,9711,32,0,92,1200,65,0,
588,32,9794,0,72,1200,30,0,
589,9794,32,0,13,1200,90,0,
590,33,937,0,27,1200,34,0,
591,937,33,0,74,1200,44,0,
592,33,1008,0,4,1200,55,0,
593,1008,33,0,20,1200,19,0,
594,33,1421,0,54,1200,58,0,
595,1421,33,0,77,1200,29,0,
596,33,2142,0,13,1200,36,0,
597,2142,33,0,68,1200,27,0,
598,33,4329,0,70,1200,22,0,
599,4329,33,0,99,1200,70,0,
600,33,4494,0,96,1200,88,0,
601,4494,33,0,83,1200,26,0,
602,33,8199,0,35,1200,61,0,
603,8199,33,0,30,1200,58,0,
604,33,9026,0,53,1200,42,0,
605,9026,33,0,96,1200,49,0,
606,33,9341,0,21,1200,58,0,
607,9341,33,0,39,1200,33,0,
608,33,9572,0,5,1200,63,0,
609,9572,33,0,23,1200,73,0,
610,34,2416,0,22,1200,80,0,
611,2416,34,0,41,1200,77,0,
612,34,2752,0,28,1200,66,0,
613,2752,34,0,4,1200,5,0,
614,34,3082,0,9,1200,26,0,
615,3082,34,0,72,1200,53,0,
616,34,3776,0,2,1200,27,0,
617,3776,34,0,93,1200,97,0,
618,34,4428,0,19,1200,56,0,
