DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,5,5479,0,411.3065317981442,763,0,0,-1,0,3,1|0|5
1,7698,4498,0,317.2250646967216,832,0,0,-1,0,3,0|5|1
2,3497,3244,0,348.3773907832383,404,0,0,-1,0,3,3|5|1
3,5299,3635,0,346.55179136352405,584,0,0,-1,0,3,1|2|4
4,2962,3444,0,383.24626540014316,179,0,0,-1,0,3,3|0|5
5,20,2846,0,340.8531728893564,398,0,0,-1,0,3,3|2|5
6,4824,3342,0,238.69407353039125,116,0,0,-1,0,3,3|5|0
7,1648,4923,0,317.81429188010736,152,0,0,-1,0,3,1|0|3
8,7751,6084,0,363.23086127215515,127,0,0,-1,0,3,2|5|3
9,6113,7921,0,298.26449255469237,137,0,0,-1,0,3,1|0|2
10,1020,476,0,366.7978790416616,151,0,0,-1,0,3,1|2|5
11,6560,1442,0,302.62365874061135,996,0,0,-1,0,3,3|5|1
12,4164,7328,0,355.62528769220376,24,0,0,-1,0,3,0|5|2
13,6386,2407,0,436.5225069678271,188,0,0,-1,0,3,3|0|2
14,106,334,0,455.34608159526357,661,0,0,-1,0,3,0|5|4
15,1717,4252,0,267.12619766875,926,0,0,-1,0,3,4|2|5
16,1898,5167,0,278.91313700948535,147,0,0,-1,0,3,2|3|5
17,1900,6719,0,309.45150669715906,136,0,0,-1,0,3,4|0|2
18,2604,7752,0,283.6770322750154,28,0,0,-1,0,3,4|3|5
19,1647,7856,0,279.9235318723623,164,0,0,-1,0,3,0|2|4
20,2073,5363,0,342.0263441191222,150,0,0,-1,0,3,5|1|2
21,5375,342,0,453.2123558521588,76,0,0,-1,0,3,1|2|4
22,1360,5421,0,366.8350906687228,115,0,0,-1,0,3,4|2|0
23,5090,5118,0,409.88314692074,198,0,0,-1,0,3,5|4|0
24,1142,2022,0,364.81174762351833,598,0,0,-1,0,3,4|5|3
25,6984,3524,0,408.77748720131797,82,0,0,-1,0,3,0|3|1
26,7342,6861,0,305.38406374519064,157,0,0,-1,0,3,0|1|2
27,6701,7977,0,314.8086090370975,172,0,0,-1,0,3,3|4|1
28,5732,5345,0,281.66921251131123,42,0,0,-1,0,3,1|0|4
29,5657,6195,0,399.903034697203,193,0,0,-1,0,3,4|1|3
30,3128,1985,0,279.4647838512136,80,0,0,-1,0,3,4|1|0
31,4581,654,0,311.90320654828304,307,0,0,-1,0,3,4|2|0
32,636,6657,0,262.50713495479073,115,0,0,-1,0,3,3|4|5
33,3325,6899,0,281.2063421686945,880,0,0,-1,0,3,3|5|0
34,4576,4527,0,295.9290275309356,40,0,0,-1,0,3,4|1|0
