DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,3028,2907,0,208.04002338941848,25,0,0,-1,0,3,5|1|3
1,2390,3824,0,201.09229528056684,954,0,0,-1,0,3,1|2|3
2,1543,2186,0,291.1278169570053,173,0,0,-1,0,3,2|4|5
3,3649,3651,0,239.68838913337413,186,0,0,-1,0,3,4|0|5
4,101,1369,0,237.61415624400985,913,0,0,-1,0,3,4|0|5
5,42,3094,0,322.87794116083194,117,0,0,-1,0,3,5|2|0
6,3175,2095,0,351.49890481409057,110,0,0,-1,0,3,1|5|3
7,2904,1440,0,218.77841622921548,123,0,0,-1,0,3,4|5|0
8,3648,1660,0,202.10783386571438,108,0,0,-1,0,3,2|3|0
9,3851,2343,0,312.70877500244484,103,0,0,-1,0,3,4|1|2
10,2305,1322,0,230.92360710931158,51,0,0,-1,0,3,5|1|4
11,902,2248,0,177.6311260366907,115,0,0,-1,0,3,3|2|4
12,540,1893,0,268.33875040622365,383,0,0,-1,0,3,0|4|2
13,381,190,0,228.0281272722071,943,0,0,-1,0,3,3|2|0
14,3527,888,0,242.27106049643308,194,0,0,-1,0,3,0|4|2
15,2887,3630,0,314.03493391713795,311,0,0,-1,0,3,4|5|0
16,1857,3701,0,219.9725116481131,132,0,0,-1,0,3,1|2|5
17,846,3804,0,246.88293172149235,165,0,0,-1,0,3,0|3|4
18,3438,2780,0,224.4155183449355,968,0,0,-1,0,3,2|5|1
19,969,3807,0,277.351155727065,190,0,0,-1,0,3,5|0|2
20,202,1907,0,191.17013229343522,100,0,0,-1,0,3,5|0|4
21,3040,3954,0,188.37901359903012,70,0,0,-1,0,3,3|1|4
22,2550,2622,0,223.72028716273692,31,0,0,-1,0,3,3|0|4
23,1415,2978,0,197.91191184294271,114,0,0,-1,0,3,1|0|5
24,1860,308,0,242.10164667577638,197,0,0,-1,0,3,2|5|3
25,692,926,0,150.70995986831755,733,0,0,-1,0,3,3|2|0
26,1900,3230,0,208.67703733001156,553,0,0,-1,0,3,5|0|3
27,851,3766,0,202.19862410486874,82,0,0,-1,0,3,1|2|4
28,1547,65,0,164.5917034387254,141,0,0,-1,0,3,4|0|3
29,126,446,0,250.10853299793212,186,0,0,-1,0,3,2|1|5
30,1007,129,0,187.0293451451593,595,0,0,-1,0,3,1|3|2
31,446,1757,0,118.82969961509717,47,0,0,-1,0,3,4|3|2
32,1031,2238,0,272.95954333611206,183,0,0,-1,0,3,2|5|0
33,1293,1918,0,242.8345458150212,597,0,0,-1,0,3,0|5|1
34,1804,2172,0,231.47035584164541,724,0,0,-1,0,3,3|0|1
