DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,2871,1805,0,259.83518603147496,23,0,0,-1,0,3,1|2|5
1,3491,469,0,237.54984169158777,497,0,0,-1,0,3,5|4|1
2,1506,1576,0,199.66396054077464,79,0,0,-1,0,3,5|4|3
3,3631,1962,0,267.9552482848201,108,0,0,-1,0,3,5|0|4
4,3858,1613,0,315.4379381275358,113,0,0,-1,0,3,2|4|3
5,956,2461,0,222.73113175404143,858,0,0,-1,0,3,5|1|4
6,113,1219,0,393.34916124277703,2,0,0,-1,0,3,1|4|0
7,315,655,0,302.6096143232583,557,0,0,-1,0,3,3|5|0
8,326,3772,0,321.67177793055544,33,0,0,-1,0,3,1|0|2
9,3147,2621,0,286.78467827093425,545,0,0,-1,0,3,0|3|5
10,991,1670,0,299.75027650153146,133,0,0,-1,0,3,1|5|3
11,3464,557,0,276.7301037883788,649,0,0,-1,0,3,1|4|3
12,3837,3111,0,249.27557697766602,907,0,0,-1,0,3,3|5|1
13,2814,242,0,347.98701356363756,753,0,0,-1,0,3,5|2|3
14,1377,1104,0,249.81375431156204,936,0,0,-1,0,3,3|0|1
15,339,3690,0,173.21668819592014,113,0,0,-1,0,3,5|0|1
16,3534,997,0,208.49557319347056,88,0,0,-1,0,3,4|0|2
17,166,2219,0,249.47372368933875,883,0,0,-1,0,3,1|0|3
18,132,1557,0,305.7196482621096,952,0,0,-1,0,3,2|0|3
19,975,3907,0,271.2764329237874,157,0,0,-1,0,3,3|4|2
20,2896,2894,0,323.6219408627645,143,0,0,-1,0,3,2|4|5
21,440,239,0,287.9802515422625,146,0,0,-1,0,3,0|5|3
22,1494,113,0,172.37265401471996,136,0,0,-1,0,3,2|3|4
23,1922,3717,0,343.696643531184,38,0,0,-1,0,3,4|5|1
24,1316,2230,0,373.55476028773774,37,0,0,-1,0,3,5|0|4
25,657,3855,0,217.62228417114082,99,0,0,-1,0,3,2|3|4
26,641,501,0,246.13820741988775,558,0,0,-1,0,3,3|2|1
27,2696,2198,0,233.2726625224416,111,0,0,-1,0,3,2|4|1
28,3545,3182,0,224.41091670789362,65,0,0,-1,0,3,2|1|4
29,3070,2709,0,314.59937136004106,200,0,0,-1,0,3,4|1|5
30,3428,697,0,292.730704216861,29,0,0,-1,0,3,5|3|2
31,373,128,0,349.7440820630336,68,0,0,-1,0,3,3|1|0
32,3574,2297,0,283.40847053743926,43,0,0,-1,0,3,4|2|5
33,528,304,0,224.0488079359855,713,0,0,-1,0,3,3|1|0
34,2192,3999,0,263.63650745597005,169,0,0,-1,0,3,0|1|5
