NodeID,Capacity,Delay,Cost,Function
0,8000,0.1645167557477174,6,
1,8000,0.1507789730961046,3,
2,8000,0.11471880334233009,19,
3,8000,0.059375751645986415,15,0|3|4
4,8000,0.2655042059450386,5,3
5,8000,0.2522897573281698,10,
6,8000,0.29992800668796327,7,
7,8000,0.29914239345384586,17,
8,8000,0.18663508492866998,7,
9,8000,0.24109179087103016,12,
10,8000,0.28591526112001914,17,
11,8000,0.26166008462273993,13,2|3
12,8000,0.1080737659445154,4,
13,8000,0.15988875450407386,10,1
14,8000,0.07793565086363122,3,0
15,8000,0.2882830119509742,9,
16,8000,0.19957453178497442,13,
17,8000,0.10330391540338299,18,1
18,8000,0.21628367452349345,15,
19,8000,0.2026227013167634,4,
20,8000,0.13633149309837433,15,
21,8000,0.0739571860109054,2,
22,8000,0.21625116487616391,15,
23,8000,0.1776784637304673,8,
24,8000,0.241941189892588,8,
25,8000,0.1776416927835583,17,5
26,8000,0.26230628258122773,12,
27,8000,0.18573624388749382,19,3
28,8000,0.18803918274152348,10,1
29,8000,0.26854666867787796,9,4
30,8000,0.14788813088416125,5,
31,8000,0.07917388325491338,6,1
32,8000,0.05233958245990144,2,
33,8000,0.23756000019677287,13,
34,8000,0.2031789355951335,6,
35,8000,0.224540340865302,5,0
36,8000,0.09930586118477223,1,
37,8000,0.07977472627462628,6,
38,8000,0.04870888974530989,6,
39,8000,0.13439982749568224,16,
40,8000,0.19542901014793146,4,
41,8000,0.14502223150043175,11,
42,8000,0.1565561051160509,9,
43,8000,0.27556046709590587,3,
44,8000,0.13380514409094157,19,
45,8000,0.17606731973575174,8,
46,8000,0.24483151824899146,5,
47,8000,0.1461184094919239,4,
48,8000,0.20363210855810776,6,
49,8000,0.26490274573042,2,
50,8000,0.2871277590326987,11,
51,8000,0.08250373763690468,4,
52,8000,0.2812798444161811,15,
53,8000,0.17048965473528221,6,
54,8000,0.11085231901623438,17,3
55,8000,0.16207961784075664,6,
56,8000,0.29490830669779666,19,
57,8000,0.17061761396818176,2,
58,8000,0.12883166062331458,15,
59,8000,0.2065172178507651,11,
60,8000,0.10623713278843924,8,
61,8000,0.0643451486677093,19,
62,8000,0.07786432908721555,13,
63,8000,0.07765168893423197,12,
64,8000,0.08373518684563505,5,4
65,8000,0.08040092902559959,6,
66,8000,0.20842305992481974,4,
67,8000,0.09137942152178194,19,
68,8000,0.13314515724758513,1,
69,8000,0.27368104452603303,17,2|5
70,8000,0.16586021826703246,12,
71,8000,0.21522722332286193,15,4
72,8000,0.0889415671564156,1,
73,8000,0.09403369979621104,14,
74,8000,0.05542149714795211,6,
75,8000,0.08807844108340196,5,2
76,8000,0.11604053645314945,11,
77,8000,0.09013767349057045,4,4
78,8000,0.06761914610804917,13,
79,8000,0.07576214713065321,11,
80,8000,0.1624985858483451,3,
81,8000,0.09761509819347708,1,0
82,8000,0.13788881456725924,6,
83,8000,0.1733714040679885,18,5
84,8000,0.22105068130048816,10,
85,8000,0.05502459565948023,5,
86,8000,0.2488496517218059,10,2
87,8000,0.2051145993201815,12,
88,8000,0.06584855314696234,2,
89,8000,0.2677625491472282,13,5
90,8000,0.27982246213561235,8,
91,8000,0.06057487976299025,2,5
92,8000,0.11560380027753694,1,
93,8000,0.2505813263472306,5,
94,8000,0.2358062210478329,9,0|1|2
95,8000,0.09205285993587622,17,
96,8000,0.09838407745086113,9,
97,8000,0.1394703862118024,11,
98,8000,0.16855336122371045,15,
99,8000,0.20265496674022548,6,
100,8000,0.13907297809029195,3,
101,8000,0.1629463526139527,17,
102,8000,0.23560508922410794,5,
103,8000,0.05435421673710246,12,
104,8000,0.10937142080772529,18,
105,8000,0.2269041444005609,14,
106,8000,0.2732777436102358,11,
107,8000,0.17547774773949487,9,
108,8000,0.1806889387426555,2,
109,8000,0.07232886289164289,12,
