LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,260,0,52,1200,78,0,
1,260,0,0,93,1200,92,0,
2,0,1983,0,15,1200,99,0,
3,1983,0,0,72,1200,6,0,
4,0,3765,0,61,1200,12,0,
5,3765,0,0,21,1200,34,0,
6,0,4119,0,83,1200,70,0,
7,4119,0,0,87,1200,64,0,
8,0,4346,0,75,1200,37,0,
9,4346,0,0,75,1200,37,0,
10,0,5327,0,88,1200,8,0,
11,5327,0,0,24,1200,37,0,
12,0,6547,0,3,1200,97,0,
13,6547,0,0,22,1200,46,0,
14,0,6939,0,53,1200,31,0,
15,6939,0,0,2,1200,98,0,
16,1,604,0,88,1200,11,0,
17,604,1,0,30,1200,36,0,
18,1,2901,0,38,1200,68,0,
19,2901,1,0,2,1200,17,0,
20,1,2934,0,64,1200,16,0,
21,2934,1,0,60,1200,30,0,
22,1,3867,0,21,1200,39,0,
23,3867,1,0,33,1200,44,0,
24,1,6039,0,76,1200,69,0,
25,6039,1,0,58,1200,37,0,
26,1,7023,0,22,1200,26,0,
27,7023,1,0,89,1200,92,0,
28,1,7820,0,49,1200,83,0,
29,7820,1,0,91,1200,21,0,
30,2,793,0,59,1200,92,0,
31,793,2,0,42,1200,19,0,
32,2,1920,0,92,1200,11,0,
33,1920,2,0,60,1200,19,0,
34,2,2335,0,80,1200,69,0,
35,2335,2,0,15,1200,2,0,
36,2,3162,0,62,1200,25,0,
37,3162,2,0,62,1200,90,0,
38,2,4265,0,47,1200,30,0,
39,4265,2,0,62,1200,17,0,
40,2,5027,0,51,1200,85,0,
41,5027,2,0,55,1200,84,0,
42,2,5743,0,64,1200,18,0,
43,5743,2,0,3,1200,80,0,
44,2,5804,0,51,1200,92,0,
45,5804,2,0,7,1200,76,0,
46,2,6971,0,21,1200,40,0,
47,6971,2,0,73,1200,6,0,
48,3,11,0,39,1200,88,0,
49,11,3,0,18,1200,43,0,
50,3,1019,0,4,1200,70,0,
51,1019,3,0,89,1200,17,0,
52,3,1989,0,60,1200,42,0,
53,1989,3,0,14,1200,19,0,
54,3,2163,0,9,1200,55,0,
55,2163,3,0,90,1200,92,0,
56,3,2568,0,53,1200,29,0,
57,2568,3,0,2,1200,54,0,
58,3,3634,0,84,1200,71,0,
59,3634,3,0,92,1200,83,0,
60,3,4220,0,60,1200,8,0,
61,4220,3,0,71,1200,8,0,
62,3,4469,0,44,1200,69,0,
63,4469,3,0,8,1200,43,0,
64,3,4534,0,47,1200,98,0,
65,4534,3,0,35,1200,50,0,
66,3,5195,0,78,1200,85,0,
67,5195,3,0,81,1200,4,0,
68,3,6772,0,36,1200,36,0,
69,6772,3,0,50,1200,5,0,
70,3,7882,0,4,1200,87,0,
71,7882,3,0,2,1200,19,0,
72,4,392,0,6,1200,42,0,
73,392,4,0,54,1200,15,0,
74,4,507,0,4,1200,58,0,
75,507,4,0,54,1200,14,0,
76,4,1042,0,93,1200,48,0,
77,1042,4,0,63,1200,72,0,
78,4,1889,0,18,1200,73,0,
79,1889,4,0,90,1200,75,0,
80,4,3679,0,44,1200,82,0,
81,3679,4,0,34,1200,63,0,
82,4,7173,0,74,1200,55,0,
83,7173,4,0,62,1200,32,0,
84,4,7695,0,14,1200,36,0,
85,7695,4,0,95,1200,85,0,
86,5,1732,0,48,1200,91,0,
87,1732,5,0,15,1200,85,0,
88,5,2212,0,72,1200,75,0,
89,2212,5,0,78,1200,57,0,
90,5,3814,0,87,1200,44,0,
91,3814,5,0,62,1200,34,0,
92,5,3833,0,40,1200,51,0,
93,3833,5,0,85,1200,69,0,
94,5,3966,0,80,1200,92,0,
95,3966,5,0,82,1200,10,0,
96,5,4201,0,53,1200,12,0,
97,4201,5,0,24,1200,41,0,
98,5,6904,0,26,1200,3,0,
99,6904,5,0,89,1200,65,0,
100,5,7063,0,60,1200,40,0,
101,7063,5,0,41,1200,65,0,
102,5,7391,0,29,1200,77,0,
103,7391,5,0,15,1200,79,0,
104,5,7893,0,45,1200,71,0,
105,7893,5,0,65,1200,30,0,
106,6,1012,0,89,1200,88,0,
107,1012,6,0,71,1200,72,0,
108,6,1046,0,9,1200,67,0,
109,1046,6,0,88,1200,79,0,
110,6,1488,0,1,1200,43,0,
111,1488,6,0,8,1200,53,0,
112,6,1527,0,88,1200,78,0,
113,1527,6,0,63,1200,91,0,
114,6,1863,0,11,1200,30,0,
115,1863,6,0,81,1200,41,0,
116,6,3737,0,8,1200,44,0,
117,3737,6,0,35,1200,37,0,
118,6,4012,0,35,1200,6,0,
119,4012,6,0,33,1200,83,0,
120,6,6528,0,5,1200,37,0,
121,6528,6,0,41,1200,1,0,
122,6,6646,0,28,1200,89,0,
123,6646,6,0,7,1200,10,0,
124,6,7509,0,73,1200,26,0,
125,7509,6,0,72,1200,87,0,
126,7,776,0,12,1200,17,0,
127,776,7,0,34,1200,64,0,
128,7,1181,0,33,1200,94,0,
129,1181,7,0,48,1200,27,0,
130,7,3052,0,23,1200,75,0,
131,3052,7,0,62,1200,68,0,
132,7,3373,0,88,1200,18,0,
133,3373,7,0,37,1200,83,0,
134,7,4427,0,99,1200,50,0,
135,4427,7,0,44,1200,90,0,
136,7,5147,0,86,1200,65,0,
137,5147,7,0,91,1200,20,0,
138,7,5273,0,35,1200,62,0,
139,5273,7,0,65,1200,75,0,
140,7,5764,0,99,1200,59,0,
141,5764,7,0,47,1200,25,0,
142,7,7948,0,78,1200,83,0,
143,7948,7,0,3,1200,96,0,
144,8,1306,0,1,1200,65,0,
145,1306,8,0,5,1200,65,0,
146,8,1449,0,90,1200,67,0,
147,1449,8,0,14,1200,58,0,
148,8,3683,0,27,1200,40,0,
149,3683,8,0,9,1200,96,0,
150,8,4418,0,79,1200,47,0,
151,4418,8,0,15,1200,43,0,
152,8,4904,0,90,1200,8,0,
153,4904,8,0,42,1200,94,0,
154,8,5003,0,77,1200,62,0,
155,5003,8,0,51,1200,34,0,
156,8,5193,0,63,1200,8,0,
157,5193,8,0,96,1200,25,0,
158,8,6252,0,52,1200,26,0,
159,6252,8,0,96,1200,91,0,
160,8,6441,0,4,1200,54,0,
161,6441,8,0,94,1200,83,0,
162,8,6981,0,23,1200,87,0,
163,6981,8,0,15,1200,41,0,
164,9,134,0,43,1200,80,0,
165,134,9,0,29,1200,72,0,
166,9,1608,0,36,1200,63,0,
167,1608,9,0,13,1200,94,0,
168,9,1903,0,32,1200,72,0,
169,1903,9,0,71,1200,75,0,
170,9,2011,0,59,1200,7,0,
171,2011,9,0,86,1200,85,0,
172,9,2264,0,28,1200,98,0,
173,2264,9,0,66,1200,85,0,
174,9,2505,0,42,1200,69,0,
175,2505,9,0,45,1200,50,0,
176,9,2822,0,62,1200,43,0,
177,2822,9,0,57,1200,17,0,
