DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,646,181,0,297.11771081696025,199,0,0,-1,0,3,2|0|4
1,172,590,0,390.5055455389606,110,0,0,-1,0,3,1|3|0
2,413,439,0,313.2107036626314,96,0,0,-1,0,3,3|5|0
3,972,14,0,275.7125014205252,188,0,0,-1,0,3,2|4|1
4,254,231,0,304.8075462626144,151,0,0,-1,0,3,5|2|4
5,313,171,0,545.9844935553654,134,0,0,-1,0,3,0|5|2
6,610,536,0,441.47502417615016,567,0,0,-1,0,3,2|3|1
7,768,192,0,289.19753641023306,334,0,0,-1,0,3,1|3|0
8,216,751,0,429.8823668320615,238,0,0,-1,0,3,0|4|1
9,384,897,0,422.37590129977775,28,0,0,-1,0,3,5|2|0
10,669,856,0,378.1763804140153,141,0,0,-1,0,3,0|5|4
11,258,485,0,349.47094132143803,78,0,0,-1,0,3,5|1|4
12,430,677,0,373.5135675061129,628,0,0,-1,0,3,0|4|2
13,850,920,0,384.56240625682784,709,0,0,-1,0,3,0|4|5
14,203,623,0,345.61411664298424,42,0,0,-1,0,3,1|2|5
15,40,561,0,421.79648623867297,172,0,0,-1,0,3,3|1|5
16,91,928,0,353.8493917090679,131,0,0,-1,0,3,0|4|3
17,76,740,0,433.74791220137763,76,0,0,-1,0,3,5|0|2
18,270,475,0,317.0566786377728,568,0,0,-1,0,3,0|5|1
19,820,693,0,382.84687364930596,246,0,0,-1,0,3,2|3|0
20,9,872,0,268.0887331906985,160,0,0,-1,0,3,1|5|2
21,274,899,0,429.97671463735765,103,0,0,-1,0,3,5|0|2
22,409,985,0,442.0983893068874,108,0,0,-1,0,3,3|2|5
23,664,907,0,479.2236156086838,41,0,0,-1,0,3,1|0|5
24,106,426,0,306.8025785155926,92,0,0,-1,0,3,4|3|5
25,626,29,0,389.98009778605007,106,0,0,-1,0,3,5|1|3
26,451,47,0,254.81200722373794,737,0,0,-1,0,3,0|2|4
27,785,761,0,454.206179291082,87,0,0,-1,0,3,4|5|1
28,531,535,0,401.1836583427368,693,0,0,-1,0,3,5|4|0
29,354,679,0,435.58089660525786,157,0,0,-1,0,3,5|3|1
30,55,11,0,301.57890101416103,276,0,0,-1,0,3,5|1|3
31,769,503,0,337.53705104408414,58,0,0,-1,0,3,2|1|5
32,563,658,0,324.90326305594806,147,0,0,-1,0,3,3|5|1
33,458,90,0,427.22478514718955,168,0,0,-1,0,3,3|5|2
34,18,105,0,292.50809286075526,24,0,0,-1,0,3,3|5|0
