NodeID,Capacity,Delay,Cost,Function
0,8000,16,24.0,
1,8000,16,24.0,
2,8000,16,24.0,
3,8000,16,24.0,
4,8000,16,24.0,
5,8000,16,24.0,
6,8000,16,24.0,
7,8000,16,24.0,2
8,8000,16,24.0,2
9,8000,16,24.0,2
10,8000,16,24.0,
11,8000,16,24.0,
12,8000,16,24.0,
13,8000,16,24.0,
14,8000,16,24.0,
15,8000,16,24.0,
16,8000,16,24.0,
17,8000,16,24.0,
18,8000,16,24.0,
19,8000,16,24.0,
20,8000,16,24.0,2
21,8000,16,24.0,
22,8000,16,24.0,
23,8000,16,24.0,
24,8000,16,24.0,
25,8000,16,24.0,
26,8000,16,24.0,3
27,8000,16,24.0,
28,8000,16,24.0,1
29,8000,16,24.0,0
30,8000,16,24.0,
31,8000,16,24.0,1
32,8000,16,24.0,
33,8000,16,24.0,0
34,8000,16,24.0,
35,8000,16,24.0,
36,8000,16,24.0,3
37,8000,16,24.0,
38,8000,16,24.0,
39,8000,16,24.0,
40,8000,16,24.0,
41,8000,16,24.0,
42,8000,16,24.0,
43,8000,16,24.0,
44,8000,16,24.0,
45,8000,16,24.0,
46,8000,16,24.0,
47,8000,16,24.0,
48,8000,16,24.0,
49,8000,16,24.0,
50,8000,16,24.0,1
51,8000,16,24.0,0
52,8000,16,24.0,
53,8000,16,24.0,
54,8000,16,24.0,5
55,8000,16,24.0,5
56,8000,16,24.0,
57,8000,16,24.0,0
58,8000,16,24.0,3
59,8000,16,24.0,0
60,8000,16,24.0,
61,8000,16,24.0,
62,8000,16,24.0,
63,8000,16,24.0,
64,8000,16,24.0,
65,8000,16,24.0,3
66,8000,16,24.0,
67,8000,16,24.0,0
68,8000,16,24.0,
69,8000,16,24.0,
70,8000,16,24.0,
71,8000,16,24.0,
72,8000,16,24.0,5
73,8000,16,24.0,
74,8000,16,24.0,
75,8000,16,24.0,
76,8000,16,24.0,
77,8000,16,24.0,
78,8000,16,24.0,
79,8000,16,24.0,
80,8000,16,24.0,
81,8000,16,24.0,
82,8000,16,24.0,5
83,8000,16,24.0,
84,8000,16,24.0,
85,8000,16,24.0,
86,8000,16,24.0,
87,8000,16,24.0,
88,8000,16,24.0,
89,8000,16,24.0,
90,8000,16,24.0,
91,8000,16,24.0,0|4
92,8000,16,24.0,1
93,8000,16,24.0,
94,8000,16,24.0,
95,8000,16,24.0,
96,8000,16,24.0,
97,8000,16,24.0,
98,8000,16,24.0,
99,8000,16,24.0,4
100,8000,16,24.0,
101,8000,16,24.0,
102,8000,16,24.0,
103,8000,16,24.0,
104,8000,16,24.0,2
105,8000,16,24.0,
106,8000,16,24.0,
107,8000,16,24.0,
108,8000,16,24.0,
109,8000,16,24.0,
110,8000,16,24.0,3
111,8000,16,24.0,
112,8000,16,24.0,
113,8000,16,24.0,
114,8000,16,24.0,
115,8000,16,24.0,
116,8000,16,24.0,
117,8000,16,24.0,
118,8000,16,24.0,
119,8000,16,24.0,
120,8000,16,24.0,5
121,8000,16,24.0,
122,8000,16,24.0,5
123,8000,16,24.0,
124,8000,16,24.0,
125,8000,16,24.0,
126,8000,16,24.0,1
127,8000,16,24.0,
128,8000,16,24.0,
129,8000,16,24.0,
130,8000,16,24.0,
131,8000,16,24.0,4
132,8000,16,24.0,
133,8000,16,24.0,
134,8000,16,24.0,
135,8000,16,24.0,2
136,8000,16,24.0,
137,8000,16,24.0,
138,8000,16,24.0,0
139,8000,16,24.0,
140,8000,16,24.0,5
141,8000,16,24.0,
142,8000,16,24.0,
143,8000,16,24.0,3
144,8000,16,24.0,
145,8000,16,24.0,
146,8000,16,24.0,5
147,8000,16,24.0,
148,8000,16,24.0,
149,8000,16,24.0,
150,8000,16,24.0,
151,8000,16,24.0,
152,8000,16,24.0,
153,8000,16,24.0,3
154,8000,16,24.0,5
155,8000,16,24.0,
156,8000,16,24.0,
157,8000,16,24.0,
158,8000,16,24.0,
159,8000,16,24.0,
160,8000,16,24.0,
161,8000,16,24.0,
162,8000,16,24.0,0
163,8000,16,24.0,
164,8000,16,24.0,
165,8000,16,24.0,
166,8000,16,24.0,1
167,8000,16,24.0,1
168,8000,16,24.0,
169,8000,16,24.0,
170,8000,16,24.0,
171,8000,16,24.0,
172,8000,16,24.0,
173,8000,16,24.0,
174,8000,16,24.0,4
175,8000,16,24.0,
176,8000,16,24.0,
177,8000,16,24.0,0|2
178,8000,16,24.0,
179,8000,16,24.0,
180,8000,16,24.0,
181,8000,16,24.0,1
182,8000,16,24.0,
183,8000,16,24.0,
184,8000,16,24.0,5
185,8000,16,24.0,4
186,8000,16,24.0,
187,8000,16,24.0,4
188,8000,16,24.0,
189,8000,16,24.0,
190,8000,16,24.0,
191,8000,16,24.0,
192,8000,16,24.0,0|3
193,8000,16,24.0,
194,8000,16,24.0,4
195,8000,16,24.0,
196,8000,16,24.0,
197,8000,16,24.0,0
198,8000,16,24.0,
199,8000,16,24.0,5
200,8000,16,24.0,
201,8000,16,24.0,
202,8000,16,24.0,
203,8000,16,24.0,0
204,8000,16,24.0,
205,8000,16,24.0,0|5
206,8000,16,24.0,
207,8000,16,24.0,
208,8000,16,24.0,
209,8000,16,24.0,
210,8000,16,24.0,
211,8000,16,24.0,1
212,8000,16,24.0,
213,8000,16,24.0,
214,8000,16,24.0,
215,8000,16,24.0,
216,8000,16,24.0,0
217,8000,16,24.0,
218,8000,16,24.0,
219,8000,16,24.0,1
220,8000,16,24.0,
221,8000,16,24.0,
222,8000,16,24.0,
223,8000,16,24.0,2
224,8000,16,24.0,
225,8000,16,24.0,
226,8000,16,24.0,1
227,8000,16,24.0,4
228,8000,16,24.0,4
229,8000,16,24.0,2
230,8000,16,24.0,1
231,8000,16,24.0,
232,8000,16,24.0,
233,8000,16,24.0,
234,8000,16,24.0,
235,8000,16,24.0,
236,8000,16,24.0,
237,8000,16,24.0,
238,8000,16,24.0,
239,8000,16,24.0,
240,8000,16,24.0,
241,8000,16,24.0,
242,8000,16,24.0,
243,8000,16,24.0,
244,8000,16,24.0,
245,8000,16,24.0,
246,8000,16,24.0,3
247,8000,16,24.0,1
248,8000,16,24.0,
249,8000,16,24.0,
250,8000,16,24.0,
251,8000,16,24.0,
252,8000,16,24.0,
253,8000,16,24.0,
254,8000,16,24.0,
255,8000,16,24.0,0
256,8000,16,24.0,
257,8000,16,24.0,
258,8000,16,24.0,2
259,8000,16,24.0,
260,8000,16,24.0,
261,8000,16,24.0,
262,8000,16,24.0,
263,8000,16,24.0,
264,8000,16,24.0,1|4
265,8000,16,24.0,3
266,8000,16,24.0,5
267,8000,16,24.0,3
268,8000,16,24.0,
269,8000,16,24.0,
270,8000,16,24.0,
271,8000,16,24.0,
272,8000,16,24.0,
273,8000,16,24.0,
274,8000,16,24.0,
275,8000,16,24.0,1
276,8000,16,24.0,
277,8000,16,24.0,
278,8000,16,24.0,
279,8000,16,24.0,
280,8000,16,24.0,0
281,8000,16,24.0,2
282,8000,16,24.0,
283,8000,16,24.0,3
284,8000,16,24.0,
285,8000,16,24.0,
286,8000,16,24.0,
287,8000,16,24.0,
288,8000,16,24.0,
289,8000,16,24.0,3
290,8000,16,24.0,
291,8000,16,24.0,1
292,8000,16,24.0,
293,8000,16,24.0,
294,8000,16,24.0,
295,8000,16,24.0,
296,8000,16,24.0,
297,8000,16,24.0,
298,8000,16,24.0,
299,8000,16,24.0,
300,8000,16,24.0,4
301,8000,16,24.0,5
302,8000,16,24.0,3
303,8000,16,24.0,
304,8000,16,24.0,
305,8000,16,24.0,3|5
306,8000,16,24.0,
307,8000,16,24.0,4
308,8000,16,24.0,
309,8000,16,24.0,2
310,8000,16,24.0,
311,8000,16,24.0,
312,8000,16,24.0,2
313,8000,16,24.0,
314,8000,16,24.0,4
315,8000,16,24.0,
316,8000,16,24.0,
317,8000,16,24.0,
318,8000,16,24.0,0
319,8000,16,24.0,
320,8000,16,24.0,
321,8000,16,24.0,
322,8000,16,24.0,
323,8000,16,24.0,5
324,8000,16,24.0,
325,8000,16,24.0,
326,8000,16,24.0,
327,8000,16,24.0,3
328,8000,16,24.0,
329,8000,16,24.0,
330,8000,16,24.0,
331,8000,16,24.0,
332,8000,16,24.0,3
333,8000,16,24.0,
334,8000,16,24.0,
335,8000,16,24.0,
336,8000,16,24.0,
337,8000,16,24.0,
338,8000,16,24.0,
339,8000,16,24.0,5
340,8000,16,24.0,5
341,8000,16,24.0,
342,8000,16,24.0,
343,8000,16,24.0,4
344,8000,16,24.0,3
345,8000,16,24.0,
346,8000,16,24.0,
347,8000,16,24.0,
348,8000,16,24.0,
349,8000,16,24.0,
350,8000,16,24.0,5
351,8000,16,24.0,4
352,8000,16,24.0,1
353,8000,16,24.0,
354,8000,16,24.0,
355,8000,16,24.0,
356,8000,16,24.0,
357,8000,16,24.0,2
358,8000,16,24.0,1
359,8000,16,24.0,
