DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,437,747,0,345.14643802057486,183,0,0,-1,0,3,4|3|5
1,842,787,0,248.59583258929618,152,0,0,-1,0,3,5|2|0
2,355,162,0,254.35855738809192,291,0,0,-1,0,3,4|1|0
3,702,594,0,302.48148430317264,196,0,0,-1,0,3,1|5|2
4,120,81,0,289.93835958832204,15,0,0,-1,0,3,0|2|4
5,380,786,0,241.94599324857316,69,0,0,-1,0,3,3|2|1
6,580,977,0,330.5984035942232,179,0,0,-1,0,3,5|0|3
7,660,629,0,351.10784617921513,81,0,0,-1,0,3,0|2|4
8,610,444,0,253.58040971993347,168,0,0,-1,0,3,4|1|2
9,138,745,0,256.924394398782,349,0,0,-1,0,3,3|4|1
10,581,835,0,349.3124207067583,157,0,0,-1,0,3,0|1|5
11,92,764,0,195.4677877426155,127,0,0,-1,0,3,5|1|4
12,757,984,0,266.67433497776136,151,0,0,-1,0,3,0|4|1
13,793,944,0,185.17559976015056,37,0,0,-1,0,3,5|2|1
14,425,177,0,251.53944771482378,1,0,0,-1,0,3,0|4|3
15,100,501,0,280.456428743423,35,0,0,-1,0,3,2|1|4
16,884,754,0,236.87297659118246,171,0,0,-1,0,3,3|0|1
17,938,218,0,326.11460647958205,32,0,0,-1,0,3,4|5|2
18,841,113,0,317.44604211224055,153,0,0,-1,0,3,5|1|3
19,319,771,0,316.6595169704158,21,0,0,-1,0,3,5|0|3
20,546,646,0,272.96387832250457,673,0,0,-1,0,3,3|1|2
21,123,639,0,221.2481202919337,735,0,0,-1,0,3,4|5|2
22,855,77,0,317.3482574415166,409,0,0,-1,0,3,0|4|1
23,752,986,0,267.2455765746399,5,0,0,-1,0,3,4|3|1
24,709,435,0,299.1010244655841,68,0,0,-1,0,3,4|3|2
25,461,778,0,244.12836937119755,31,0,0,-1,0,3,0|1|5
26,362,971,0,269.70577765487235,118,0,0,-1,0,3,0|2|4
27,219,58,0,230.07582782381814,858,0,0,-1,0,3,2|4|1
28,528,883,0,335.1297923171291,81,0,0,-1,0,3,4|5|0
29,730,844,0,375.9310242562945,64,0,0,-1,0,3,4|0|1
30,220,631,0,226.244594316156,113,0,0,-1,0,3,3|0|1
31,644,206,0,292.85258879737654,240,0,0,-1,0,3,1|3|0
32,250,561,0,245.6543573033651,169,0,0,-1,0,3,4|5|0
33,506,85,0,197.04344056471822,138,0,0,-1,0,3,0|5|1
34,358,177,0,304.4161341880783,305,0,0,-1,0,3,3|1|5
