NodeID,Capacity,Delay,Cost,Function
0,8000,14,21.0,
1,8000,14,21.0,
2,8000,14,21.0,
3,8000,14,21.0,
4,8000,14,21.0,1
5,8000,14,21.0,1
6,8000,14,21.0,
7,8000,14,21.0,2|3
8,8000,14,21.0,
9,8000,14,21.0,2
10,8000,14,21.0,5
11,8000,14,21.0,
12,8000,14,21.0,4
13,8000,14,21.0,
14,8000,14,21.0,1
15,8000,14,21.0,
16,8000,14,21.0,
17,8000,14,21.0,
18,8000,14,21.0,
19,8000,14,21.0,
20,8000,14,21.0,0
21,8000,14,21.0,
22,8000,14,21.0,
23,8000,14,21.0,
24,8000,14,21.0,
25,8000,14,21.0,
26,8000,14,21.0,
27,8000,14,21.0,1
28,8000,14,21.0,
29,8000,14,21.0,
30,8000,14,21.0,
31,8000,14,21.0,
32,8000,14,21.0,3
33,8000,14,21.0,
34,8000,14,21.0,
35,8000,14,21.0,
36,8000,14,21.0,
37,8000,14,21.0,
38,8000,14,21.0,1
39,8000,14,21.0,
40,8000,14,21.0,
41,8000,14,21.0,5
42,8000,14,21.0,5
43,8000,14,21.0,
44,8000,14,21.0,
45,8000,14,21.0,3
46,8000,14,21.0,
47,8000,14,21.0,4
48,8000,14,21.0,
49,8000,14,21.0,1
50,8000,14,21.0,
51,8000,14,21.0,
52,8000,14,21.0,
53,8000,14,21.0,
54,8000,14,21.0,2
55,8000,14,21.0,
56,8000,14,21.0,
57,8000,14,21.0,
58,8000,14,21.0,
59,8000,14,21.0,
60,8000,14,21.0,
61,8000,14,21.0,
62,8000,14,21.0,
63,8000,14,21.0,
64,8000,14,21.0,
65,8000,14,21.0,
66,8000,14,21.0,0|2
67,8000,14,21.0,3
68,8000,14,21.0,
69,8000,14,21.0,2
70,8000,14,21.0,0
71,8000,14,21.0,4
72,8000,14,21.0,
73,8000,14,21.0,
74,8000,14,21.0,
75,8000,14,21.0,
76,8000,14,21.0,
77,8000,14,21.0,
78,8000,14,21.0,
79,8000,14,21.0,
80,8000,14,21.0,
81,8000,14,21.0,
82,8000,14,21.0,
83,8000,14,21.0,
84,8000,14,21.0,
85,8000,14,21.0,
86,8000,14,21.0,
87,8000,14,21.0,
88,8000,14,21.0,
89,8000,14,21.0,
90,8000,14,21.0,
91,8000,14,21.0,4
92,8000,14,21.0,
93,8000,14,21.0,
94,8000,14,21.0,
95,8000,14,21.0,2
96,8000,14,21.0,
97,8000,14,21.0,
98,8000,14,21.0,
99,8000,14,21.0,
100,8000,14,21.0,
101,8000,14,21.0,
102,8000,14,21.0,
103,8000,14,21.0,0
104,8000,14,21.0,
105,8000,14,21.0,
106,8000,14,21.0,0
107,8000,14,21.0,
108,8000,14,21.0,3
109,8000,14,21.0,
110,8000,14,21.0,
111,8000,14,21.0,5
112,8000,14,21.0,0
113,8000,14,21.0,
114,8000,14,21.0,
115,8000,14,21.0,1
116,8000,14,21.0,
117,8000,14,21.0,0
118,8000,14,21.0,
119,8000,14,21.0,1
120,8000,14,21.0,3
121,8000,14,21.0,
122,8000,14,21.0,
123,8000,14,21.0,
124,8000,14,21.0,3
125,8000,14,21.0,
126,8000,14,21.0,
127,8000,14,21.0,0
128,8000,14,21.0,1
129,8000,14,21.0,
130,8000,14,21.0,3
131,8000,14,21.0,
132,8000,14,21.0,
133,8000,14,21.0,
134,8000,14,21.0,5
135,8000,14,21.0,
136,8000,14,21.0,
137,8000,14,21.0,1
138,8000,14,21.0,
139,8000,14,21.0,
140,8000,14,21.0,
141,8000,14,21.0,2
142,8000,14,21.0,0
143,8000,14,21.0,3
144,8000,14,21.0,
145,8000,14,21.0,2
