LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,318,0,78,1200,98,0,
1,318,0,0,44,1200,96,0,
2,0,349,0,33,1200,49,0,
3,349,0,0,33,1200,80,0,
4,0,545,0,44,1200,82,0,
5,545,0,0,20,1200,78,0,
6,0,677,0,36,1200,30,0,
7,677,0,0,7,1200,66,0,
8,0,939,0,32,1200,77,0,
9,939,0,0,67,1200,91,0,
10,1,244,0,39,1200,59,0,
11,244,1,0,93,1200,53,0,
12,1,260,0,24,1200,52,0,
13,260,1,0,86,1200,81,0,
14,1,308,0,70,1200,31,0,
15,308,1,0,88,1200,15,0,
16,1,312,0,87,1200,20,0,
17,312,1,0,54,1200,5,0,
18,1,601,0,38,1200,7,0,
19,601,1,0,74,1200,18,0,
20,1,701,0,80,1200,56,0,
21,701,1,0,75,1200,75,0,
22,2,11,0,32,1200,96,0,
23,11,2,0,45,1200,91,0,
24,2,62,0,61,1200,90,0,
25,62,2,0,70,1200,45,0,
26,2,143,0,88,1200,28,0,
27,143,2,0,97,1200,50,0,
28,2,347,0,53,1200,2,0,
29,347,2,0,51,1200,84,0,
30,2,425,0,76,1200,68,0,
31,425,2,0,56,1200,77,0,
32,2,614,0,27,1200,24,0,
33,614,2,0,38,1200,48,0,
34,2,772,0,62,1200,45,0,
35,772,2,0,18,1200,93,0,
36,2,803,0,64,1200,58,0,
37,803,2,0,77,1200,36,0,
38,2,903,0,30,1200,2,0,
39,903,2,0,49,1200,18,0,
40,3,159,0,41,1200,49,0,
41,159,3,0,13,1200,8,0,
42,3,224,0,34,1200,58,0,
43,224,3,0,94,1200,15,0,
44,3,340,0,25,1200,17,0,
45,340,3,0,66,1200,23,0,
46,3,380,0,18,1200,66,0,
47,380,3,0,5,1200,70,0,
48,3,433,0,19,1200,93,0,
49,433,3,0,42,1200,27,0,
50,3,513,0,18,1200,37,0,
51,513,3,0,32,1200,49,0,
52,3,517,0,21,1200,64,0,
53,517,3,0,10,1200,34,0,
54,3,527,0,37,1200,18,0,
55,527,3,0,49,1200,64,0,
56,3,611,0,86,1200,74,0,
57,611,3,0,13,1200,44,0,
58,3,632,0,55,1200,17,0,
59,632,3,0,17,1200,59,0,
60,3,710,0,9,1200,13,0,
61,710,3,0,88,1200,52,0,
62,3,733,0,44,1200,60,0,
63,733,3,0,78,1200,42,0,
64,3,741,0,46,1200,91,0,
65,741,3,0,8,1200,64,0,
66,3,779,0,37,1200,66,0,
67,779,3,0,19,1200,34,0,
68,3,964,0,63,1200,95,0,
69,964,3,0,92,1200,87,0,
70,4,29,0,46,1200,71,0,
71,29,4,0,94,1200,64,0,
72,4,41,0,71,1200,33,0,
73,41,4,0,26,1200,12,0,
74,4,176,0,46,1200,76,0,
75,176,4,0,46,1200,19,0,
76,4,347,0,75,1200,9,0,
77,347,4,0,14,1200,74,0,
78,4,444,0,85,1200,17,0,
79,444,4,0,63,1200,50,0,
80,4,639,0,72,1200,39,0,
81,639,4,0,3,1200,41,0,
82,4,667,0,28,1200,10,0,
83,667,4,0,29,1200,12,0,
84,4,739,0,87,1200,79,0,
85,739,4,0,18,1200,95,0,
86,4,765,0,35,1200,15,0,
87,765,4,0,77,1200,28,0,
88,4,770,0,76,1200,4,0,
89,770,4,0,47,1200,36,0,
90,4,934,0,5,1200,65,0,
91,934,4,0,75,1200,98,0,
92,5,54,0,59,1200,47,0,
93,54,5,0,75,1200,81,0,
94,5,409,0,59,1200,39,0,
95,409,5,0,47,1200,38,0,
96,5,414,0,95,1200,44,0,
97,414,5,0,95,1200,51,0,
98,5,515,0,13,1200,97,0,
99,515,5,0,78,1200,85,0,
100,5,631,0,89,1200,26,0,
101,631,5,0,33,1200,36,0,
102,5,798,0,97,1200,69,0,
103,798,5,0,62,1200,97,0,
104,5,899,0,79,1200,1,0,
105,899,5,0,16,1200,53,0,
106,5,964,0,44,1200,6,0,
107,964,5,0,58,1200,37,0,
108,6,11,0,6,1200,2,0,
109,11,6,0,89,1200,69,0,
110,6,147,0,15,1200,90,0,
111,147,6,0,4,1200,41,0,
112,6,161,0,56,1200,51,0,
113,161,6,0,64,1200,47,0,
114,6,273,0,68,1200,13,0,
115,273,6,0,94,1200,76,0,
116,6,326,0,34,1200,69,0,
117,326,6,0,91,1200,66,0,
118,6,355,0,95,1200,59,0,
119,355,6,0,56,1200,68,0,
120,6,504,0,32,1200,59,0,
121,504,6,0,9,1200,91,0,
122,6,689,0,63,1200,10,0,
123,689,6,0,72,1200,13,0,
124,7,261,0,78,1200,2,0,
125,261,7,0,33,1200,90,0,
126,7,307,0,87,1200,15,0,
127,307,7,0,21,1200,46,0,
128,7,675,0,55,1200,57,0,
129,675,7,0,76,1200,10,0,
130,7,735,0,57,1200,22,0,
131,735,7,0,2,1200,89,0,
132,7,776,0,13,1200,79,0,
133,776,7,0,4,1200,77,0,
134,7,854,0,84,1200,8,0,
135,854,7,0,50,1200,21,0,
136,7,885,0,48,1200,85,0,
137,885,7,0,78,1200,22,0,
138,8,180,0,30,1200,97,0,
139,180,8,0,29,1200,45,0,
140,8,373,0,8,1200,91,0,
