NodeID,Capacity,Delay,Cost,Function
0,8000,18,27.0,
1,8000,18,27.0,
2,8000,18,27.0,
3,8000,18,27.0,
4,8000,18,27.0,
5,8000,18,27.0,
6,8000,18,27.0,2
7,8000,18,27.0,
8,8000,18,27.0,5
9,8000,18,27.0,
10,8000,18,27.0,4
11,8000,18,27.0,
12,8000,18,27.0,
13,8000,18,27.0,
14,8000,18,27.0,
15,8000,18,27.0,
16,8000,18,27.0,2
17,8000,18,27.0,
18,8000,18,27.0,
19,8000,18,27.0,
20,8000,18,27.0,
21,8000,18,27.0,4
22,8000,18,27.0,
23,8000,18,27.0,
24,8000,18,27.0,
25,8000,18,27.0,
26,8000,18,27.0,
27,8000,18,27.0,
28,8000,18,27.0,3
29,8000,18,27.0,
30,8000,18,27.0,
31,8000,18,27.0,
32,8000,18,27.0,
33,8000,18,27.0,
34,8000,18,27.0,
35,8000,18,27.0,
36,8000,18,27.0,
37,8000,18,27.0,
38,8000,18,27.0,
39,8000,18,27.0,
40,8000,18,27.0,0
41,8000,18,27.0,
42,8000,18,27.0,3
43,8000,18,27.0,1
44,8000,18,27.0,
45,8000,18,27.0,
46,8000,18,27.0,
47,8000,18,27.0,3
48,8000,18,27.0,
49,8000,18,27.0,
50,8000,18,27.0,
51,8000,18,27.0,
52,8000,18,27.0,
53,8000,18,27.0,
54,8000,18,27.0,
55,8000,18,27.0,
56,8000,18,27.0,0|2
57,8000,18,27.0,
58,8000,18,27.0,4
59,8000,18,27.0,0
60,8000,18,27.0,
61,8000,18,27.0,
62,8000,18,27.0,
63,8000,18,27.0,
64,8000,18,27.0,
65,8000,18,27.0,
66,8000,18,27.0,
67,8000,18,27.0,
68,8000,18,27.0,
69,8000,18,27.0,2
70,8000,18,27.0,
71,8000,18,27.0,1
72,8000,18,27.0,
73,8000,18,27.0,5
74,8000,18,27.0,
75,8000,18,27.0,0
76,8000,18,27.0,
77,8000,18,27.0,
78,8000,18,27.0,
79,8000,18,27.0,
80,8000,18,27.0,
81,8000,18,27.0,
82,8000,18,27.0,
83,8000,18,27.0,5
84,8000,18,27.0,4
85,8000,18,27.0,
86,8000,18,27.0,0
87,8000,18,27.0,
88,8000,18,27.0,
89,8000,18,27.0,
90,8000,18,27.0,5
91,8000,18,27.0,
92,8000,18,27.0,
93,8000,18,27.0,4
94,8000,18,27.0,
95,8000,18,27.0,
96,8000,18,27.0,
97,8000,18,27.0,
98,8000,18,27.0,
99,8000,18,27.0,
100,8000,18,27.0,
101,8000,18,27.0,3
102,8000,18,27.0,
103,8000,18,27.0,
104,8000,18,27.0,
105,8000,18,27.0,
106,8000,18,27.0,2|4
107,8000,18,27.0,
108,8000,18,27.0,5
109,8000,18,27.0,
110,8000,18,27.0,
111,8000,18,27.0,2|5
112,8000,18,27.0,
113,8000,18,27.0,0
114,8000,18,27.0,1
115,8000,18,27.0,
116,8000,18,27.0,
117,8000,18,27.0,
118,8000,18,27.0,
119,8000,18,27.0,
120,8000,18,27.0,4
