DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,673,53,0,453.2979925184784,308,0,0,-1,0,3,2|0|3
1,1714,662,0,371.8597951100718,691,0,0,-1,0,3,1|0|4
2,929,1286,0,421.05674283477856,160,0,0,-1,0,3,2|4|0
3,1947,927,0,450.8027274066382,165,0,0,-1,0,3,2|4|1
4,579,661,0,441.81130531477675,62,0,0,-1,0,3,0|5|3
5,1976,1578,0,430.98104499536976,200,0,0,-1,0,3,3|0|4
6,824,583,0,499.73629790278386,953,0,0,-1,0,3,5|1|0
7,1651,1887,0,395.6331622452288,95,0,0,-1,0,3,2|4|1
8,1049,409,0,501.556007512566,109,0,0,-1,0,3,3|5|4
9,184,1549,0,460.9841002215766,11,0,0,-1,0,3,3|2|1
10,1051,699,0,520.4021987965427,166,0,0,-1,0,3,3|1|4
11,1074,171,0,461.3504870873545,507,0,0,-1,0,3,2|3|4
12,304,261,0,401.7606295719269,13,0,0,-1,0,3,5|2|1
13,1128,156,0,433.9335783362327,119,0,0,-1,0,3,0|4|5
14,1353,1475,0,398.4103867435734,129,0,0,-1,0,3,4|2|5
15,33,233,0,487.1714886525342,246,0,0,-1,0,3,5|3|1
16,170,852,0,534.6638637193001,172,0,0,-1,0,3,5|2|4
17,921,1277,0,487.355478350503,155,0,0,-1,0,3,2|5|1
18,531,1785,0,419.4144658701354,30,0,0,-1,0,3,5|0|3
19,27,351,0,456.2750368327482,962,0,0,-1,0,3,5|3|4
20,1232,1486,0,376.53508958728486,891,0,0,-1,0,3,3|2|4
21,808,1647,0,427.483744767275,5,0,0,-1,0,3,2|0|1
22,1425,1987,0,487.52352229838766,62,0,0,-1,0,3,1|0|5
23,892,1724,0,350.07951928492,351,0,0,-1,0,3,5|4|1
24,970,864,0,436.6475297573797,655,0,0,-1,0,3,0|5|1
25,1973,993,0,405.0703995622404,146,0,0,-1,0,3,3|0|5
26,1698,1707,0,355.53072653799893,183,0,0,-1,0,3,3|0|2
27,884,851,0,365.6869146090348,132,0,0,-1,0,3,3|4|2
28,1210,1484,0,433.28618773243056,109,0,0,-1,0,3,4|3|1
29,1180,646,0,461.67986687034517,122,0,0,-1,0,3,4|0|2
30,239,1013,0,459.61331696349515,74,0,0,-1,0,3,4|2|3
31,1487,393,0,473.44632765431373,176,0,0,-1,0,3,3|2|5
32,694,1887,0,477.7220481575743,599,0,0,-1,0,3,4|3|1
33,1965,853,0,561.3747710735126,836,0,0,-1,0,3,5|2|3
34,424,578,0,379.3763961711897,156,0,0,-1,0,3,5|0|3
