DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,707,767,0,389.2200472911576,126,0,0,-1,0,3,0|3|1
1,103,812,0,360.69780547165306,5,0,0,-1,0,3,3|5|2
2,367,902,0,327.35961853666106,715,0,0,-1,0,3,2|5|1
3,32,826,0,424.5704908612425,144,0,0,-1,0,3,0|2|3
4,229,498,0,391.4746493807104,770,0,0,-1,0,3,2|5|4
5,273,917,0,373.11276618789555,648,0,0,-1,0,3,1|4|0
6,818,468,0,434.43240303665044,27,0,0,-1,0,3,0|5|4
7,171,645,0,414.0009382302334,114,0,0,-1,0,3,0|1|2
8,780,518,0,442.1916227168046,36,0,0,-1,0,3,3|0|1
9,125,868,0,411.0758334924143,122,0,0,-1,0,3,1|3|4
10,349,293,0,463.1368756755733,624,0,0,-1,0,3,4|1|0
11,369,644,0,382.5609012794638,59,0,0,-1,0,3,5|1|4
12,141,821,0,539.2145533303985,728,0,0,-1,0,3,3|5|4
13,813,698,0,361.72599493251005,133,0,0,-1,0,3,2|0|3
14,966,71,0,384.24541699581505,644,0,0,-1,0,3,0|2|4
15,62,402,0,352.26802874993234,876,0,0,-1,0,3,0|1|5
16,896,532,0,517.5666233477898,511,0,0,-1,0,3,2|3|4
17,738,760,0,353.33669173433145,825,0,0,-1,0,3,2|5|0
18,942,150,0,404.79493612089755,839,0,0,-1,0,3,5|3|4
19,807,633,0,414.6370698991024,614,0,0,-1,0,3,5|3|2
20,794,202,0,361.88719271341364,185,0,0,-1,0,3,2|0|4
21,757,900,0,375.86187640004727,80,0,0,-1,0,3,1|4|2
22,533,348,0,407.56041448214137,806,0,0,-1,0,3,5|1|0
23,264,247,0,451.1017805796149,465,0,0,-1,0,3,2|3|0
24,642,519,0,468.7871931650899,659,0,0,-1,0,3,2|0|4
25,305,586,0,285.27105414257665,191,0,0,-1,0,3,5|0|3
26,595,579,0,445.0325414235167,184,0,0,-1,0,3,5|4|1
27,586,688,0,343.6510299301955,50,0,0,-1,0,3,1|3|5
28,842,797,0,343.3035975385912,106,0,0,-1,0,3,2|3|0
29,83,94,0,213.95644964993735,95,0,0,-1,0,3,0|3|1
30,693,538,0,471.4587952532355,163,0,0,-1,0,3,3|4|5
31,433,450,0,368.5802228073077,33,0,0,-1,0,3,5|3|4
32,496,728,0,335.3066637588554,9,0,0,-1,0,3,3|1|0
33,764,160,0,390.42466466544175,31,0,0,-1,0,3,4|2|0
34,378,585,0,335.19000516913303,96,0,0,-1,0,3,2|0|1
