NodeID,Capacity,Delay,Cost,Function
0,8000,18,27.0,
1,8000,18,27.0,
2,8000,18,27.0,
3,8000,18,27.0,
4,8000,18,27.0,
5,8000,18,27.0,2
6,8000,18,27.0,
7,8000,18,27.0,
8,8000,18,27.0,4
9,8000,18,27.0,
10,8000,18,27.0,
11,8000,18,27.0,
12,8000,18,27.0,
13,8000,18,27.0,2
14,8000,18,27.0,3
15,8000,18,27.0,
16,8000,18,27.0,1|3
17,8000,18,27.0,
18,8000,18,27.0,2
19,8000,18,27.0,4
20,8000,18,27.0,3
21,8000,18,27.0,5
22,8000,18,27.0,3
23,8000,18,27.0,
24,8000,18,27.0,
25,8000,18,27.0,
26,8000,18,27.0,
27,8000,18,27.0,3
28,8000,18,27.0,
29,8000,18,27.0,
30,8000,18,27.0,
31,8000,18,27.0,
32,8000,18,27.0,
33,8000,18,27.0,
34,8000,18,27.0,
35,8000,18,27.0,
36,8000,18,27.0,
37,8000,18,27.0,4
38,8000,18,27.0,
39,8000,18,27.0,
40,8000,18,27.0,
41,8000,18,27.0,0
42,8000,18,27.0,
43,8000,18,27.0,
44,8000,18,27.0,
45,8000,18,27.0,
46,8000,18,27.0,1
47,8000,18,27.0,
48,8000,18,27.0,1
49,8000,18,27.0,
50,8000,18,27.0,
51,8000,18,27.0,
52,8000,18,27.0,4
53,8000,18,27.0,
54,8000,18,27.0,
55,8000,18,27.0,
56,8000,18,27.0,
57,8000,18,27.0,
58,8000,18,27.0,
59,8000,18,27.0,
60,8000,18,27.0,
61,8000,18,27.0,
62,8000,18,27.0,4
63,8000,18,27.0,
64,8000,18,27.0,
65,8000,18,27.0,4
66,8000,18,27.0,
67,8000,18,27.0,
68,8000,18,27.0,
69,8000,18,27.0,
70,8000,18,27.0,
71,8000,18,27.0,
72,8000,18,27.0,
73,8000,18,27.0,
74,8000,18,27.0,
75,8000,18,27.0,
76,8000,18,27.0,
77,8000,18,27.0,
78,8000,18,27.0,1
79,8000,18,27.0,
80,8000,18,27.0,2
81,8000,18,27.0,0
82,8000,18,27.0,
83,8000,18,27.0,1
84,8000,18,27.0,
85,8000,18,27.0,0|1
86,8000,18,27.0,
87,8000,18,27.0,
88,8000,18,27.0,3
89,8000,18,27.0,2
90,8000,18,27.0,
91,8000,18,27.0,
92,8000,18,27.0,0
93,8000,18,27.0,
94,8000,18,27.0,
95,8000,18,27.0,0
96,8000,18,27.0,1
97,8000,18,27.0,
98,8000,18,27.0,
99,8000,18,27.0,
100,8000,18,27.0,
101,8000,18,27.0,
102,8000,18,27.0,
103,8000,18,27.0,
104,8000,18,27.0,
105,8000,18,27.0,4
106,8000,18,27.0,
107,8000,18,27.0,
108,8000,18,27.0,2
109,8000,18,27.0,
110,8000,18,27.0,1
111,8000,18,27.0,
112,8000,18,27.0,
113,8000,18,27.0,
114,8000,18,27.0,3
115,8000,18,27.0,
116,8000,18,27.0,1
117,8000,18,27.0,
118,8000,18,27.0,
119,8000,18,27.0,2|3|4
120,8000,18,27.0,
