DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,4768,7780,0,218.26597189034317,145,0,0,-1,0,3,3|5|1
1,1965,6866,0,294.88775942108623,457,0,0,-1,0,3,0|5|1
2,6760,2367,0,312.852295212097,343,0,0,-1,0,3,0|2|3
3,5632,5623,0,239.48556432573253,606,0,0,-1,0,3,3|0|2
4,5048,7621,0,230.73302928786273,147,0,0,-1,0,3,2|1|3
5,3295,5936,0,197.21523891604508,429,0,0,-1,0,3,2|0|5
6,3020,4429,0,167.68841931993336,686,0,0,-1,0,3,1|5|4
7,3542,1130,0,236.80590652987283,41,0,0,-1,0,3,5|4|1
8,820,562,0,321.2493288364983,179,0,0,-1,0,3,3|1|0
9,5768,6483,0,215.10343668446367,169,0,0,-1,0,3,5|1|2
10,3727,1966,0,291.366278184679,166,0,0,-1,0,3,1|2|0
11,6834,2740,0,318.8490038108795,73,0,0,-1,0,3,4|1|0
12,5980,1464,0,221.89160384144733,114,0,0,-1,0,3,0|4|1
13,4370,7453,0,197.28557083746702,614,0,0,-1,0,3,4|1|5
14,5118,3614,0,215.04095700090403,824,0,0,-1,0,3,1|2|3
15,5819,5222,0,182.45859247387722,140,0,0,-1,0,3,4|3|1
16,5664,6164,0,255.05645973050218,602,0,0,-1,0,3,0|5|3
17,7375,5729,0,260.70736674311235,948,0,0,-1,0,3,5|4|0
18,359,580,0,267.3348446963175,8,0,0,-1,0,3,1|2|5
19,6329,1893,0,191.12495452917767,270,0,0,-1,0,3,3|5|4
20,7642,2339,0,206.10668050277312,136,0,0,-1,0,3,1|4|3
21,7954,4199,0,228.99363978867152,1000,0,0,-1,0,3,4|1|2
22,1584,1602,0,269.7699124273062,462,0,0,-1,0,3,5|4|0
23,5547,7946,0,284.46409630293385,35,0,0,-1,0,3,4|0|2
24,6546,3278,0,200.5971337351197,184,0,0,-1,0,3,3|4|2
25,5222,2371,0,327.8771073134201,111,0,0,-1,0,3,5|3|1
26,3827,3662,0,183.05059204671778,113,0,0,-1,0,3,5|0|2
27,3252,230,0,236.71086548422295,489,0,0,-1,0,3,3|2|4
28,864,4408,0,242.34205760094278,737,0,0,-1,0,3,0|3|5
29,826,1734,0,204.1013687015268,988,0,0,-1,0,3,5|0|2
30,65,6169,0,200.54200997582424,103,0,0,-1,0,3,4|1|0
31,5051,2692,0,227.8852987254539,59,0,0,-1,0,3,3|1|4
32,158,397,0,245.0790563699194,130,0,0,-1,0,3,1|3|5
33,5535,3201,0,237.39355433416011,80,0,0,-1,0,3,3|1|0
34,3532,5742,0,212.68399235186874,109,0,0,-1,0,3,4|0|5
