LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,125,0,52,1200,52,0,
1,125,0,0,93,1200,67,0,
2,0,395,0,15,1200,85,0,
3,395,0,0,72,1200,75,0,
4,0,2544,0,61,1200,8,0,
5,2544,0,0,21,1200,31,0,
6,0,2564,0,83,1200,74,0,
7,2564,0,0,87,1200,6,0,
8,0,2925,0,75,1200,81,0,
9,2925,0,0,75,1200,71,0,
10,0,2991,0,88,1200,96,0,
11,2991,0,0,24,1200,13,0,
12,0,3518,0,3,1200,6,0,
13,3518,0,0,22,1200,67,0,
14,0,4102,0,53,1200,27,0,
15,4102,0,0,2,1200,45,0,
16,0,4351,0,88,1200,26,0,
17,4351,0,0,30,1200,4,0,
18,0,4498,0,38,1200,37,0,
19,4498,0,0,2,1200,21,0,
20,0,5229,0,64,1200,28,0,
21,5229,0,0,60,1200,82,0,
22,1,1177,0,21,1200,32,0,
23,1177,1,0,33,1200,53,0,
24,1,1182,0,76,1200,33,0,
25,1182,1,0,58,1200,26,0,
26,1,2311,0,22,1200,17,0,
27,2311,1,0,89,1200,56,0,
28,1,2706,0,49,1200,93,0,
29,2706,1,0,91,1200,84,0,
30,1,3714,0,59,1200,30,0,
31,3714,1,0,42,1200,5,0,
32,1,3812,0,92,1200,6,0,
33,3812,1,0,60,1200,62,0,
34,1,4965,0,80,1200,10,0,
35,4965,1,0,15,1200,70,0,
36,1,5447,0,62,1200,10,0,
37,5447,1,0,62,1200,85,0,
38,1,5900,0,47,1200,44,0,
39,5900,1,0,62,1200,56,0,
40,2,1075,0,51,1200,4,0,
41,1075,2,0,55,1200,13,0,
42,2,1080,0,64,1200,74,0,
43,1080,2,0,3,1200,80,0,
44,2,1220,0,51,1200,19,0,
45,1220,2,0,7,1200,70,0,
46,2,1699,0,21,1200,90,0,
47,1699,2,0,73,1200,62,0,
48,2,1816,0,39,1200,9,0,
49,1816,2,0,18,1200,46,0,
50,2,2479,0,4,1200,56,0,
51,2479,2,0,89,1200,74,0,
52,2,3068,0,60,1200,40,0,
53,3068,2,0,14,1200,67,0,
54,2,3338,0,9,1200,83,0,
55,3338,2,0,90,1200,62,0,
56,2,4982,0,53,1200,99,0,
