DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,1760,5399,0,259.20929097714554,136,0,0,-1,0,3,4|2|1
1,4831,5825,0,316.091730245912,178,0,0,-1,0,3,5|1|4
2,3294,1766,0,264.24057532113807,167,0,0,-1,0,3,1|0|4
3,2079,5308,0,234.60086822300843,59,0,0,-1,0,3,4|0|3
4,982,2405,0,284.91573720553754,87,0,0,-1,0,3,4|2|0
5,5175,3126,0,248.07002699488024,503,0,0,-1,0,3,1|4|2
6,1351,4079,0,268.2948662506605,163,0,0,-1,0,3,2|1|3
7,3239,3727,0,307.5631833067317,46,0,0,-1,0,3,3|2|0
8,4004,778,0,227.63940114487932,987,0,0,-1,0,3,2|0|3
9,4708,1638,0,252.094719839537,921,0,0,-1,0,3,2|1|5
10,2165,1313,0,222.0848778603715,66,0,0,-1,0,3,2|1|0
11,3190,859,0,291.9552195303139,434,0,0,-1,0,3,2|3|5
12,2759,2079,0,211.35673168091762,131,0,0,-1,0,3,5|1|3
13,780,2662,0,204.36974021449387,86,0,0,-1,0,3,5|4|0
14,4064,2751,0,209.8264631765304,131,0,0,-1,0,3,4|2|5
15,5795,5284,0,218.73329945007808,367,0,0,-1,0,3,2|0|4
16,206,5167,0,222.30714925597078,198,0,0,-1,0,3,5|0|4
17,3915,364,0,196.192608700565,104,0,0,-1,0,3,0|2|3
18,1717,2536,0,312.9314985329778,92,0,0,-1,0,3,0|5|1
19,1874,5402,0,201.1468746770423,37,0,0,-1,0,3,2|4|0
20,3890,3593,0,358.8830537764365,96,0,0,-1,0,3,1|2|4
21,3318,650,0,243.37507390362254,851,0,0,-1,0,3,4|2|0
22,1100,1787,0,241.54502236859693,85,0,0,-1,0,3,4|3|0
23,1175,2968,0,341.4372795218279,136,0,0,-1,0,3,4|5|2
24,1840,1120,0,202.8415700820084,5,0,0,-1,0,3,3|5|0
25,3069,4057,0,314.26093924332514,124,0,0,-1,0,3,1|3|4
26,4432,2004,0,258.4959483546446,59,0,0,-1,0,3,5|2|1
27,3140,308,0,218.68453222956612,9,0,0,-1,0,3,3|4|1
28,5540,1730,0,262.714034653604,81,0,0,-1,0,3,4|2|0
29,3594,5705,0,284.6384929810606,135,0,0,-1,0,3,0|4|1
30,1359,4921,0,253.67261257674318,926,0,0,-1,0,3,0|2|4
31,4110,3209,0,249.64222340534764,80,0,0,-1,0,3,4|5|3
32,2884,2614,0,243.81691744431984,96,0,0,-1,0,3,1|3|2
33,5685,2665,0,317.5088062632577,999,0,0,-1,0,3,5|0|3
34,3755,2898,0,178.02103737413972,623,0,0,-1,0,3,1|4|5
