NodeID,Capacity,Delay,Cost,Function
0,8000,17,25.5,
1,8000,17,25.5,0
2,8000,17,25.5,
3,8000,17,25.5,
4,8000,17,25.5,
5,8000,17,25.5,
6,8000,17,25.5,
7,8000,17,25.5,
8,8000,17,25.5,
9,8000,17,25.5,
10,8000,17,25.5,1
11,8000,17,25.5,
12,8000,17,25.5,
13,8000,17,25.5,
14,8000,17,25.5,0
15,8000,17,25.5,
16,8000,17,25.5,
17,8000,17,25.5,
18,8000,17,25.5,
19,8000,17,25.5,
20,8000,17,25.5,
21,8000,17,25.5,
22,8000,17,25.5,
23,8000,17,25.5,
24,8000,17,25.5,
25,8000,17,25.5,
26,8000,17,25.5,0
27,8000,17,25.5,
28,8000,17,25.5,4
29,8000,17,25.5,
30,8000,17,25.5,
31,8000,17,25.5,3
32,8000,17,25.5,
33,8000,17,25.5,
34,8000,17,25.5,
35,8000,17,25.5,
36,8000,17,25.5,
37,8000,17,25.5,
38,8000,17,25.5,
39,8000,17,25.5,1|5
40,8000,17,25.5,
41,8000,17,25.5,4
42,8000,17,25.5,
43,8000,17,25.5,3
44,8000,17,25.5,
45,8000,17,25.5,
46,8000,17,25.5,
47,8000,17,25.5,
48,8000,17,25.5,
49,8000,17,25.5,
50,8000,17,25.5,
51,8000,17,25.5,
52,8000,17,25.5,3
53,8000,17,25.5,
54,8000,17,25.5,
55,8000,17,25.5,
56,8000,17,25.5,
57,8000,17,25.5,
58,8000,17,25.5,
59,8000,17,25.5,
60,8000,17,25.5,5
61,8000,17,25.5,5
62,8000,17,25.5,
63,8000,17,25.5,
64,8000,17,25.5,
65,8000,17,25.5,0
66,8000,17,25.5,
67,8000,17,25.5,
68,8000,17,25.5,2
69,8000,17,25.5,
70,8000,17,25.5,5
71,8000,17,25.5,2
72,8000,17,25.5,1|4
73,8000,17,25.5,
74,8000,17,25.5,
75,8000,17,25.5,
76,8000,17,25.5,
77,8000,17,25.5,
78,8000,17,25.5,
79,8000,17,25.5,3
80,8000,17,25.5,2
81,8000,17,25.5,
82,8000,17,25.5,
83,8000,17,25.5,3
84,8000,17,25.5,
85,8000,17,25.5,
86,8000,17,25.5,
87,8000,17,25.5,
88,8000,17,25.5,4
89,8000,17,25.5,4
90,8000,17,25.5,
91,8000,17,25.5,2
92,8000,17,25.5,5
93,8000,17,25.5,5
94,8000,17,25.5,2|4
95,8000,17,25.5,
96,8000,17,25.5,5
97,8000,17,25.5,
98,8000,17,25.5,
99,8000,17,25.5,
100,8000,17,25.5,3
101,8000,17,25.5,
102,8000,17,25.5,
103,8000,17,25.5,4
104,8000,17,25.5,
105,8000,17,25.5,
106,8000,17,25.5,
107,8000,17,25.5,
108,8000,17,25.5,0
109,8000,17,25.5,
110,8000,17,25.5,2|3
111,8000,17,25.5,
112,8000,17,25.5,3
113,8000,17,25.5,
114,8000,17,25.5,
115,8000,17,25.5,
116,8000,17,25.5,
117,8000,17,25.5,
118,8000,17,25.5,2
119,8000,17,25.5,1
120,8000,17,25.5,
121,8000,17,25.5,0|3
122,8000,17,25.5,
123,8000,17,25.5,
124,8000,17,25.5,0
125,8000,17,25.5,5
126,8000,17,25.5,
127,8000,17,25.5,1
128,8000,17,25.5,
129,8000,17,25.5,
130,8000,17,25.5,
131,8000,17,25.5,
132,8000,17,25.5,1|2|3
133,8000,17,25.5,
134,8000,17,25.5,
135,8000,17,25.5,
136,8000,17,25.5,
137,8000,17,25.5,
138,8000,17,25.5,
139,8000,17,25.5,0
140,8000,17,25.5,3|5
141,8000,17,25.5,
142,8000,17,25.5,3
143,8000,17,25.5,
144,8000,17,25.5,
145,8000,17,25.5,0
146,8000,17,25.5,
147,8000,17,25.5,2
148,8000,17,25.5,
149,8000,17,25.5,
150,8000,17,25.5,
151,8000,17,25.5,
152,8000,17,25.5,2
153,8000,17,25.5,
154,8000,17,25.5,
155,8000,17,25.5,
156,8000,17,25.5,
157,8000,17,25.5,
158,8000,17,25.5,4
159,8000,17,25.5,2
160,8000,17,25.5,5
161,8000,17,25.5,
162,8000,17,25.5,3|5
163,8000,17,25.5,4|5
164,8000,17,25.5,
165,8000,17,25.5,
166,8000,17,25.5,
167,8000,17,25.5,4
168,8000,17,25.5,3
169,8000,17,25.5,
170,8000,17,25.5,
171,8000,17,25.5,
172,8000,17,25.5,2
173,8000,17,25.5,
174,8000,17,25.5,
175,8000,17,25.5,3
176,8000,17,25.5,2|4
177,8000,17,25.5,
178,8000,17,25.5,
179,8000,17,25.5,
180,8000,17,25.5,
181,8000,17,25.5,
182,8000,17,25.5,5
183,8000,17,25.5,
184,8000,17,25.5,
185,8000,17,25.5,
186,8000,17,25.5,
187,8000,17,25.5,
188,8000,17,25.5,
189,8000,17,25.5,0
190,8000,17,25.5,
191,8000,17,25.5,
192,8000,17,25.5,
193,8000,17,25.5,
194,8000,17,25.5,
195,8000,17,25.5,
196,8000,17,25.5,
197,8000,17,25.5,
198,8000,17,25.5,3
199,8000,17,25.5,3
200,8000,17,25.5,
201,8000,17,25.5,
202,8000,17,25.5,
203,8000,17,25.5,
204,8000,17,25.5,
205,8000,17,25.5,
206,8000,17,25.5,
207,8000,17,25.5,
208,8000,17,25.5,
209,8000,17,25.5,1
210,8000,17,25.5,
211,8000,17,25.5,2
212,8000,17,25.5,
213,8000,17,25.5,
214,8000,17,25.5,
215,8000,17,25.5,
216,8000,17,25.5,
217,8000,17,25.5,
218,8000,17,25.5,
219,8000,17,25.5,
220,8000,17,25.5,
221,8000,17,25.5,
222,8000,17,25.5,
223,8000,17,25.5,
224,8000,17,25.5,
225,8000,17,25.5,
226,8000,17,25.5,
227,8000,17,25.5,
228,8000,17,25.5,
229,8000,17,25.5,
230,8000,17,25.5,
231,8000,17,25.5,1
232,8000,17,25.5,
233,8000,17,25.5,
234,8000,17,25.5,
235,8000,17,25.5,3|4
236,8000,17,25.5,
237,8000,17,25.5,
238,8000,17,25.5,
239,8000,17,25.5,
240,8000,17,25.5,
241,8000,17,25.5,4
242,8000,17,25.5,
243,8000,17,25.5,
244,8000,17,25.5,4
245,8000,17,25.5,
246,8000,17,25.5,
247,8000,17,25.5,
248,8000,17,25.5,
249,8000,17,25.5,
250,8000,17,25.5,
251,8000,17,25.5,
252,8000,17,25.5,1
253,8000,17,25.5,
254,8000,17,25.5,5
255,8000,17,25.5,0
256,8000,17,25.5,
257,8000,17,25.5,1
258,8000,17,25.5,
259,8000,17,25.5,
260,8000,17,25.5,
261,8000,17,25.5,4
262,8000,17,25.5,
263,8000,17,25.5,
264,8000,17,25.5,
265,8000,17,25.5,
266,8000,17,25.5,
267,8000,17,25.5,
268,8000,17,25.5,0|1
269,8000,17,25.5,
270,8000,17,25.5,
271,8000,17,25.5,4
272,8000,17,25.5,
273,8000,17,25.5,1
274,8000,17,25.5,
275,8000,17,25.5,
276,8000,17,25.5,
277,8000,17,25.5,
278,8000,17,25.5,
279,8000,17,25.5,
280,8000,17,25.5,
281,8000,17,25.5,
282,8000,17,25.5,
283,8000,17,25.5,
284,8000,17,25.5,
285,8000,17,25.5,
286,8000,17,25.5,
287,8000,17,25.5,1
288,8000,17,25.5,1
289,8000,17,25.5,2
290,8000,17,25.5,1|5
291,8000,17,25.5,
292,8000,17,25.5,
293,8000,17,25.5,
294,8000,17,25.5,
295,8000,17,25.5,
296,8000,17,25.5,2
297,8000,17,25.5,
298,8000,17,25.5,
299,8000,17,25.5,
300,8000,17,25.5,
301,8000,17,25.5,
302,8000,17,25.5,5
303,8000,17,25.5,
304,8000,17,25.5,
305,8000,17,25.5,
306,8000,17,25.5,2
307,8000,17,25.5,
308,8000,17,25.5,
309,8000,17,25.5,0
310,8000,17,25.5,3|5
311,8000,17,25.5,
312,8000,17,25.5,
313,8000,17,25.5,4|5
314,8000,17,25.5,
315,8000,17,25.5,
316,8000,17,25.5,
317,8000,17,25.5,
318,8000,17,25.5,
319,8000,17,25.5,1|2
320,8000,17,25.5,
321,8000,17,25.5,5
322,8000,17,25.5,
323,8000,17,25.5,4
324,8000,17,25.5,
325,8000,17,25.5,
326,8000,17,25.5,2
327,8000,17,25.5,
328,8000,17,25.5,0
329,8000,17,25.5,
330,8000,17,25.5,
331,8000,17,25.5,5
332,8000,17,25.5,4
333,8000,17,25.5,
334,8000,17,25.5,1
335,8000,17,25.5,
336,8000,17,25.5,
337,8000,17,25.5,2
338,8000,17,25.5,1
339,8000,17,25.5,
340,8000,17,25.5,0
341,8000,17,25.5,
342,8000,17,25.5,
343,8000,17,25.5,0
344,8000,17,25.5,
345,8000,17,25.5,
346,8000,17,25.5,
347,8000,17,25.5,
348,8000,17,25.5,
349,8000,17,25.5,
350,8000,17,25.5,
351,8000,17,25.5,0
352,8000,17,25.5,
353,8000,17,25.5,
354,8000,17,25.5,
355,8000,17,25.5,
356,8000,17,25.5,0
357,8000,17,25.5,2
358,8000,17,25.5,1
359,8000,17,25.5,0
360,8000,17,25.5,4
361,8000,17,25.5,
362,8000,17,25.5,2
363,8000,17,25.5,
364,8000,17,25.5,1
365,8000,17,25.5,
366,8000,17,25.5,1
367,8000,17,25.5,1
368,8000,17,25.5,
369,8000,17,25.5,
370,8000,17,25.5,
371,8000,17,25.5,
372,8000,17,25.5,0
373,8000,17,25.5,
374,8000,17,25.5,
375,8000,17,25.5,
376,8000,17,25.5,
377,8000,17,25.5,
378,8000,17,25.5,
379,8000,17,25.5,
380,8000,17,25.5,4
381,8000,17,25.5,
382,8000,17,25.5,5
383,8000,17,25.5,
384,8000,17,25.5,
385,8000,17,25.5,
386,8000,17,25.5,
387,8000,17,25.5,4
388,8000,17,25.5,
389,8000,17,25.5,1|5
390,8000,17,25.5,4|5
391,8000,17,25.5,
392,8000,17,25.5,
393,8000,17,25.5,5
394,8000,17,25.5,
395,8000,17,25.5,0
396,8000,17,25.5,
397,8000,17,25.5,
398,8000,17,25.5,
399,8000,17,25.5,
400,8000,17,25.5,
401,8000,17,25.5,1
402,8000,17,25.5,
403,8000,17,25.5,
404,8000,17,25.5,
405,8000,17,25.5,5
406,8000,17,25.5,
407,8000,17,25.5,
408,8000,17,25.5,
409,8000,17,25.5,
410,8000,17,25.5,
411,8000,17,25.5,
412,8000,17,25.5,
413,8000,17,25.5,
414,8000,17,25.5,
415,8000,17,25.5,
416,8000,17,25.5,
417,8000,17,25.5,
418,8000,17,25.5,
419,8000,17,25.5,
420,8000,17,25.5,0
421,8000,17,25.5,
422,8000,17,25.5,3
423,8000,17,25.5,5
424,8000,17,25.5,
425,8000,17,25.5,
426,8000,17,25.5,
427,8000,17,25.5,
428,8000,17,25.5,
429,8000,17,25.5,
430,8000,17,25.5,4
431,8000,17,25.5,
432,8000,17,25.5,
433,8000,17,25.5,
434,8000,17,25.5,
435,8000,17,25.5,
436,8000,17,25.5,
437,8000,17,25.5,1
438,8000,17,25.5,
439,8000,17,25.5,1
440,8000,17,25.5,
441,8000,17,25.5,
442,8000,17,25.5,5
443,8000,17,25.5,
444,8000,17,25.5,
445,8000,17,25.5,
446,8000,17,25.5,2
447,8000,17,25.5,
448,8000,17,25.5,
449,8000,17,25.5,
450,8000,17,25.5,
451,8000,17,25.5,
452,8000,17,25.5,5
453,8000,17,25.5,3
454,8000,17,25.5,2|4
455,8000,17,25.5,
456,8000,17,25.5,
457,8000,17,25.5,
458,8000,17,25.5,0
459,8000,17,25.5,
460,8000,17,25.5,
461,8000,17,25.5,
462,8000,17,25.5,
463,8000,17,25.5,2
464,8000,17,25.5,2
465,8000,17,25.5,2
466,8000,17,25.5,0
467,8000,17,25.5,
468,8000,17,25.5,1
469,8000,17,25.5,
470,8000,17,25.5,
471,8000,17,25.5,
472,8000,17,25.5,
473,8000,17,25.5,
474,8000,17,25.5,0
475,8000,17,25.5,5
476,8000,17,25.5,1
477,8000,17,25.5,
478,8000,17,25.5,
479,8000,17,25.5,
480,8000,17,25.5,
481,8000,17,25.5,
482,8000,17,25.5,
483,8000,17,25.5,
484,8000,17,25.5,
485,8000,17,25.5,
486,8000,17,25.5,1
487,8000,17,25.5,2
488,8000,17,25.5,1
489,8000,17,25.5,
490,8000,17,25.5,4
491,8000,17,25.5,
492,8000,17,25.5,
493,8000,17,25.5,
494,8000,17,25.5,
495,8000,17,25.5,
496,8000,17,25.5,
497,8000,17,25.5,
498,8000,17,25.5,
499,8000,17,25.5,
500,8000,17,25.5,
501,8000,17,25.5,2
502,8000,17,25.5,
503,8000,17,25.5,
504,8000,17,25.5,
505,8000,17,25.5,
506,8000,17,25.5,
507,8000,17,25.5,
508,8000,17,25.5,
509,8000,17,25.5,
510,8000,17,25.5,
511,8000,17,25.5,
512,8000,17,25.5,
513,8000,17,25.5,
514,8000,17,25.5,
515,8000,17,25.5,
516,8000,17,25.5,
517,8000,17,25.5,
518,8000,17,25.5,
519,8000,17,25.5,
520,8000,17,25.5,
521,8000,17,25.5,0
522,8000,17,25.5,
523,8000,17,25.5,
524,8000,17,25.5,
525,8000,17,25.5,
526,8000,17,25.5,1
527,8000,17,25.5,
528,8000,17,25.5,4
529,8000,17,25.5,
530,8000,17,25.5,0
531,8000,17,25.5,0
532,8000,17,25.5,
533,8000,17,25.5,4
534,8000,17,25.5,
535,8000,17,25.5,4
536,8000,17,25.5,
537,8000,17,25.5,1
538,8000,17,25.5,
539,8000,17,25.5,2
540,8000,17,25.5,5
541,8000,17,25.5,
542,8000,17,25.5,
543,8000,17,25.5,
544,8000,17,25.5,4
545,8000,17,25.5,
546,8000,17,25.5,
547,8000,17,25.5,
548,8000,17,25.5,
549,8000,17,25.5,
550,8000,17,25.5,
551,8000,17,25.5,
552,8000,17,25.5,
553,8000,17,25.5,
554,8000,17,25.5,
555,8000,17,25.5,
556,8000,17,25.5,
557,8000,17,25.5,
558,8000,17,25.5,4
559,8000,17,25.5,
560,8000,17,25.5,
561,8000,17,25.5,
562,8000,17,25.5,2
563,8000,17,25.5,
564,8000,17,25.5,
565,8000,17,25.5,0|2
566,8000,17,25.5,0
567,8000,17,25.5,
568,8000,17,25.5,
569,8000,17,25.5,
570,8000,17,25.5,
571,8000,17,25.5,
572,8000,17,25.5,
573,8000,17,25.5,4
574,8000,17,25.5,
575,8000,17,25.5,5
576,8000,17,25.5,0|4
577,8000,17,25.5,
578,8000,17,25.5,
