DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,403,2340,0,328.1476059300786,183,0,0,-1,0,3,2|4|3
1,3660,2069,0,240.25548147609442,16,0,0,-1,0,3,0|4|1
2,953,862,0,202.9222191715808,75,0,0,-1,0,3,5|3|1
3,5200,1841,0,294.92315403524276,115,0,0,-1,0,3,0|1|5
4,3498,4178,0,280.26653085668977,112,0,0,-1,0,3,4|2|0
5,4492,1490,0,283.6197800494044,182,0,0,-1,0,3,3|2|1
6,1065,1612,0,226.55407576894163,549,0,0,-1,0,3,0|4|2
7,3663,5973,0,223.48551577550103,180,0,0,-1,0,3,2|4|0
8,2199,3818,0,308.40932150892945,75,0,0,-1,0,3,2|4|1
9,3934,38,0,211.3883724658178,267,0,0,-1,0,3,4|2|5
10,439,3794,0,281.6809594331726,667,0,0,-1,0,3,1|2|3
11,1500,2920,0,229.93187723599178,905,0,0,-1,0,3,1|5|4
12,1854,1645,0,287.3886464994233,45,0,0,-1,0,3,5|0|4
13,433,4787,0,280.74859069404715,52,0,0,-1,0,3,4|1|5
14,3790,499,0,263.25796682714747,297,0,0,-1,0,3,4|2|1
15,55,3780,0,225.81092997834563,92,0,0,-1,0,3,1|2|5
16,95,3030,0,204.58766101922006,170,0,0,-1,0,3,0|4|3
17,488,619,0,306.01116713580046,447,0,0,-1,0,3,2|4|1
18,4767,1949,0,264.18252055060054,179,0,0,-1,0,3,5|4|0
19,2996,866,0,202.67298055543762,156,0,0,-1,0,3,2|4|0
20,5911,1718,0,243.8858622952823,95,0,0,-1,0,3,5|1|2
21,5427,1488,0,276.69056951668404,152,0,0,-1,0,3,0|4|1
22,1007,2664,0,277.0102418659189,97,0,0,-1,0,3,0|3|1
23,5626,405,0,210.84285707349608,198,0,0,-1,0,3,4|2|1
24,884,4112,0,222.01412117518143,146,0,0,-1,0,3,0|4|2
25,4861,4816,0,259.09445512391756,19,0,0,-1,0,3,3|5|0
26,1094,5766,0,228.41683043626466,31,0,0,-1,0,3,2|5|3
27,5596,5,0,283.63134564898996,649,0,0,-1,0,3,2|3|1
28,2970,4531,0,218.27878476127836,178,0,0,-1,0,3,0|4|5
29,2068,2426,0,250.16395590370382,39,0,0,-1,0,3,4|0|2
30,650,5723,0,239.1569536112939,636,0,0,-1,0,3,5|3|4
31,3067,5769,0,319.00889654986645,60,0,0,-1,0,3,0|2|1
32,4549,1462,0,281.70668631565775,7,0,0,-1,0,3,2|5|1
33,4272,2307,0,240.01052322778378,23,0,0,-1,0,3,2|0|5
34,1377,3906,0,201.8806168543685,83,0,0,-1,0,3,0|4|2
