NodeID,Capacity,Delay,Cost,Function
0,8000,0.1244182873316385,9,
1,8000,0.10298588332366372,13,3
2,8000,0.20001307041753597,15,
3,8000,0.14172295308831495,10,
4,8000,0.23478366122003863,16,
5,8000,0.09742285113578755,7,
6,8000,0.24588642162219554,17,0|2
7,8000,0.19894899059118543,7,1
8,8000,0.07413816151420037,14,1
9,8000,0.15069866897192508,15,
10,8000,0.265197125856304,7,
11,8000,0.28035485910861363,9,
12,8000,0.16375353119129737,19,
13,8000,0.16761342941271376,16,
14,8000,0.27920595485952177,8,
15,8000,0.19470239715482462,18,
16,8000,0.05337590091207678,18,
17,8000,0.2777511130341779,7,
18,8000,0.10829774290307373,3,
19,8000,0.19229614829334452,18,
20,8000,0.08720589594413333,10,
21,8000,0.053639185862881716,7,
22,8000,0.12442565863885315,17,1
23,8000,0.24402640542425236,14,2|5
24,8000,0.11578472902050162,3,5
25,8000,0.10112478959067975,12,
26,8000,0.0992336000070127,13,1|5
27,8000,0.17636928901373722,2,
28,8000,0.2937630354991029,3,0
29,8000,0.16204219194433833,5,
30,8000,0.18711286906696223,11,
31,8000,0.26446116456213714,8,
32,8000,0.18144277832808298,12,
33,8000,0.0920380322118083,7,
34,8000,0.12139695750045164,15,
35,8000,0.12403391619849578,17,0
36,8000,0.14631611944168746,4,
37,8000,0.1538311708608711,13,
38,8000,0.2489444156289387,18,
39,8000,0.13409368475757993,1,4
40,8000,0.1643991162525517,16,4
41,8000,0.20436887669801834,13,
42,8000,0.14132011659724317,10,
43,8000,0.2583240273895449,12,
44,8000,0.19480066907968896,2,
45,8000,0.11998139320134775,3,
46,8000,0.2270850959464062,10,
47,8000,0.1795501711869204,2,
48,8000,0.18128625227059797,13,
49,8000,0.1676774268388344,13,
50,8000,0.17173804694941852,18,2
51,8000,0.24016585167189136,3,
52,8000,0.07126027722948546,7,
53,8000,0.13026251688417295,14,
54,8000,0.06425335776999175,17,
55,8000,0.23707778629059995,12,2|4
56,8000,0.11443697295367636,16,3
57,8000,0.27384475450381546,12,0
58,8000,0.1792775089981199,15,
59,8000,0.24919119172896087,10,2
60,8000,0.2946275160820701,7,
61,8000,0.25914615916142547,5,
62,8000,0.2660834088029385,1,0
63,8000,0.1490360463180354,17,
64,8000,0.18568926179113165,3,
65,8000,0.1097415838310426,13,
66,8000,0.09500884042183047,14,
67,8000,0.1739045091720386,18,5
68,8000,0.19673748982360723,4,
69,8000,0.1315141677035287,18,
70,8000,0.1902080970296926,5,0
71,8000,0.27130242304094326,16,3|4
72,8000,0.18696400411975833,1,
73,8000,0.2288073395591792,14,
74,8000,0.2503553166762658,15,
75,8000,0.2971258393986379,9,
76,8000,0.1988153375551298,15,
77,8000,0.2507467879854594,17,
78,8000,0.29047557623149306,4,
79,8000,0.28582448002220473,12,
80,8000,0.08097587143831696,5,
81,8000,0.1486300386097481,5,
82,8000,0.1276174655822339,11,
83,8000,0.06716587881233907,6,
84,8000,0.20647639760229491,7,
85,8000,0.23265567636498058,14,
86,8000,0.26127266434405527,11,5
87,8000,0.07630810686399067,13,4
88,8000,0.2684932393481999,2,5
89,8000,0.2089460187216346,7,
90,8000,0.2245062644603199,4,
91,8000,0.2772091209027775,8,5
92,8000,0.204314124116029,19,
93,8000,0.13064579357320794,13,
94,8000,0.2554023695127782,14,
95,8000,0.13758009910974808,10,
96,8000,0.053728168259234925,11,
97,8000,0.2568168991741387,2,5
98,8000,0.13302399694472528,9,
99,8000,0.24232780341634175,17,
100,8000,0.1375032631398161,3,
101,8000,0.264572345093554,6,
102,8000,0.10097518389564447,5,
103,8000,0.2935095526257118,5,
104,8000,0.24383848757094784,15,
105,8000,0.07413067110970119,17,
106,8000,0.18927303809147294,9,
107,8000,0.2962686646216423,3,3
108,8000,0.16512169043692265,17,1|4
109,8000,0.09143732039950372,10,
110,8000,0.16861848362333826,3,
111,8000,0.17567670224989002,18,
112,8000,0.23413017077830972,18,
113,8000,0.22320569255603062,17,
114,8000,0.14765026111723004,3,3
115,8000,0.10059589241099205,3,
116,8000,0.20948881278117903,6,
117,8000,0.15253450331108687,13,
118,8000,0.07873043383695924,15,
119,8000,0.2746459368152783,9,
120,8000,0.22126157369046184,4,
121,8000,0.21921188339359776,14,
122,8000,0.25475888835747684,5,
123,8000,0.18006372805704568,2,
124,8000,0.25283887924262655,11,
125,8000,0.17201314214530644,9,
126,8000,0.06212972697850607,3,
127,8000,0.14833826244706064,9,
128,8000,0.17185354796487212,3,
129,8000,0.2286516583162354,2,2
130,8000,0.07217757618281195,12,
131,8000,0.0807047273584145,10,
132,8000,0.1122393696718272,9,
133,8000,0.11295709030957496,15,
134,8000,0.23170706750706088,8,
135,8000,0.10893631844320743,5,
136,8000,0.2064400061561491,11,
137,8000,0.17103983178525922,2,
138,8000,0.19119006643574715,15,
139,8000,0.2587172756104654,6,1|3
140,8000,0.1481172828950012,8,
141,8000,0.24158240115138896,5,
142,8000,0.15261919518542527,16,
143,8000,0.1352372010231186,18,2
144,8000,0.28944993021487125,6,
145,8000,0.09201458477313562,5,
146,8000,0.06803592494729001,16,
147,8000,0.24160141101154703,13,
148,8000,0.06240367486529336,5,
149,8000,0.2584551426292725,13,
150,8000,0.15648431607109708,17,3
151,8000,0.2784559877094381,18,1
152,8000,0.22899087958608594,8,
153,8000,0.2006531900870292,13,
154,8000,0.2870732332497302,19,2|5
155,8000,0.14614559012827383,3,
156,8000,0.28829216881760644,8,
157,8000,0.07942532574240777,2,
158,8000,0.16835751019276524,8,
159,8000,0.11382736171000969,13,
160,8000,0.18265990862158932,13,
161,8000,0.08631353886235407,1,
162,8000,0.25959006337906104,6,
163,8000,0.2608340015752121,19,0
164,8000,0.2885852597444871,16,
165,8000,0.08444139592522523,8,
166,8000,0.20394980048077266,1,3
167,8000,0.16593051371859424,16,
168,8000,0.13281785167127946,9,
169,8000,0.1346427410892258,13,
170,8000,0.15026235540472183,11,
171,8000,0.22475601517068305,13,
172,8000,0.19756294485837944,10,
173,8000,0.16221878575408843,4,1
174,8000,0.06436301964425363,6,
175,8000,0.06483016274013406,7,
176,8000,0.04559654460957346,5,
177,8000,0.29176334399280707,11,
178,8000,0.04633972373238815,13,4
179,8000,0.07128890523350495,19,3
180,8000,0.12522212198639976,10,
181,8000,0.2508947142132741,10,
182,8000,0.29033519036985,11,
183,8000,0.24645345749192332,7,2
184,8000,0.22109285927363836,18,
185,8000,0.1779316701904602,4,
186,8000,0.06710982902485682,2,
187,8000,0.28933355221600227,14,
188,8000,0.23839006555614878,13,0
189,8000,0.20793209326023676,12,0|1
190,8000,0.2385541406124067,7,
191,8000,0.22964634896465036,2,
192,8000,0.20749405284631917,13,
193,8000,0.29504708404589697,14,
194,8000,0.2753577722221864,17,4
