DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,11,186,0,80.27366464718824,117.04273403773077,0,0,-1,0,3,3|4|0
1,93,41,0,94.1223857079782,83.71926918154627,0,0,-1,0,3,2|5|1
2,62,41,0,102.6019057362789,118.84756857002547,0,0,-1,0,3,3|5|2
3,142,56,0,94.9541041517222,35.195287916051484,0,0,-1,0,3,5|2|0
4,164,117,0,118.16042488472729,37.12902584633818,0,0,-1,0,3,1|2|5
5,67,191,0,125.92621582512925,49.81960880849721,0,0,-1,0,3,4|3|5
6,35,130,0,93.03723860760265,104.72132006333324,0,0,-1,0,3,3|0|4
7,152,119,0,84.75326731171025,84.83117512821704,0,0,-1,0,3,4|2|0
8,137,192,0,92.02640909167859,42.28501415121688,0,0,-1,0,3,2|5|0
9,0,184,0,85.20285333045526,65.84498420647577,0,0,-1,0,3,5|2|1
10,125,4,0,148.4429637580586,36.33975413718647,0,0,-1,0,3,0|2|4
11,42,67,0,111.35392479618349,116.07991966082008,0,0,-1,0,3,4|5|3
12,193,186,0,88.4102565259553,53.889152999717204,0,0,-1,0,3,5|1|2
13,1,18,0,107.08854831514844,17.414036092133824,0,0,-1,0,3,5|0|1
14,165,25,0,50.81133859681743,98.06517619478687,0,0,-1,0,3,0|3|2
15,49,48,0,83.98058796062823,56.40698038178446,0,0,-1,0,3,4|3|1
16,99,67,0,69.0367522227928,86.62506539601787,0,0,-1,0,3,3|2|5
17,142,169,0,104.79493342624893,30.888765399440086,0,0,-1,0,3,5|3|1
18,14,148,0,71.26188071533588,92.27731164169705,0,0,-1,0,3,5|4|0
19,149,122,0,100.1203489550107,16.256753770155296,0,0,-1,0,3,4|5|1
20,47,17,0,131.85675965193772,54.41531064501052,0,0,-1,0,3,4|0|1
21,107,168,0,89.95883546847273,112.81768835100699,0,0,-1,0,3,4|5|2
22,183,80,0,71.23953753571104,24.39661103402021,0,0,-1,0,3,1|2|3
23,117,80,0,108.0574027546616,78.32751810424021,0,0,-1,0,3,0|5|3
24,139,180,0,139.50189223229071,83.46495240838419,0,0,-1,0,3,2|4|0
25,190,141,0,73.79911893413959,76.53128097332463,0,0,-1,0,3,1|2|4
26,13,23,0,85.18375746024553,14.849543797895503,0,0,-1,0,3,5|3|2
27,33,163,0,77.67658798189026,70.68484632390303,0,0,-1,0,3,2|1|3
28,179,27,0,102.66276205833059,34.467708930023086,0,0,-1,0,3,3|0|5
29,117,89,0,117.55088567148857,12.603087817159668,0,0,-1,0,3,2|1|4
30,66,45,0,86.46375263433313,21.924280193618223,0,0,-1,0,3,4|2|0
31,147,48,0,53.953211330682436,10.186040604049241,0,0,-1,0,3,2|0|3
32,0,77,0,75.68108509795037,96.43347102253381,0,0,-1,0,3,2|1|3
33,82,119,0,96.34266374404001,66.22913965620458,0,0,-1,0,3,3|5|1
