NodeID,Capacity,Delay,Cost,Function
0,8000,17,25.5,
1,8000,17,25.5,
2,8000,17,25.5,
3,8000,17,25.5,
4,8000,17,25.5,
5,8000,17,25.5,3
6,8000,17,25.5,
7,8000,17,25.5,2
8,8000,17,25.5,0
9,8000,17,25.5,
10,8000,17,25.5,
11,8000,17,25.5,
12,8000,17,25.5,
13,8000,17,25.5,
14,8000,17,25.5,1
15,8000,17,25.5,
16,8000,17,25.5,
17,8000,17,25.5,
18,8000,17,25.5,
19,8000,17,25.5,
20,8000,17,25.5,
21,8000,17,25.5,
22,8000,17,25.5,
23,8000,17,25.5,
24,8000,17,25.5,
25,8000,17,25.5,
26,8000,17,25.5,
27,8000,17,25.5,
28,8000,17,25.5,
29,8000,17,25.5,
30,8000,17,25.5,4
31,8000,17,25.5,
32,8000,17,25.5,0
33,8000,17,25.5,
34,8000,17,25.5,
35,8000,17,25.5,
36,8000,17,25.5,1
37,8000,17,25.5,5
38,8000,17,25.5,
39,8000,17,25.5,
40,8000,17,25.5,
41,8000,17,25.5,4
42,8000,17,25.5,
43,8000,17,25.5,5
44,8000,17,25.5,
45,8000,17,25.5,1
46,8000,17,25.5,
47,8000,17,25.5,
48,8000,17,25.5,
49,8000,17,25.5,
50,8000,17,25.5,
51,8000,17,25.5,
52,8000,17,25.5,
53,8000,17,25.5,
54,8000,17,25.5,
55,8000,17,25.5,4
56,8000,17,25.5,
57,8000,17,25.5,4
58,8000,17,25.5,4
59,8000,17,25.5,2
60,8000,17,25.5,
61,8000,17,25.5,
62,8000,17,25.5,
63,8000,17,25.5,2
64,8000,17,25.5,
65,8000,17,25.5,
66,8000,17,25.5,
67,8000,17,25.5,2
68,8000,17,25.5,3
69,8000,17,25.5,
70,8000,17,25.5,
71,8000,17,25.5,
72,8000,17,25.5,
73,8000,17,25.5,
74,8000,17,25.5,4
75,8000,17,25.5,
76,8000,17,25.5,
77,8000,17,25.5,
78,8000,17,25.5,2
79,8000,17,25.5,
80,8000,17,25.5,
81,8000,17,25.5,
82,8000,17,25.5,
83,8000,17,25.5,3
84,8000,17,25.5,5
85,8000,17,25.5,0
86,8000,17,25.5,5
87,8000,17,25.5,
88,8000,17,25.5,
89,8000,17,25.5,
90,8000,17,25.5,
91,8000,17,25.5,
92,8000,17,25.5,
93,8000,17,25.5,1
94,8000,17,25.5,4
95,8000,17,25.5,
96,8000,17,25.5,3|4
97,8000,17,25.5,
98,8000,17,25.5,
99,8000,17,25.5,
100,8000,17,25.5,0
101,8000,17,25.5,2|4
102,8000,17,25.5,
103,8000,17,25.5,5
104,8000,17,25.5,
105,8000,17,25.5,
106,8000,17,25.5,2
107,8000,17,25.5,
108,8000,17,25.5,
109,8000,17,25.5,
110,8000,17,25.5,
111,8000,17,25.5,
112,8000,17,25.5,
113,8000,17,25.5,
114,8000,17,25.5,
115,8000,17,25.5,0|2
116,8000,17,25.5,
117,8000,17,25.5,
118,8000,17,25.5,
119,8000,17,25.5,4
120,8000,17,25.5,2
121,8000,17,25.5,3
122,8000,17,25.5,
123,8000,17,25.5,
124,8000,17,25.5,
125,8000,17,25.5,0
126,8000,17,25.5,
127,8000,17,25.5,
128,8000,17,25.5,1|2
129,8000,17,25.5,
130,8000,17,25.5,0
131,8000,17,25.5,0
132,8000,17,25.5,
133,8000,17,25.5,
134,8000,17,25.5,
135,8000,17,25.5,
136,8000,17,25.5,
137,8000,17,25.5,
138,8000,17,25.5,0
139,8000,17,25.5,
140,8000,17,25.5,
141,8000,17,25.5,
142,8000,17,25.5,
143,8000,17,25.5,
144,8000,17,25.5,
145,8000,17,25.5,
146,8000,17,25.5,
147,8000,17,25.5,1
148,8000,17,25.5,2
149,8000,17,25.5,1
150,8000,17,25.5,
151,8000,17,25.5,
152,8000,17,25.5,
153,8000,17,25.5,0
154,8000,17,25.5,4
155,8000,17,25.5,
156,8000,17,25.5,
157,8000,17,25.5,
158,8000,17,25.5,
159,8000,17,25.5,1
160,8000,17,25.5,
161,8000,17,25.5,5
162,8000,17,25.5,2
163,8000,17,25.5,4
164,8000,17,25.5,3
165,8000,17,25.5,
166,8000,17,25.5,
167,8000,17,25.5,
168,8000,17,25.5,
169,8000,17,25.5,
170,8000,17,25.5,
171,8000,17,25.5,
172,8000,17,25.5,
173,8000,17,25.5,
174,8000,17,25.5,
175,8000,17,25.5,
176,8000,17,25.5,0
177,8000,17,25.5,1
178,8000,17,25.5,
179,8000,17,25.5,
180,8000,17,25.5,
181,8000,17,25.5,
182,8000,17,25.5,
183,8000,17,25.5,
184,8000,17,25.5,0
185,8000,17,25.5,4
186,8000,17,25.5,
187,8000,17,25.5,
188,8000,17,25.5,
189,8000,17,25.5,2
190,8000,17,25.5,5
191,8000,17,25.5,5
192,8000,17,25.5,
193,8000,17,25.5,
194,8000,17,25.5,
195,8000,17,25.5,
196,8000,17,25.5,
197,8000,17,25.5,2
198,8000,17,25.5,
199,8000,17,25.5,
200,8000,17,25.5,
201,8000,17,25.5,
202,8000,17,25.5,
203,8000,17,25.5,2
204,8000,17,25.5,4
205,8000,17,25.5,
206,8000,17,25.5,
207,8000,17,25.5,2|5
208,8000,17,25.5,
209,8000,17,25.5,
210,8000,17,25.5,
211,8000,17,25.5,
212,8000,17,25.5,2
213,8000,17,25.5,
214,8000,17,25.5,
215,8000,17,25.5,
216,8000,17,25.5,
217,8000,17,25.5,3
218,8000,17,25.5,
219,8000,17,25.5,
220,8000,17,25.5,
221,8000,17,25.5,5
222,8000,17,25.5,
223,8000,17,25.5,
224,8000,17,25.5,4
225,8000,17,25.5,
226,8000,17,25.5,
227,8000,17,25.5,1
228,8000,17,25.5,
229,8000,17,25.5,
230,8000,17,25.5,
231,8000,17,25.5,
232,8000,17,25.5,0|3
233,8000,17,25.5,
