DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,5498,486,0,315.89299211086563,158,0,0,-1,0,3,0|5|4
1,2516,5066,0,318.7376843268753,308,0,0,-1,0,3,1|0|3
2,3585,4654,0,373.1689266334506,100,0,0,-1,0,3,4|3|2
3,1250,4194,0,333.3730436489205,97,0,0,-1,0,3,4|3|1
4,1284,1190,0,392.8767343849869,15,0,0,-1,0,3,2|1|3
5,34,1359,0,336.3421801350165,493,0,0,-1,0,3,1|5|0
6,319,3049,0,250.75518254873992,304,0,0,-1,0,3,3|5|4
7,1511,2944,0,400.5106446869899,133,0,0,-1,0,3,0|2|5
8,5153,1359,0,280.1947638909086,12,0,0,-1,0,3,4|0|2
9,5813,4442,0,359.2456880532772,142,0,0,-1,0,3,0|1|4
10,2407,2256,0,356.3703216589047,50,0,0,-1,0,3,3|4|0
11,3410,679,0,280.9799024347052,142,0,0,-1,0,3,2|1|3
12,2308,2480,0,395.24068335711905,465,0,0,-1,0,3,2|1|0
13,5685,4549,0,306.976655740819,119,0,0,-1,0,3,1|2|3
14,1922,3784,0,308.5735855609979,312,0,0,-1,0,3,0|2|4
15,4366,258,0,335.04159306591,32,0,0,-1,0,3,5|1|3
16,2159,995,0,267.1931682127339,68,0,0,-1,0,3,4|1|3
17,3720,757,0,395.38130515313173,830,0,0,-1,0,3,4|5|0
18,1025,2583,0,385.35607352251446,619,0,0,-1,0,3,3|4|1
19,4589,4523,0,277.8303589852472,68,0,0,-1,0,3,5|1|2
20,643,2301,0,382.1480062567885,144,0,0,-1,0,3,0|1|5
21,5189,848,0,425.68710909771926,60,0,0,-1,0,3,2|0|5
22,1282,2579,0,322.6252432313285,80,0,0,-1,0,3,5|0|3
23,2554,3689,0,375.61731820917527,71,0,0,-1,0,3,0|4|2
24,391,3165,0,290.5866803348574,135,0,0,-1,0,3,3|0|2
25,1742,566,0,280.44352501082193,981,0,0,-1,0,3,0|1|5
26,3192,2226,0,419.50406238583764,84,0,0,-1,0,3,2|3|1
27,5418,3869,0,291.0493340925934,57,0,0,-1,0,3,4|2|0
28,1759,3684,0,316.27602113602745,452,0,0,-1,0,3,2|5|3
29,4984,872,0,338.0873382082301,495,0,0,-1,0,3,5|1|3
30,728,1522,0,305.2964663320941,217,0,0,-1,0,3,5|3|2
31,1836,1374,0,361.01857203227695,166,0,0,-1,0,3,3|5|2
32,4559,372,0,299.5686967978068,10,0,0,-1,0,3,2|3|4
33,665,219,0,403.21108625902946,25,0,0,-1,0,3,4|5|3
34,1357,2638,0,356.1978661742099,16,0,0,-1,0,3,1|3|0
