LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,28,0,52,1200,57,0,
1,28,0,0,93,1200,26,0,
2,0,349,0,15,1200,6,0,
3,349,0,0,72,1200,16,0,
4,0,389,0,61,1200,60,0,
5,389,0,0,21,1200,12,0,
6,0,493,0,83,1200,75,0,
7,493,0,0,87,1200,3,0,
8,0,666,0,75,1200,63,0,
9,666,0,0,75,1200,64,0,
10,0,678,0,88,1200,62,0,
11,678,0,0,24,1200,6,0,
12,0,816,0,3,1200,19,0,
13,816,0,0,22,1200,18,0,
14,0,1063,0,53,1200,80,0,
15,1063,0,0,2,1200,87,0,
16,0,1357,0,88,1200,43,0,
17,1357,0,0,30,1200,73,0,
18,0,1511,0,38,1200,3,0,
19,1511,0,0,2,1200,72,0,
20,0,1672,0,64,1200,38,0,
21,1672,0,0,60,1200,68,0,
22,0,1674,0,21,1200,76,0,
23,1674,0,0,33,1200,44,0,
24,0,1716,0,76,1200,95,0,
25,1716,0,0,58,1200,89,0,
26,1,106,0,22,1200,80,0,
27,106,1,0,89,1200,63,0,
28,1,274,0,49,1200,42,0,
29,274,1,0,91,1200,64,0,
30,1,345,0,59,1200,54,0,
31,345,1,0,42,1200,78,0,
32,1,612,0,92,1200,77,0,
33,612,1,0,60,1200,71,0,
34,1,1099,0,80,1200,76,0,
35,1099,1,0,15,1200,37,0,
36,1,1732,0,62,1200,4,0,
37,1732,1,0,62,1200,2,0,
38,2,77,0,47,1200,99,0,
39,77,2,0,62,1200,44,0,
40,2,197,0,51,1200,67,0,
41,197,2,0,55,1200,68,0,
42,2,510,0,64,1200,76,0,
43,510,2,0,3,1200,83,0,
44,2,532,0,51,1200,74,0,
45,532,2,0,7,1200,62,0,
46,2,744,0,21,1200,1,0,
47,744,2,0,73,1200,17,0,
48,2,1106,0,39,1200,16,0,
49,1106,2,0,18,1200,9,0,
50,2,1116,0,4,1200,53,0,
51,1116,2,0,89,1200,73,0,
52,2,1275,0,60,1200,59,0,
53,1275,2,0,14,1200,9,0,
54,2,1333,0,9,1200,12,0,
55,1333,2,0,90,1200,41,0,
56,2,1569,0,53,1200,15,0,
57,1569,2,0,2,1200,66,0,
58,2,1855,0,84,1200,75,0,
59,1855,2,0,92,1200,11,0,
60,3,286,0,60,1200,8,0,
61,286,3,0,71,1200,55,0,
62,3,1033,0,44,1200,96,0,
