NodeID,Capacity,Delay,Cost,Function
0,8000,12,18.0,
1,8000,12,18.0,
2,8000,12,18.0,
3,8000,12,18.0,
4,8000,12,18.0,2
5,8000,12,18.0,
6,8000,12,18.0,
7,8000,12,18.0,
8,8000,12,18.0,
9,8000,12,18.0,1
10,8000,12,18.0,1
11,8000,12,18.0,
12,8000,12,18.0,5
13,8000,12,18.0,
14,8000,12,18.0,
15,8000,12,18.0,
16,8000,12,18.0,
17,8000,12,18.0,
18,8000,12,18.0,
19,8000,12,18.0,1
20,8000,12,18.0,3
21,8000,12,18.0,
22,8000,12,18.0,
23,8000,12,18.0,
24,8000,12,18.0,
25,8000,12,18.0,
26,8000,12,18.0,
27,8000,12,18.0,
28,8000,12,18.0,
29,8000,12,18.0,5
30,8000,12,18.0,
31,8000,12,18.0,4
32,8000,12,18.0,
33,8000,12,18.0,
34,8000,12,18.0,
35,8000,12,18.0,
36,8000,12,18.0,4|5
37,8000,12,18.0,
38,8000,12,18.0,
39,8000,12,18.0,
40,8000,12,18.0,
41,8000,12,18.0,
42,8000,12,18.0,3
43,8000,12,18.0,
44,8000,12,18.0,
45,8000,12,18.0,
46,8000,12,18.0,
47,8000,12,18.0,
48,8000,12,18.0,1|3
49,8000,12,18.0,
50,8000,12,18.0,4
51,8000,12,18.0,5
52,8000,12,18.0,
53,8000,12,18.0,3
54,8000,12,18.0,
55,8000,12,18.0,0
56,8000,12,18.0,
57,8000,12,18.0,2
58,8000,12,18.0,
59,8000,12,18.0,
60,8000,12,18.0,
61,8000,12,18.0,
62,8000,12,18.0,1
63,8000,12,18.0,2
64,8000,12,18.0,
65,8000,12,18.0,
66,8000,12,18.0,1
67,8000,12,18.0,
68,8000,12,18.0,5
69,8000,12,18.0,5
70,8000,12,18.0,0
71,8000,12,18.0,1
72,8000,12,18.0,3
73,8000,12,18.0,
74,8000,12,18.0,
75,8000,12,18.0,
76,8000,12,18.0,
77,8000,12,18.0,
78,8000,12,18.0,
79,8000,12,18.0,
80,8000,12,18.0,2
81,8000,12,18.0,
82,8000,12,18.0,
83,8000,12,18.0,0
84,8000,12,18.0,3
85,8000,12,18.0,2
86,8000,12,18.0,
87,8000,12,18.0,
88,8000,12,18.0,
89,8000,12,18.0,
90,8000,12,18.0,
91,8000,12,18.0,2|5
92,8000,12,18.0,3
93,8000,12,18.0,3
94,8000,12,18.0,
95,8000,12,18.0,
96,8000,12,18.0,
