DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,7610,4999,0,313.9174289697697,61,0,0,-1,0,3,5|3|2
1,7242,217,0,427.4495581967137,594,0,0,-1,0,3,1|4|5
2,6404,5738,0,398.6624606386845,822,0,0,-1,0,3,3|2|1
3,8562,7972,0,346.4070610418768,575,0,0,-1,0,3,3|2|4
4,2945,2450,0,192.73583826165637,490,0,0,-1,0,3,2|3|0
5,2368,5085,0,241.3565271159352,130,0,0,-1,0,3,4|0|1
6,7559,7616,0,246.52253384178042,981,0,0,-1,0,3,5|0|3
7,4944,9592,0,309.5916955345622,52,0,0,-1,0,3,2|4|5
8,2425,5945,0,306.61143106630135,134,0,0,-1,0,3,5|0|1
9,6777,1019,0,377.7484705898735,925,0,0,-1,0,3,0|2|3
10,929,9127,0,413.07153960651357,175,0,0,-1,0,3,3|0|5
11,6388,4406,0,379.1818622998094,994,0,0,-1,0,3,5|1|0
12,777,9304,0,327.5318027674345,126,0,0,-1,0,3,4|5|0
13,989,6074,0,297.868780942583,182,0,0,-1,0,3,1|2|3
14,3262,7327,0,397.42761094879575,200,0,0,-1,0,3,0|3|2
15,2795,5989,0,277.25686143810276,161,0,0,-1,0,3,0|4|5
16,9627,6358,0,291.9108712154432,394,0,0,-1,0,3,3|1|0
17,6384,4618,0,314.81464576871434,173,0,0,-1,0,3,4|2|1
18,782,647,0,350.7332347891661,107,0,0,-1,0,3,5|0|2
19,9102,7083,0,284.4056522455135,176,0,0,-1,0,3,2|5|4
20,3184,6765,0,321.75263962654606,64,0,0,-1,0,3,0|4|2
21,7079,3264,0,358.6338373958291,147,0,0,-1,0,3,4|5|0
22,3825,8243,0,364.41724752837916,466,0,0,-1,0,3,0|5|2
23,4127,2188,0,359.97547651182174,24,0,0,-1,0,3,1|4|0
24,8724,976,0,322.807046568818,138,0,0,-1,0,3,4|2|0
25,9369,9232,0,248.67705292619485,20,0,0,-1,0,3,0|4|5
26,7069,2263,0,372.4180159887895,199,0,0,-1,0,3,1|4|0
27,9649,1635,0,310.9838688910388,159,0,0,-1,0,3,1|0|4
28,8881,6976,0,315.8548790897735,81,0,0,-1,0,3,2|1|4
29,3716,9839,0,217.69075671258128,72,0,0,-1,0,3,1|0|5
30,9106,8206,0,356.68887900553483,64,0,0,-1,0,3,4|5|1
31,9090,7122,0,328.3581349316532,60,0,0,-1,0,3,2|1|5
32,3482,1849,0,336.3584784113138,530,0,0,-1,0,3,5|2|4
33,1417,9072,0,215.37541524847853,143,0,0,-1,0,3,5|3|0
34,8498,8979,0,251.4663294661224,89,0,0,-1,0,3,4|3|1
