DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,1163,161,0,228.1213779769185,353,0,0,-1,0,3,3|1|0
1,431,796,0,252.93812574252405,659,0,0,-1,0,3,5|3|2
2,510,1646,0,285.9114278100511,133,0,0,-1,0,3,0|5|3
3,1074,637,0,249.14373669293906,957,0,0,-1,0,3,2|5|0
4,1988,1037,0,202.6442204780265,189,0,0,-1,0,3,0|2|4
5,338,1915,0,237.09381572041286,275,0,0,-1,0,3,4|2|0
6,1048,1591,0,231.63008196714787,156,0,0,-1,0,3,5|1|2
7,1003,1575,0,295.66225214874896,419,0,0,-1,0,3,2|1|3
8,1924,283,0,268.4537013744184,58,0,0,-1,0,3,1|3|0
9,357,135,0,188.49197609350514,536,0,0,-1,0,3,0|4|1
10,1916,425,0,211.1270991490261,73,0,0,-1,0,3,1|0|5
11,994,1821,0,159.49349325819497,200,0,0,-1,0,3,5|3|0
12,1674,248,0,284.9883400603642,8,0,0,-1,0,3,2|3|4
13,1333,1926,0,267.2557990643983,112,0,0,-1,0,3,4|1|0
14,136,154,0,251.00066898065234,15,0,0,-1,0,3,2|3|4
15,529,1102,0,176.75791770177418,981,0,0,-1,0,3,5|3|4
16,1525,214,0,233.92652554871663,53,0,0,-1,0,3,2|3|4
17,289,1080,0,243.6533944483445,189,0,0,-1,0,3,1|4|3
18,1031,263,0,294.9423019952493,1,0,0,-1,0,3,1|3|4
19,1617,454,0,248.78891251391175,718,0,0,-1,0,3,5|1|3
20,724,540,0,166.6161270645398,602,0,0,-1,0,3,5|4|1
21,299,854,0,239.53413283798616,738,0,0,-1,0,3,3|0|1
22,1259,1040,0,215.0737927166448,48,0,0,-1,0,3,5|1|3
23,1251,1384,0,212.22792183006592,166,0,0,-1,0,3,1|0|5
24,1168,1638,0,226.02234746246134,100,0,0,-1,0,3,5|3|2
25,332,1905,0,216.43910852233063,419,0,0,-1,0,3,0|3|4
26,1217,532,0,204.43532579183628,42,0,0,-1,0,3,0|4|3
27,1357,460,0,242.72062529396717,33,0,0,-1,0,3,4|2|3
28,802,984,0,229.68550884674175,35,0,0,-1,0,3,3|0|2
29,1617,1587,0,223.1368557428524,107,0,0,-1,0,3,5|2|1
30,1603,1161,0,201.0659566476378,92,0,0,-1,0,3,2|0|3
31,1934,379,0,273.0972905598756,439,0,0,-1,0,3,5|2|0
32,1229,1752,0,203.32632855417268,353,0,0,-1,0,3,3|4|1
33,752,436,0,194.3867163345078,570,0,0,-1,0,3,3|0|5
34,246,1693,0,304.26459422832164,56,0,0,-1,0,3,5|0|3
