NodeID,Capacity,Delay,Cost,Function
0,8000,6,9.0,
1,8000,6,9.0,
2,8000,6,9.0,3
3,8000,6,9.0,4
4,8000,6,9.0,
5,8000,6,9.0,
6,8000,6,9.0,
7,8000,6,9.0,2
8,8000,6,9.0,
9,8000,6,9.0,
10,8000,6,9.0,4
11,8000,6,9.0,
12,8000,6,9.0,
13,8000,6,9.0,2
14,8000,6,9.0,
15,8000,6,9.0,
16,8000,6,9.0,3
17,8000,6,9.0,1
18,8000,6,9.0,1|5
19,8000,6,9.0,
20,8000,6,9.0,
21,8000,6,9.0,
22,8000,6,9.0,
23,8000,6,9.0,4
24,8000,6,9.0,0
25,8000,6,9.0,
26,8000,6,9.0,
27,8000,6,9.0,
28,8000,6,9.0,
29,8000,6,9.0,
30,8000,6,9.0,
31,8000,6,9.0,
32,8000,6,9.0,
33,8000,6,9.0,
34,8000,6,9.0,2|5
35,8000,6,9.0,
36,8000,6,9.0,
37,8000,6,9.0,
38,8000,6,9.0,0
39,8000,6,9.0,
40,8000,6,9.0,1
41,8000,6,9.0,2
42,8000,6,9.0,
43,8000,6,9.0,
44,8000,6,9.0,
45,8000,6,9.0,
46,8000,6,9.0,3
47,8000,6,9.0,
48,8000,6,9.0,
49,8000,6,9.0,1
50,8000,6,9.0,
51,8000,6,9.0,0
52,8000,6,9.0,2|5
53,8000,6,9.0,4|5
54,8000,6,9.0,4
55,8000,6,9.0,
56,8000,6,9.0,
57,8000,6,9.0,1|4
58,8000,6,9.0,5
59,8000,6,9.0,
60,8000,6,9.0,
61,8000,6,9.0,
62,8000,6,9.0,3
63,8000,6,9.0,
64,8000,6,9.0,
65,8000,6,9.0,
66,8000,6,9.0,
67,8000,6,9.0,3
68,8000,6,9.0,5
69,8000,6,9.0,1
70,8000,6,9.0,
71,8000,6,9.0,4
72,8000,6,9.0,
73,8000,6,9.0,
74,8000,6,9.0,
75,8000,6,9.0,2
76,8000,6,9.0,
77,8000,6,9.0,
78,8000,6,9.0,
79,8000,6,9.0,
80,8000,6,9.0,
81,8000,6,9.0,
82,8000,6,9.0,
83,8000,6,9.0,
84,8000,6,9.0,
85,8000,6,9.0,
86,8000,6,9.0,
87,8000,6,9.0,5
88,8000,6,9.0,
89,8000,6,9.0,
90,8000,6,9.0,
91,8000,6,9.0,
92,8000,6,9.0,
93,8000,6,9.0,
94,8000,6,9.0,
95,8000,6,9.0,
96,8000,6,9.0,
97,8000,6,9.0,3
98,8000,6,9.0,
99,8000,6,9.0,
100,8000,6,9.0,
101,8000,6,9.0,
102,8000,6,9.0,
103,8000,6,9.0,
104,8000,6,9.0,4
105,8000,6,9.0,
106,8000,6,9.0,
107,8000,6,9.0,
108,8000,6,9.0,
109,8000,6,9.0,
110,8000,6,9.0,
111,8000,6,9.0,
112,8000,6,9.0,
113,8000,6,9.0,
114,8000,6,9.0,0
115,8000,6,9.0,
116,8000,6,9.0,
117,8000,6,9.0,
118,8000,6,9.0,
119,8000,6,9.0,3
120,8000,6,9.0,
121,8000,6,9.0,
122,8000,6,9.0,2
123,8000,6,9.0,0
124,8000,6,9.0,
125,8000,6,9.0,3
126,8000,6,9.0,2
127,8000,6,9.0,
128,8000,6,9.0,
129,8000,6,9.0,
130,8000,6,9.0,
131,8000,6,9.0,
132,8000,6,9.0,0|4
133,8000,6,9.0,4
134,8000,6,9.0,
135,8000,6,9.0,
136,8000,6,9.0,5
137,8000,6,9.0,0|5
138,8000,6,9.0,
139,8000,6,9.0,3|4
140,8000,6,9.0,3
141,8000,6,9.0,
142,8000,6,9.0,
143,8000,6,9.0,4
144,8000,6,9.0,2
145,8000,6,9.0,
146,8000,6,9.0,
147,8000,6,9.0,
148,8000,6,9.0,5
149,8000,6,9.0,
150,8000,6,9.0,
151,8000,6,9.0,
152,8000,6,9.0,
153,8000,6,9.0,
154,8000,6,9.0,
155,8000,6,9.0,
156,8000,6,9.0,
157,8000,6,9.0,
158,8000,6,9.0,
159,8000,6,9.0,
160,8000,6,9.0,
161,8000,6,9.0,
162,8000,6,9.0,
163,8000,6,9.0,
164,8000,6,9.0,
165,8000,6,9.0,
166,8000,6,9.0,
167,8000,6,9.0,4
168,8000,6,9.0,
169,8000,6,9.0,
170,8000,6,9.0,3
171,8000,6,9.0,5
172,8000,6,9.0,
173,8000,6,9.0,
174,8000,6,9.0,
175,8000,6,9.0,0
176,8000,6,9.0,1
177,8000,6,9.0,
178,8000,6,9.0,0
179,8000,6,9.0,
180,8000,6,9.0,
181,8000,6,9.0,
182,8000,6,9.0,0
183,8000,6,9.0,
184,8000,6,9.0,0
185,8000,6,9.0,
186,8000,6,9.0,
187,8000,6,9.0,
188,8000,6,9.0,
189,8000,6,9.0,
190,8000,6,9.0,
191,8000,6,9.0,
192,8000,6,9.0,
193,8000,6,9.0,
194,8000,6,9.0,2
195,8000,6,9.0,
196,8000,6,9.0,
197,8000,6,9.0,
198,8000,6,9.0,
199,8000,6,9.0,4
200,8000,6,9.0,
201,8000,6,9.0,2
202,8000,6,9.0,
203,8000,6,9.0,
204,8000,6,9.0,
205,8000,6,9.0,4
206,8000,6,9.0,
207,8000,6,9.0,
208,8000,6,9.0,1
209,8000,6,9.0,
210,8000,6,9.0,
211,8000,6,9.0,4
212,8000,6,9.0,
213,8000,6,9.0,1
214,8000,6,9.0,
215,8000,6,9.0,
216,8000,6,9.0,
217,8000,6,9.0,
218,8000,6,9.0,
219,8000,6,9.0,
220,8000,6,9.0,
221,8000,6,9.0,
222,8000,6,9.0,
223,8000,6,9.0,2
224,8000,6,9.0,
225,8000,6,9.0,
226,8000,6,9.0,
227,8000,6,9.0,4
228,8000,6,9.0,
229,8000,6,9.0,
230,8000,6,9.0,
231,8000,6,9.0,5
232,8000,6,9.0,
233,8000,6,9.0,
234,8000,6,9.0,0
235,8000,6,9.0,
236,8000,6,9.0,
237,8000,6,9.0,
238,8000,6,9.0,4
239,8000,6,9.0,1
240,8000,6,9.0,
241,8000,6,9.0,5
242,8000,6,9.0,
243,8000,6,9.0,
244,8000,6,9.0,
245,8000,6,9.0,
246,8000,6,9.0,
247,8000,6,9.0,
248,8000,6,9.0,
249,8000,6,9.0,
250,8000,6,9.0,
251,8000,6,9.0,
252,8000,6,9.0,2
253,8000,6,9.0,
254,8000,6,9.0,
255,8000,6,9.0,
256,8000,6,9.0,
257,8000,6,9.0,
258,8000,6,9.0,5
259,8000,6,9.0,
260,8000,6,9.0,
261,8000,6,9.0,
262,8000,6,9.0,2
263,8000,6,9.0,
264,8000,6,9.0,
265,8000,6,9.0,2
266,8000,6,9.0,
267,8000,6,9.0,
268,8000,6,9.0,
269,8000,6,9.0,
270,8000,6,9.0,
271,8000,6,9.0,
272,8000,6,9.0,
273,8000,6,9.0,3
274,8000,6,9.0,2
275,8000,6,9.0,0|1
276,8000,6,9.0,
277,8000,6,9.0,4|5
278,8000,6,9.0,
279,8000,6,9.0,
280,8000,6,9.0,
281,8000,6,9.0,
282,8000,6,9.0,
283,8000,6,9.0,0
284,8000,6,9.0,
285,8000,6,9.0,
286,8000,6,9.0,
287,8000,6,9.0,1
288,8000,6,9.0,4
289,8000,6,9.0,
290,8000,6,9.0,5
291,8000,6,9.0,
292,8000,6,9.0,5
293,8000,6,9.0,1
294,8000,6,9.0,
295,8000,6,9.0,3
296,8000,6,9.0,
297,8000,6,9.0,0
298,8000,6,9.0,
299,8000,6,9.0,
300,8000,6,9.0,
301,8000,6,9.0,2
302,8000,6,9.0,3
303,8000,6,9.0,
304,8000,6,9.0,
305,8000,6,9.0,1
306,8000,6,9.0,
307,8000,6,9.0,
308,8000,6,9.0,
309,8000,6,9.0,
310,8000,6,9.0,4
311,8000,6,9.0,
312,8000,6,9.0,
313,8000,6,9.0,
314,8000,6,9.0,0|3
315,8000,6,9.0,
316,8000,6,9.0,
317,8000,6,9.0,
318,8000,6,9.0,5
319,8000,6,9.0,
320,8000,6,9.0,
321,8000,6,9.0,1|2
322,8000,6,9.0,
323,8000,6,9.0,
324,8000,6,9.0,
325,8000,6,9.0,
326,8000,6,9.0,
327,8000,6,9.0,5
328,8000,6,9.0,
329,8000,6,9.0,
330,8000,6,9.0,
331,8000,6,9.0,1|2
332,8000,6,9.0,
333,8000,6,9.0,1
334,8000,6,9.0,
335,8000,6,9.0,
336,8000,6,9.0,
337,8000,6,9.0,
338,8000,6,9.0,0
339,8000,6,9.0,
340,8000,6,9.0,
341,8000,6,9.0,
342,8000,6,9.0,
343,8000,6,9.0,
344,8000,6,9.0,
345,8000,6,9.0,
346,8000,6,9.0,0
347,8000,6,9.0,3
348,8000,6,9.0,
349,8000,6,9.0,1
350,8000,6,9.0,
351,8000,6,9.0,
352,8000,6,9.0,
353,8000,6,9.0,
354,8000,6,9.0,5
355,8000,6,9.0,
356,8000,6,9.0,3
357,8000,6,9.0,
358,8000,6,9.0,
359,8000,6,9.0,0
360,8000,6,9.0,
361,8000,6,9.0,
362,8000,6,9.0,
363,8000,6,9.0,
364,8000,6,9.0,
365,8000,6,9.0,3
366,8000,6,9.0,
367,8000,6,9.0,
368,8000,6,9.0,
369,8000,6,9.0,0
370,8000,6,9.0,1|3
371,8000,6,9.0,4
372,8000,6,9.0,
373,8000,6,9.0,
374,8000,6,9.0,
375,8000,6,9.0,
376,8000,6,9.0,
377,8000,6,9.0,
378,8000,6,9.0,
379,8000,6,9.0,
380,8000,6,9.0,
381,8000,6,9.0,
382,8000,6,9.0,
383,8000,6,9.0,
384,8000,6,9.0,2
385,8000,6,9.0,
386,8000,6,9.0,
387,8000,6,9.0,4
388,8000,6,9.0,
389,8000,6,9.0,
390,8000,6,9.0,
391,8000,6,9.0,
392,8000,6,9.0,
393,8000,6,9.0,
394,8000,6,9.0,
395,8000,6,9.0,
396,8000,6,9.0,
397,8000,6,9.0,
398,8000,6,9.0,
399,8000,6,9.0,
400,8000,6,9.0,0
401,8000,6,9.0,2
402,8000,6,9.0,
403,8000,6,9.0,
404,8000,6,9.0,
405,8000,6,9.0,
406,8000,6,9.0,
407,8000,6,9.0,
408,8000,6,9.0,
409,8000,6,9.0,5
