DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,695,1090,0,278.41216856622094,120,0,0,-1,0,3,4|3|1
1,262,775,0,356.18107547260695,94,0,0,-1,0,3,3|2|5
2,388,2844,0,342.0219149097103,46,0,0,-1,0,3,5|2|4
3,1455,1816,0,266.5060158167609,730,0,0,-1,0,3,5|2|4
4,2178,598,0,436.26338275354794,787,0,0,-1,0,3,2|1|3
5,3961,198,0,382.7417555869493,305,0,0,-1,0,3,5|0|2
6,3354,459,0,375.17190138374576,756,0,0,-1,0,3,2|3|4
7,3541,1410,0,328.05094875318895,706,0,0,-1,0,3,0|2|3
8,151,2658,0,333.8964321740428,744,0,0,-1,0,3,2|0|3
9,37,3975,0,378.34910207190717,18,0,0,-1,0,3,4|5|1
10,3520,2387,0,248.75581381956957,195,0,0,-1,0,3,1|2|3
11,1986,1310,0,296.116537767714,192,0,0,-1,0,3,4|3|0
12,3053,3686,0,335.48744182882035,996,0,0,-1,0,3,2|3|1
13,2213,2367,0,335.5565914204105,341,0,0,-1,0,3,1|5|2
14,1142,3151,0,259.0532264172699,87,0,0,-1,0,3,2|3|0
15,2959,1927,0,312.4687006934281,164,0,0,-1,0,3,4|1|3
16,829,3293,0,302.7518497599937,171,0,0,-1,0,3,1|2|5
17,2151,3061,0,422.40706581778164,162,0,0,-1,0,3,5|3|1
18,1547,2375,0,278.61635283062463,420,0,0,-1,0,3,3|2|5
19,2591,1922,0,363.26226698039613,144,0,0,-1,0,3,0|1|2
20,3102,1818,0,371.7807705697344,49,0,0,-1,0,3,5|1|3
21,3760,503,0,252.77088099220077,292,0,0,-1,0,3,4|1|5
22,3161,3252,0,237.91909706381904,200,0,0,-1,0,3,5|1|4
23,3551,3846,0,330.5573460591478,188,0,0,-1,0,3,3|1|2
24,388,3733,0,305.5934351335295,139,0,0,-1,0,3,4|2|5
25,2510,672,0,289.19934045800784,252,0,0,-1,0,3,2|4|1
26,3647,951,0,272.42598511614125,362,0,0,-1,0,3,2|3|1
27,2068,617,0,373.98382823946963,157,0,0,-1,0,3,3|5|1
28,37,1263,0,295.3892397489094,129,0,0,-1,0,3,3|4|5
29,2392,2923,0,316.89986914117253,575,0,0,-1,0,3,3|1|0
30,244,2148,0,301.3553057133401,75,0,0,-1,0,3,3|1|5
31,3933,2560,0,244.1290893054383,135,0,0,-1,0,3,1|2|3
32,3375,3576,0,321.4504668244003,93,0,0,-1,0,3,4|1|5
33,2229,1799,0,290.67388195590274,880,0,0,-1,0,3,1|4|2
34,874,1609,0,233.3807274281682,142,0,0,-1,0,3,1|0|3
