DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,90,2193,0,407.22022275939855,513,0,0,-1,0,3,5|0|2
1,2080,358,0,339.2952451120424,96,0,0,-1,0,3,2|1|3
2,2358,1561,0,306.64901797780783,445,0,0,-1,0,3,3|2|5
3,55,1856,0,321.0129462029449,321,0,0,-1,0,3,2|1|4
4,1088,743,0,312.46351148107783,68,0,0,-1,0,3,3|0|2
5,2665,2230,0,333.1195365489347,107,0,0,-1,0,3,4|1|5
6,3344,476,0,305.39861012947574,663,0,0,-1,0,3,2|5|4
7,2320,1690,0,295.254989636414,218,0,0,-1,0,3,1|3|5
8,122,2187,0,456.2004268070675,371,0,0,-1,0,3,5|0|3
9,581,3817,0,342.9650437773314,143,0,0,-1,0,3,0|5|2
10,1150,1303,0,438.0909141632959,190,0,0,-1,0,3,1|5|2
11,3671,721,0,259.2365774005533,866,0,0,-1,0,3,3|4|5
12,3646,2780,0,360.5280474421129,42,0,0,-1,0,3,3|0|4
13,3562,2654,0,322.32130400259905,351,0,0,-1,0,3,5|0|3
14,911,3706,0,245.2538932962047,175,0,0,-1,0,3,3|5|4
15,1326,1665,0,326.33031372586703,16,0,0,-1,0,3,1|5|3
16,2644,3389,0,357.45909115971835,264,0,0,-1,0,3,0|2|1
17,100,3799,0,281.749470757741,695,0,0,-1,0,3,2|5|0
18,3507,2795,0,201.325167037823,170,0,0,-1,0,3,1|5|0
19,3468,3872,0,238.37336060893318,147,0,0,-1,0,3,1|0|3
20,2835,3243,0,302.5009205624314,23,0,0,-1,0,3,0|1|3
21,2024,673,0,302.70404832756793,90,0,0,-1,0,3,0|1|5
22,2904,631,0,347.66210461423657,166,0,0,-1,0,3,4|3|1
23,763,2357,0,317.343078411612,830,0,0,-1,0,3,5|3|1
24,1442,3388,0,258.5422990496928,178,0,0,-1,0,3,5|1|4
25,3157,3336,0,313.1237086126158,45,0,0,-1,0,3,3|1|4
26,5,1176,0,322.952707330681,59,0,0,-1,0,3,2|3|1
27,1733,1748,0,344.3689813689666,24,0,0,-1,0,3,0|4|2
28,3716,200,0,251.0992623716146,128,0,0,-1,0,3,4|3|0
29,3227,3930,0,398.19811066694183,10,0,0,-1,0,3,0|4|1
30,404,57,0,355.1774250205316,142,0,0,-1,0,3,3|0|1
31,910,3657,0,359.5318289351942,704,0,0,-1,0,3,4|5|1
32,2728,3251,0,289.5284004045963,104,0,0,-1,0,3,5|3|2
33,1959,820,0,300.53524530319686,56,0,0,-1,0,3,2|3|5
34,2829,625,0,335.1311802124773,499,0,0,-1,0,3,1|5|0
