NodeID,Capacity,Delay,Cost,Function
0,8000,7,10.5,
1,8000,7,10.5,
2,8000,7,10.5,1
3,8000,7,10.5,
4,8000,7,10.5,0|3
5,8000,7,10.5,
6,8000,7,10.5,
7,8000,7,10.5,
8,8000,7,10.5,
9,8000,7,10.5,
10,8000,7,10.5,
11,8000,7,10.5,2|4
12,8000,7,10.5,2
13,8000,7,10.5,
14,8000,7,10.5,
15,8000,7,10.5,
16,8000,7,10.5,
17,8000,7,10.5,3
18,8000,7,10.5,0
19,8000,7,10.5,
20,8000,7,10.5,
21,8000,7,10.5,
22,8000,7,10.5,
23,8000,7,10.5,2
24,8000,7,10.5,
25,8000,7,10.5,0|3
26,8000,7,10.5,3
27,8000,7,10.5,
28,8000,7,10.5,
29,8000,7,10.5,
30,8000,7,10.5,
31,8000,7,10.5,
32,8000,7,10.5,2
33,8000,7,10.5,
34,8000,7,10.5,3|5
35,8000,7,10.5,
36,8000,7,10.5,
37,8000,7,10.5,
38,8000,7,10.5,
39,8000,7,10.5,1
40,8000,7,10.5,
41,8000,7,10.5,4
42,8000,7,10.5,
43,8000,7,10.5,1
44,8000,7,10.5,
45,8000,7,10.5,2
46,8000,7,10.5,
47,8000,7,10.5,
48,8000,7,10.5,
49,8000,7,10.5,2
50,8000,7,10.5,
51,8000,7,10.5,
52,8000,7,10.5,
53,8000,7,10.5,2|4
54,8000,7,10.5,
55,8000,7,10.5,
56,8000,7,10.5,
57,8000,7,10.5,2|4
58,8000,7,10.5,
59,8000,7,10.5,
60,8000,7,10.5,0
61,8000,7,10.5,
62,8000,7,10.5,2
63,8000,7,10.5,
64,8000,7,10.5,
65,8000,7,10.5,
66,8000,7,10.5,
67,8000,7,10.5,
68,8000,7,10.5,
69,8000,7,10.5,
70,8000,7,10.5,
71,8000,7,10.5,
72,8000,7,10.5,
73,8000,7,10.5,
74,8000,7,10.5,
75,8000,7,10.5,
76,8000,7,10.5,
77,8000,7,10.5,
78,8000,7,10.5,1|2
79,8000,7,10.5,
80,8000,7,10.5,
81,8000,7,10.5,
82,8000,7,10.5,
83,8000,7,10.5,
84,8000,7,10.5,2
85,8000,7,10.5,
86,8000,7,10.5,
87,8000,7,10.5,
88,8000,7,10.5,
89,8000,7,10.5,
90,8000,7,10.5,
91,8000,7,10.5,
92,8000,7,10.5,
93,8000,7,10.5,4
94,8000,7,10.5,
95,8000,7,10.5,
96,8000,7,10.5,
97,8000,7,10.5,1
98,8000,7,10.5,
99,8000,7,10.5,
100,8000,7,10.5,
101,8000,7,10.5,3
102,8000,7,10.5,
103,8000,7,10.5,
104,8000,7,10.5,
105,8000,7,10.5,
106,8000,7,10.5,
107,8000,7,10.5,
108,8000,7,10.5,
109,8000,7,10.5,
110,8000,7,10.5,
111,8000,7,10.5,
112,8000,7,10.5,1
113,8000,7,10.5,
114,8000,7,10.5,1|5
115,8000,7,10.5,
116,8000,7,10.5,
117,8000,7,10.5,
118,8000,7,10.5,
119,8000,7,10.5,4
120,8000,7,10.5,
121,8000,7,10.5,
122,8000,7,10.5,
123,8000,7,10.5,
124,8000,7,10.5,
125,8000,7,10.5,
126,8000,7,10.5,
127,8000,7,10.5,
128,8000,7,10.5,2
129,8000,7,10.5,
130,8000,7,10.5,2
131,8000,7,10.5,1
132,8000,7,10.5,
133,8000,7,10.5,
134,8000,7,10.5,0
135,8000,7,10.5,
136,8000,7,10.5,2
137,8000,7,10.5,
138,8000,7,10.5,
139,8000,7,10.5,1
140,8000,7,10.5,
141,8000,7,10.5,
142,8000,7,10.5,5
143,8000,7,10.5,
144,8000,7,10.5,
145,8000,7,10.5,0
146,8000,7,10.5,
147,8000,7,10.5,4
148,8000,7,10.5,5
149,8000,7,10.5,
150,8000,7,10.5,
151,8000,7,10.5,
152,8000,7,10.5,
153,8000,7,10.5,
154,8000,7,10.5,
155,8000,7,10.5,
156,8000,7,10.5,
157,8000,7,10.5,
158,8000,7,10.5,
159,8000,7,10.5,0
160,8000,7,10.5,5
161,8000,7,10.5,
162,8000,7,10.5,
163,8000,7,10.5,2
164,8000,7,10.5,
165,8000,7,10.5,
166,8000,7,10.5,4
167,8000,7,10.5,4
168,8000,7,10.5,
169,8000,7,10.5,4
170,8000,7,10.5,
171,8000,7,10.5,
172,8000,7,10.5,
173,8000,7,10.5,
174,8000,7,10.5,1
175,8000,7,10.5,
176,8000,7,10.5,
177,8000,7,10.5,
178,8000,7,10.5,0
179,8000,7,10.5,0|1
180,8000,7,10.5,2
181,8000,7,10.5,
182,8000,7,10.5,3
183,8000,7,10.5,
184,8000,7,10.5,
185,8000,7,10.5,0
186,8000,7,10.5,2
187,8000,7,10.5,2
188,8000,7,10.5,
189,8000,7,10.5,
190,8000,7,10.5,2|3
191,8000,7,10.5,
192,8000,7,10.5,4
193,8000,7,10.5,
194,8000,7,10.5,1
195,8000,7,10.5,
196,8000,7,10.5,
197,8000,7,10.5,1
198,8000,7,10.5,
199,8000,7,10.5,
200,8000,7,10.5,
201,8000,7,10.5,
202,8000,7,10.5,1
203,8000,7,10.5,
204,8000,7,10.5,
205,8000,7,10.5,1
206,8000,7,10.5,3
207,8000,7,10.5,1|4
208,8000,7,10.5,
209,8000,7,10.5,
210,8000,7,10.5,
211,8000,7,10.5,
212,8000,7,10.5,
213,8000,7,10.5,
214,8000,7,10.5,
215,8000,7,10.5,
216,8000,7,10.5,
217,8000,7,10.5,1
218,8000,7,10.5,0|3
219,8000,7,10.5,
220,8000,7,10.5,
221,8000,7,10.5,1|3
222,8000,7,10.5,
223,8000,7,10.5,
224,8000,7,10.5,
225,8000,7,10.5,
226,8000,7,10.5,
227,8000,7,10.5,
228,8000,7,10.5,4
229,8000,7,10.5,
230,8000,7,10.5,
231,8000,7,10.5,
232,8000,7,10.5,
233,8000,7,10.5,
234,8000,7,10.5,
235,8000,7,10.5,4|5
236,8000,7,10.5,
237,8000,7,10.5,
238,8000,7,10.5,
239,8000,7,10.5,
240,8000,7,10.5,2
241,8000,7,10.5,0
242,8000,7,10.5,2|4
243,8000,7,10.5,1
244,8000,7,10.5,
245,8000,7,10.5,
246,8000,7,10.5,
247,8000,7,10.5,0|4
248,8000,7,10.5,
249,8000,7,10.5,
250,8000,7,10.5,2
251,8000,7,10.5,
252,8000,7,10.5,
253,8000,7,10.5,
254,8000,7,10.5,
255,8000,7,10.5,
256,8000,7,10.5,
257,8000,7,10.5,
258,8000,7,10.5,
259,8000,7,10.5,
260,8000,7,10.5,5
261,8000,7,10.5,
262,8000,7,10.5,
263,8000,7,10.5,2
264,8000,7,10.5,
265,8000,7,10.5,
266,8000,7,10.5,
267,8000,7,10.5,
268,8000,7,10.5,
269,8000,7,10.5,0|1
270,8000,7,10.5,4
271,8000,7,10.5,
272,8000,7,10.5,
273,8000,7,10.5,4
274,8000,7,10.5,
275,8000,7,10.5,3
276,8000,7,10.5,3
277,8000,7,10.5,
278,8000,7,10.5,
279,8000,7,10.5,
280,8000,7,10.5,
281,8000,7,10.5,0
282,8000,7,10.5,
283,8000,7,10.5,
284,8000,7,10.5,
285,8000,7,10.5,2
286,8000,7,10.5,
287,8000,7,10.5,
288,8000,7,10.5,
289,8000,7,10.5,0|2
290,8000,7,10.5,0|4
291,8000,7,10.5,
292,8000,7,10.5,
293,8000,7,10.5,
294,8000,7,10.5,2
295,8000,7,10.5,
296,8000,7,10.5,0
297,8000,7,10.5,
298,8000,7,10.5,2
299,8000,7,10.5,
300,8000,7,10.5,
301,8000,7,10.5,2
302,8000,7,10.5,
303,8000,7,10.5,4
304,8000,7,10.5,
305,8000,7,10.5,
306,8000,7,10.5,
307,8000,7,10.5,
308,8000,7,10.5,
309,8000,7,10.5,
310,8000,7,10.5,
311,8000,7,10.5,
312,8000,7,10.5,
313,8000,7,10.5,
314,8000,7,10.5,
315,8000,7,10.5,
316,8000,7,10.5,
317,8000,7,10.5,5
318,8000,7,10.5,3
