DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,53,28,0,103.97161111473038,99.03735023456093,0,0,-1,0,3,3|4|2
1,103,20,0,64.65379144793334,40.565847583880604,0,0,-1,0,3,5|3|2
2,97,43,0,86.18917184439611,20.63880145168104,0,0,-1,0,3,0|5|3
3,48,10,0,84.69532056156041,73.50873597824383,0,0,-1,0,3,4|2|5
4,12,48,0,63.90413480897636,27.891950687169327,0,0,-1,0,3,2|3|5
5,85,34,0,81.83280782824909,68.75538647326789,0,0,-1,0,3,5|0|1
6,59,48,0,88.75883562054123,85.3075676088862,0,0,-1,0,3,2|4|1
7,99,7,0,104.01338712005166,54.12812657245618,0,0,-1,0,3,1|0|2
8,72,91,0,74.66895060821854,53.51950911667307,0,0,-1,0,3,2|1|3
9,58,18,0,78.3297837258359,91.94878803007673,0,0,-1,0,3,2|1|4
10,95,74,0,79.49246928694411,49.81960880849721,0,0,-1,0,3,3|4|5
11,97,22,0,97.14531866778943,102.58362829897138,0,0,-1,0,3,4|0|2
12,25,19,0,90.54398275521218,75.8839042906252,0,0,-1,0,3,2|1|0
13,14,46,0,113.5184026716647,36.49587516919564,0,0,-1,0,3,2|1|0
14,10,93,0,85.01585001847693,24.123061094973906,0,0,-1,0,3,3|0|1
15,70,21,0,90.35958587575712,116.07991966082008,0,0,-1,0,3,2|4|3
16,96,93,0,69.57377154665764,53.889152999717204,0,0,-1,0,3,5|1|2
17,0,9,0,122.09195038164818,17.414036092133824,0,0,-1,0,3,5|0|1
18,42,9,0,102.0863280023523,83.58755561259086,0,0,-1,0,3,4|1|2
19,16,92,0,52.168213026597805,36.729696663529694,0,0,-1,0,3,4|5|3
20,93,43,0,93.34407484355762,30.922979928489266,0,0,-1,0,3,0|1|4
21,54,23,0,55.04974180794231,106.1934549477638,0,0,-1,0,3,2|3|1
22,103,109,0,74.02582887389457,81.73593833983743,0,0,-1,0,3,4|0|5
23,1,11,0,78.3053973879724,63.42052379957903,0,0,-1,0,3,1|5|3
24,51,7,0,88.00966916559204,118.38397281576985,0,0,-1,0,3,1|3|0
25,65,10,0,118.9218309088805,84.27338089644992,0,0,-1,0,3,1|0|4
26,15,72,0,118.79742451681777,78.13196613653135,0,0,-1,0,3,1|4|0
27,91,40,0,116.55421592274593,24.39661103402021,0,0,-1,0,3,1|2|3
28,58,40,0,102.4120277447503,78.32751810424021,0,0,-1,0,3,0|5|3
29,106,69,0,76.36215564201706,83.46495240838419,0,0,-1,0,3,5|2|0
30,84,13,0,108.48137185327388,107.86839777062801,0,0,-1,0,3,1|2|0
31,19,34,0,90.92691828463799,88.93734058526778,0,0,-1,0,3,2|4|1
32,81,109,0,83.00292851045373,37.62333772768835,0,0,-1,0,3,2|4|3
33,88,19,0,91.1773739688204,74.07605231387734,0,0,-1,0,3,4|0|2
34,26,87,0,56.00087524784351,95.81278660585869,0,0,-1,0,3,1|0|2
35,52,79,0,64.9349272436552,105.10662658419604,0,0,-1,0,3,5|1|4
36,103,22,0,111.91483094759418,91.02209189305903,0,0,-1,0,3,3|0|1
