DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,841,5677,0,293.37888158168903,115,0,0,-1,0,3,0|5|1
1,540,307,0,139.081711158204,23,0,0,-1,0,3,4|1|5
2,5947,1616,0,317.4976664438931,125,0,0,-1,0,3,0|3|1
3,2733,4614,0,296.75502543588965,414,0,0,-1,0,3,1|5|4
4,2221,2661,0,173.4980655893876,175,0,0,-1,0,3,0|3|1
5,1913,1159,0,213.81588611816863,119,0,0,-1,0,3,3|1|0
6,97,1762,0,241.32549522204883,193,0,0,-1,0,3,5|3|4
7,3523,856,0,213.6114334449765,139,0,0,-1,0,3,1|4|0
8,2209,3522,0,218.8198312710646,171,0,0,-1,0,3,4|0|1
9,580,2149,0,209.31987906263464,112,0,0,-1,0,3,2|3|5
10,4738,3822,0,221.4531197146864,88,0,0,-1,0,3,5|4|2
11,4079,25,0,326.4641886588313,135,0,0,-1,0,3,0|5|1
12,200,1261,0,247.75696952741973,778,0,0,-1,0,3,2|5|0
13,2754,5515,0,234.32199295082924,17,0,0,-1,0,3,1|0|3
14,5179,494,0,286.6357507616329,35,0,0,-1,0,3,1|0|5
15,3618,1771,0,205.3005520158062,636,0,0,-1,0,3,2|0|5
16,49,4567,0,217.30988007556152,188,0,0,-1,0,3,1|0|4
17,589,5653,0,356.67036338656504,155,0,0,-1,0,3,5|0|2
18,1576,1621,0,193.70493057650367,363,0,0,-1,0,3,1|3|5
19,4637,1022,0,244.54384118667434,24,0,0,-1,0,3,4|3|1
20,2069,3628,0,238.89145682062716,47,0,0,-1,0,3,3|4|5
21,3247,5129,0,168.3854471335216,9,0,0,-1,0,3,0|1|3
22,3310,683,0,250.9655390717784,84,0,0,-1,0,3,2|3|0
23,4149,690,0,243.00297616350633,13,0,0,-1,0,3,3|2|5
24,1601,1310,0,306.46583980164684,464,0,0,-1,0,3,3|4|1
25,5806,977,0,213.68506473327474,172,0,0,-1,0,3,1|5|0
26,5316,3059,0,200.60559039706527,121,0,0,-1,0,3,3|4|0
27,1247,1939,0,259.16847866224794,312,0,0,-1,0,3,4|1|5
28,2427,1004,0,235.89657019242034,745,0,0,-1,0,3,4|3|5
29,2302,4284,0,240.7859079509712,32,0,0,-1,0,3,4|3|5
30,4576,3378,0,349.6511901781278,34,0,0,-1,0,3,2|1|3
31,569,602,0,222.40148697629522,985,0,0,-1,0,3,5|0|3
32,915,5777,0,250.4192800218535,94,0,0,-1,0,3,5|4|3
33,5157,3431,0,238.49451926741352,155,0,0,-1,0,3,0|5|2
34,2307,5382,0,218.63259060207588,78,0,0,-1,0,3,4|0|1
