LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,1250,0,97,1200,91,0,
1,1250,0,0,41,1200,92,0,
2,0,1680,0,12,1200,13,0,
3,1680,0,0,97,1200,41,0,
4,0,1780,0,69,1200,97,0,
5,1780,0,0,73,1200,81,0,
6,0,1794,0,97,1200,97,0,
7,1794,0,0,64,1200,48,0,
8,0,2668,0,30,1200,85,0,
9,2668,0,0,17,1200,45,0,
10,0,2994,0,35,1200,80,0,
11,2994,0,0,80,1200,7,0,
12,0,4632,0,40,1200,31,0,
13,4632,0,0,19,1200,90,0,
14,0,4654,0,60,1200,80,0,
15,4654,0,0,47,1200,80,0,
16,0,5793,0,2,1200,86,0,
17,5793,0,0,70,1200,47,0,
18,1,615,0,42,1200,17,0,
19,615,1,0,60,1200,32,0,
20,1,1585,0,11,1200,25,0,
21,1585,1,0,73,1200,88,0,
22,1,3838,0,27,1200,38,0,
23,3838,1,0,14,1200,57,0,
24,1,4023,0,99,1200,9,0,
25,4023,1,0,84,1200,68,0,
26,1,4040,0,59,1200,95,0,
27,4040,1,0,96,1200,70,0,
28,1,5792,0,8,1200,93,0,
29,5792,1,0,75,1200,45,0,
30,2,100,0,66,1200,65,0,
31,100,2,0,5,1200,9,0,
32,2,517,0,30,1200,65,0,
33,517,2,0,75,1200,66,0,
34,2,932,0,80,1200,69,0,
35,932,2,0,25,1200,30,0,
36,2,1657,0,25,1200,11,0,
37,1657,2,0,75,1200,18,0,
38,2,2435,0,62,1200,34,0,
39,2435,2,0,65,1200,48,0,
40,2,2451,0,97,1200,6,0,
41,2451,2,0,1,1200,25,0,
42,2,3150,0,47,1200,25,0,
43,3150,2,0,73,1200,72,0,
44,2,3502,0,27,1200,89,0,
45,3502,2,0,38,1200,19,0,
46,2,3538,0,19,1200,62,0,
47,3538,2,0,40,1200,33,0,
48,2,3700,0,81,1200,38,0,
49,3700,2,0,12,1200,54,0,
50,2,4364,0,66,1200,27,0,
51,4364,2,0,72,1200,94,0,
52,2,5087,0,33,1200,95,0,
53,5087,2,0,13,1200,33,0,
54,3,225,0,43,1200,90,0,
55,225,3,0,21,1200,50,0,
56,3,240,0,83,1200,16,0,
57,240,3,0,34,1200,51,0,
58,3,388,0,30,1200,26,0,
59,388,3,0,20,1200,50,0,
60,3,693,0,82,1200,31,0,
61,693,3,0,85,1200,61,0,
62,3,2763,0,36,1200,95,0,
63,2763,3,0,7,1200,35,0,
64,3,2986,0,69,1200,68,0,
65,2986,3,0,9,1200,8,0,
66,3,3026,0,45,1200,70,0,
67,3026,3,0,18,1200,80,0,
68,3,3975,0,47,1200,16,0,
69,3975,3,0,1,1200,49,0,
70,3,4402,0,78,1200,78,0,
71,4402,3,0,72,1200,6,0,
72,3,4471,0,53,1200,61,0,
73,4471,3,0,37,1200,82,0,
74,3,5363,0,20,1200,54,0,
75,5363,3,0,95,1200,54,0,
76,4,114,0,71,1200,96,0,
77,114,4,0,58,1200,44,0,
78,4,623,0,41,1200,33,0,
79,623,4,0,38,1200,32,0,
80,4,1153,0,44,1200,79,0,
81,1153,4,0,15,1200,26,0,
82,4,1433,0,35,1200,95,0,
83,1433,4,0,81,1200,3,0,
84,4,1904,0,27,1200,92,0,
85,1904,4,0,21,1200,94,0,
86,4,3562,0,40,1200,35,0,
87,3562,4,0,44,1200,26,0,
88,4,4213,0,90,1200,71,0,
89,4213,4,0,44,1200,66,0,
90,4,4662,0,5,1200,29,0,
91,4662,4,0,97,1200,45,0,
92,4,5086,0,49,1200,21,0,
93,5086,4,0,69,1200,68,0,
94,4,5163,0,92,1200,14,0,
95,5163,4,0,21,1200,70,0,
96,4,5362,0,8,1200,83,0,
97,5362,4,0,66,1200,61,0,
98,4,5601,0,37,1200,10,0,
99,5601,4,0,14,1200,7,0,
100,5,2135,0,34,1200,62,0,
101,2135,5,0,60,1200,90,0,
102,5,2674,0,61,1200,45,0,
103,2674,5,0,46,1200,32,0,
104,5,3067,0,21,1200,52,0,
105,3067,5,0,91,1200,80,0,
106,5,3586,0,18,1200,25,0,
107,3586,5,0,61,1200,88,0,
108,5,3891,0,69,1200,41,0,
109,3891,5,0,34,1200,88,0,
110,5,3942,0,82,1200,45,0,
111,3942,5,0,54,1200,2,0,
112,5,4302,0,99,1200,4,0,
113,4302,5,0,90,1200,90,0,
114,5,5093,0,29,1200,10,0,
115,5093,5,0,41,1200,97,0,
116,5,5280,0,92,1200,80,0,
117,5280,5,0,70,1200,21,0,
118,6,658,0,90,1200,5,0,
119,658,6,0,58,1200,45,0,
120,6,685,0,82,1200,48,0,
121,685,6,0,30,1200,6,0,
122,6,879,0,33,1200,26,0,
123,879,6,0,63,1200,19,0,
124,6,1253,0,96,1200,50,0,
125,1253,6,0,90,1200,43,0,
126,6,2518,0,86,1200,79,0,
127,2518,6,0,34,1200,23,0,
128,6,3134,0,49,1200,41,0,
129,3134,6,0,12,1200,83,0,
130,6,3602,0,22,1200,14,0,
131,3602,6,0,85,1200,18,0,
132,6,5402,0,24,1200,21,0,
133,5402,6,0,56,1200,89,0,
134,7,38,0,25,1200,67,0,
135,38,7,0,66,1200,81,0,
136,7,4614,0,1,1200,15,0,
137,4614,7,0,74,1200,14,0,
138,7,4681,0,34,1200,99,0,
139,4681,7,0,5,1200,36,0,
140,7,5060,0,17,1200,15,0,
141,5060,7,0,1,1200,86,0,
142,7,5611,0,78,1200,77,0,
143,5611,7,0,21,1200,16,0,
144,7,5796,0,6,1200,17,0,
145,5796,7,0,75,1200,81,0,
146,8,879,0,39,1200,6,0,
147,879,8,0,59,1200,37,0,
148,8,1060,0,20,1200,28,0,
149,1060,8,0,84,1200,88,0,
150,8,1815,0,85,1200,72,0,
151,1815,8,0,64,1200,24,0,
152,8,2340,0,24,1200,68,0,
153,2340,8,0,41,1200,96,0,
154,8,2495,0,90,1200,67,0,
155,2495,8,0,67,1200,38,0,
156,8,2590,0,38,1200,58,0,
157,2590,8,0,38,1200,88,0,
158,8,3102,0,28,1200,91,0,
159,3102,8,0,10,1200,23,0,
160,8,3796,0,24,1200,85,0,
161,3796,8,0,62,1200,20,0,
162,8,3922,0,52,1200,67,0,
163,3922,8,0,71,1200,83,0,
164,9,479,0,87,1200,40,0,
165,479,9,0,87,1200,1,0,
166,9,930,0,24,1200,21,0,
167,930,9,0,95,1200,50,0,
168,9,2243,0,50,1200,10,0,
169,2243,9,0,86,1200,30,0,
170,9,2869,0,91,1200,29,0,
171,2869,9,0,38,1200,3,0,
172,9,3180,0,69,1200,12,0,
173,3180,9,0,18,1200,93,0,
174,9,3360,0,72,1200,69,0,
175,3360,9,0,99,1200,84,0,
176,9,3778,0,49,1200,44,0,
177,3778,9,0,17,1200,77,0,
178,9,3825,0,76,1200,3,0,
179,3825,9,0,86,1200,18,0,
180,9,4071,0,53,1200,58,0,
181,4071,9,0,6,1200,72,0,
182,9,4210,0,94,1200,39,0,
183,4210,9,0,66,1200,57,0,
184,9,4778,0,5,1200,15,0,
185,4778,9,0,2,1200,17,0,
186,9,5373,0,62,1200,97,0,
187,5373,9,0,99,1200,16,0,
188,9,5386,0,5,1200,42,0,
189,5386,9,0,31,1200,64,0,
190,9,5598,0,81,1200,4,0,
191,5598,9,0,63,1200,22,0,
192,10,151,0,91,1200,70,0,
193,151,10,0,95,1200,79,0,
194,10,1210,0,74,1200,69,0,
