NodeID,Capacity,Delay,Cost,Function
0,8000,19,28.5,
1,8000,19,28.5,
2,8000,19,28.5,
3,8000,19,28.5,
4,8000,19,28.5,
5,8000,19,28.5,
6,8000,19,28.5,
7,8000,19,28.5,5
8,8000,19,28.5,
9,8000,19,28.5,
10,8000,19,28.5,
11,8000,19,28.5,
12,8000,19,28.5,
13,8000,19,28.5,
14,8000,19,28.5,
15,8000,19,28.5,3
16,8000,19,28.5,0
17,8000,19,28.5,
18,8000,19,28.5,
19,8000,19,28.5,
20,8000,19,28.5,
21,8000,19,28.5,
22,8000,19,28.5,
23,8000,19,28.5,
24,8000,19,28.5,4
25,8000,19,28.5,0
26,8000,19,28.5,1
27,8000,19,28.5,
28,8000,19,28.5,
29,8000,19,28.5,
30,8000,19,28.5,
31,8000,19,28.5,1
32,8000,19,28.5,
33,8000,19,28.5,1
34,8000,19,28.5,4
35,8000,19,28.5,
36,8000,19,28.5,
37,8000,19,28.5,
38,8000,19,28.5,
39,8000,19,28.5,
40,8000,19,28.5,
41,8000,19,28.5,
42,8000,19,28.5,
43,8000,19,28.5,
44,8000,19,28.5,
45,8000,19,28.5,0|1
46,8000,19,28.5,4
47,8000,19,28.5,
48,8000,19,28.5,
49,8000,19,28.5,5
50,8000,19,28.5,
51,8000,19,28.5,
52,8000,19,28.5,2
53,8000,19,28.5,
54,8000,19,28.5,
55,8000,19,28.5,
56,8000,19,28.5,
57,8000,19,28.5,
58,8000,19,28.5,
59,8000,19,28.5,
60,8000,19,28.5,
61,8000,19,28.5,
62,8000,19,28.5,
63,8000,19,28.5,
64,8000,19,28.5,
65,8000,19,28.5,
66,8000,19,28.5,
67,8000,19,28.5,
68,8000,19,28.5,
69,8000,19,28.5,
70,8000,19,28.5,
71,8000,19,28.5,
72,8000,19,28.5,
73,8000,19,28.5,0
74,8000,19,28.5,4
75,8000,19,28.5,4
76,8000,19,28.5,
77,8000,19,28.5,
78,8000,19,28.5,2
79,8000,19,28.5,0|1
80,8000,19,28.5,1
81,8000,19,28.5,2
82,8000,19,28.5,
83,8000,19,28.5,3
84,8000,19,28.5,
85,8000,19,28.5,5
86,8000,19,28.5,
87,8000,19,28.5,
88,8000,19,28.5,
89,8000,19,28.5,
90,8000,19,28.5,
91,8000,19,28.5,
92,8000,19,28.5,
93,8000,19,28.5,
94,8000,19,28.5,
95,8000,19,28.5,
96,8000,19,28.5,
97,8000,19,28.5,
98,8000,19,28.5,
99,8000,19,28.5,5
100,8000,19,28.5,
101,8000,19,28.5,
102,8000,19,28.5,
103,8000,19,28.5,3
104,8000,19,28.5,
105,8000,19,28.5,
106,8000,19,28.5,
107,8000,19,28.5,
108,8000,19,28.5,1
109,8000,19,28.5,
110,8000,19,28.5,4
111,8000,19,28.5,0
112,8000,19,28.5,
113,8000,19,28.5,
114,8000,19,28.5,
115,8000,19,28.5,0
116,8000,19,28.5,
117,8000,19,28.5,
118,8000,19,28.5,2
119,8000,19,28.5,
120,8000,19,28.5,3
121,8000,19,28.5,4
122,8000,19,28.5,
123,8000,19,28.5,3
124,8000,19,28.5,2
125,8000,19,28.5,
126,8000,19,28.5,
127,8000,19,28.5,
128,8000,19,28.5,3
129,8000,19,28.5,3
130,8000,19,28.5,4
131,8000,19,28.5,
132,8000,19,28.5,
133,8000,19,28.5,
134,8000,19,28.5,
135,8000,19,28.5,4
136,8000,19,28.5,
137,8000,19,28.5,5
138,8000,19,28.5,
139,8000,19,28.5,
140,8000,19,28.5,
141,8000,19,28.5,3
142,8000,19,28.5,
143,8000,19,28.5,
144,8000,19,28.5,
145,8000,19,28.5,
146,8000,19,28.5,0
147,8000,19,28.5,
148,8000,19,28.5,
149,8000,19,28.5,
150,8000,19,28.5,
151,8000,19,28.5,3
152,8000,19,28.5,
153,8000,19,28.5,1
154,8000,19,28.5,
155,8000,19,28.5,5
156,8000,19,28.5,
157,8000,19,28.5,
158,8000,19,28.5,
159,8000,19,28.5,
160,8000,19,28.5,
161,8000,19,28.5,
162,8000,19,28.5,
163,8000,19,28.5,
164,8000,19,28.5,1
165,8000,19,28.5,
166,8000,19,28.5,
167,8000,19,28.5,
168,8000,19,28.5,
169,8000,19,28.5,
170,8000,19,28.5,3|4
171,8000,19,28.5,
172,8000,19,28.5,
173,8000,19,28.5,
174,8000,19,28.5,
175,8000,19,28.5,
176,8000,19,28.5,
177,8000,19,28.5,
178,8000,19,28.5,
179,8000,19,28.5,
180,8000,19,28.5,5
181,8000,19,28.5,
182,8000,19,28.5,
183,8000,19,28.5,
184,8000,19,28.5,3
185,8000,19,28.5,
186,8000,19,28.5,
187,8000,19,28.5,5
188,8000,19,28.5,
189,8000,19,28.5,
190,8000,19,28.5,
191,8000,19,28.5,
192,8000,19,28.5,
193,8000,19,28.5,
194,8000,19,28.5,
195,8000,19,28.5,
196,8000,19,28.5,
197,8000,19,28.5,
198,8000,19,28.5,
199,8000,19,28.5,2
200,8000,19,28.5,
201,8000,19,28.5,
202,8000,19,28.5,3
203,8000,19,28.5,
204,8000,19,28.5,
205,8000,19,28.5,
206,8000,19,28.5,
207,8000,19,28.5,
208,8000,19,28.5,0
209,8000,19,28.5,
210,8000,19,28.5,
211,8000,19,28.5,
212,8000,19,28.5,
213,8000,19,28.5,
214,8000,19,28.5,
215,8000,19,28.5,
216,8000,19,28.5,1
217,8000,19,28.5,
218,8000,19,28.5,
219,8000,19,28.5,
220,8000,19,28.5,1
221,8000,19,28.5,
222,8000,19,28.5,
223,8000,19,28.5,
224,8000,19,28.5,
225,8000,19,28.5,
226,8000,19,28.5,
227,8000,19,28.5,
228,8000,19,28.5,
229,8000,19,28.5,1
230,8000,19,28.5,
231,8000,19,28.5,
232,8000,19,28.5,
233,8000,19,28.5,
234,8000,19,28.5,
235,8000,19,28.5,2|3
236,8000,19,28.5,2
237,8000,19,28.5,5
238,8000,19,28.5,
239,8000,19,28.5,
240,8000,19,28.5,0
241,8000,19,28.5,
242,8000,19,28.5,0
243,8000,19,28.5,
244,8000,19,28.5,
245,8000,19,28.5,
246,8000,19,28.5,2
247,8000,19,28.5,4
248,8000,19,28.5,2
249,8000,19,28.5,2
250,8000,19,28.5,3
251,8000,19,28.5,
252,8000,19,28.5,
253,8000,19,28.5,
254,8000,19,28.5,
255,8000,19,28.5,
256,8000,19,28.5,
257,8000,19,28.5,
258,8000,19,28.5,
259,8000,19,28.5,
260,8000,19,28.5,
261,8000,19,28.5,
262,8000,19,28.5,
263,8000,19,28.5,0
264,8000,19,28.5,
265,8000,19,28.5,0
266,8000,19,28.5,3
267,8000,19,28.5,
268,8000,19,28.5,
269,8000,19,28.5,3
270,8000,19,28.5,
271,8000,19,28.5,
272,8000,19,28.5,
273,8000,19,28.5,
274,8000,19,28.5,
275,8000,19,28.5,2
276,8000,19,28.5,
277,8000,19,28.5,
278,8000,19,28.5,
279,8000,19,28.5,
280,8000,19,28.5,
281,8000,19,28.5,
282,8000,19,28.5,
283,8000,19,28.5,
284,8000,19,28.5,
285,8000,19,28.5,
286,8000,19,28.5,5
287,8000,19,28.5,
288,8000,19,28.5,
289,8000,19,28.5,0
290,8000,19,28.5,
291,8000,19,28.5,
292,8000,19,28.5,5
293,8000,19,28.5,3
294,8000,19,28.5,
295,8000,19,28.5,
296,8000,19,28.5,4
297,8000,19,28.5,1
298,8000,19,28.5,
299,8000,19,28.5,
300,8000,19,28.5,2|4
301,8000,19,28.5,0
302,8000,19,28.5,
303,8000,19,28.5,
304,8000,19,28.5,5
305,8000,19,28.5,
306,8000,19,28.5,
307,8000,19,28.5,
308,8000,19,28.5,
309,8000,19,28.5,
310,8000,19,28.5,
311,8000,19,28.5,
312,8000,19,28.5,
313,8000,19,28.5,
314,8000,19,28.5,
315,8000,19,28.5,
316,8000,19,28.5,
317,8000,19,28.5,
318,8000,19,28.5,
319,8000,19,28.5,
320,8000,19,28.5,1
321,8000,19,28.5,3
322,8000,19,28.5,2
323,8000,19,28.5,
324,8000,19,28.5,2
325,8000,19,28.5,
326,8000,19,28.5,5
327,8000,19,28.5,
328,8000,19,28.5,5
329,8000,19,28.5,
330,8000,19,28.5,5
331,8000,19,28.5,
332,8000,19,28.5,
333,8000,19,28.5,0
334,8000,19,28.5,0
335,8000,19,28.5,
336,8000,19,28.5,2
337,8000,19,28.5,
338,8000,19,28.5,
339,8000,19,28.5,
340,8000,19,28.5,
341,8000,19,28.5,
342,8000,19,28.5,
343,8000,19,28.5,0
344,8000,19,28.5,4
345,8000,19,28.5,
346,8000,19,28.5,
347,8000,19,28.5,
348,8000,19,28.5,
349,8000,19,28.5,3|5
350,8000,19,28.5,
351,8000,19,28.5,
352,8000,19,28.5,1
353,8000,19,28.5,
354,8000,19,28.5,
355,8000,19,28.5,
356,8000,19,28.5,
357,8000,19,28.5,
358,8000,19,28.5,0
359,8000,19,28.5,
360,8000,19,28.5,2
361,8000,19,28.5,0
362,8000,19,28.5,4
363,8000,19,28.5,4
364,8000,19,28.5,
365,8000,19,28.5,
366,8000,19,28.5,
367,8000,19,28.5,
368,8000,19,28.5,0
369,8000,19,28.5,
370,8000,19,28.5,2
371,8000,19,28.5,
372,8000,19,28.5,
373,8000,19,28.5,
374,8000,19,28.5,
375,8000,19,28.5,
376,8000,19,28.5,
377,8000,19,28.5,1
378,8000,19,28.5,5
379,8000,19,28.5,
380,8000,19,28.5,0
381,8000,19,28.5,
382,8000,19,28.5,
383,8000,19,28.5,0
384,8000,19,28.5,
385,8000,19,28.5,
386,8000,19,28.5,
387,8000,19,28.5,1
388,8000,19,28.5,5
389,8000,19,28.5,
390,8000,19,28.5,1
391,8000,19,28.5,
392,8000,19,28.5,
393,8000,19,28.5,5
