DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,27,122,0,57.160067797157886,51.792003070107114,0,0,-1,0,3,2|0|4
1,44,77,0,52.00159621851319,68.98509006001709,0,0,-1,0,3,2|0|3
2,48,10,0,50.26210537535789,73.50873597824383,0,0,-1,0,3,4|2|5
3,5,84,0,49.17790118921322,104.08494931166616,0,0,-1,0,3,1|2|0
4,48,35,0,51.88180609725592,50.71990638285709,0,0,-1,0,3,3|2|1
5,81,88,0,44.283959088514116,102.71371122087905,0,0,-1,0,3,4|1|2
6,31,95,0,63.04406787711348,92.17151928174837,0,0,-1,0,3,4|5|2
7,74,51,0,43.58558992511573,66.0478923044111,0,0,-1,0,3,2|1|4
8,6,110,0,55.461744285154204,97.12873007992606,0,0,-1,0,3,0|1|4
9,8,49,0,59.62845032409041,68.20257796090507,0,0,-1,0,3,3|4|5
10,13,111,0,56.49058815087848,26.81231954045983,0,0,-1,0,3,5|2|1
11,14,118,0,75.68346651483279,16.37176831436063,0,0,-1,0,3,2|5|1
12,121,10,0,63.76961324024728,117.57829430450676,0,0,-1,0,3,0|3|5
13,16,84,0,72.12906748081474,39.1562291834065,0,0,-1,0,3,3|4|1
14,54,123,0,55.193039611167436,88.4243870101034,0,0,-1,0,3,1|4|5
15,4,110,0,37.69895063976165,40.63249903610017,0,0,-1,0,3,2|0|1
16,69,16,0,72.8944762977891,36.729696663529694,0,0,-1,0,3,5|4|3
17,52,24,0,60.31459323213551,48.97273232485092,0,0,-1,0,3,0|5|3
18,110,93,0,55.355955804141296,54.288341031249566,0,0,-1,0,3,0|5|4
19,110,13,0,55.12083160184342,68.99143293013788,0,0,-1,0,3,1|5|4
20,23,35,0,58.65225291679397,58.744381955880264,0,0,-1,0,3,3|1|0
21,70,12,0,66.09428130336322,116.58958830132264,0,0,-1,0,3,0|4|5
22,108,30,0,54.71847583725443,62.94942597681435,0,0,-1,0,3,1|3|4
23,93,100,0,61.25800664771024,30.888765399440086,0,0,-1,0,3,4|3|1
24,7,74,0,50.39435400023637,92.27731164169705,0,0,-1,0,3,5|4|0
25,74,61,0,49.94330893430304,16.256753770155296,0,0,-1,0,3,4|5|1
26,108,23,0,74.35986713983444,84.27338089644992,0,0,-1,0,3,0|4|5
27,15,120,0,77.12885204811849,78.13196613653135,0,0,-1,0,3,4|1|0
28,74,72,0,28.77504623537739,32.46851193658901,0,0,-1,0,3,4|2|5
29,30,33,0,51.25654859706943,60.29470298274972,0,0,-1,0,3,3|1|2
30,119,9,0,43.701354878593385,18.05867932095963,0,0,-1,0,3,0|3|5
31,20,56,0,63.769602956671434,83.46495240838419,0,0,-1,0,3,4|2|0
32,13,95,0,61.11173948679892,40.993189860368375,0,0,-1,0,3,4|1|2
