LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,125,0,52,1200,79,0,
1,125,0,0,93,1200,12,0,
2,0,395,0,15,1200,29,0,
3,395,0,0,72,1200,93,0,
4,0,2544,0,61,1200,20,0,
5,2544,0,0,21,1200,79,0,
6,0,2925,0,83,1200,3,0,
7,2925,0,0,87,1200,80,0,
8,0,3518,0,75,1200,61,0,
9,3518,0,0,75,1200,83,0,
10,0,4102,0,88,1200,71,0,
11,4102,0,0,24,1200,22,0,
12,0,4351,0,3,1200,79,0,
13,4351,0,0,22,1200,73,0,
14,0,4498,0,53,1200,17,0,
15,4498,0,0,2,1200,97,0,
16,0,5229,0,88,1200,2,0,
17,5229,0,0,30,1200,7,0,
18,0,7180,0,38,1200,95,0,
19,7180,0,0,2,1200,14,0,
20,0,8309,0,64,1200,4,0,
21,8309,0,0,60,1200,45,0,
22,0,9712,0,21,1200,63,0,
23,9712,0,0,33,1200,10,0,
24,0,9810,0,76,1200,45,0,
25,9810,0,0,58,1200,86,0,
26,1,965,0,22,1200,88,0,
27,965,1,0,89,1200,44,0,
28,1,1447,0,49,1200,55,0,
29,1447,1,0,91,1200,18,0,
30,1,1900,0,59,1200,11,0,
31,1900,1,0,42,1200,54,0,
32,1,3072,0,92,1200,1,0,
33,3072,1,0,60,1200,53,0,
34,1,3077,0,80,1200,96,0,
35,3077,1,0,15,1200,80,0,
36,1,3217,0,62,1200,78,0,
37,3217,1,0,62,1200,33,0,
38,1,3696,0,47,1200,7,0,
39,3696,1,0,62,1200,83,0,
40,1,3813,0,51,1200,25,0,
41,3813,1,0,55,1200,69,0,
42,1,4476,0,64,1200,49,0,
43,4476,1,0,3,1200,74,0,
44,1,5335,0,51,1200,4,0,
45,5335,1,0,7,1200,24,0,
46,1,6979,0,21,1200,46,0,
47,6979,1,0,73,1200,70,0,
48,1,7740,0,39,1200,12,0,
49,7740,1,0,18,1200,62,0,
50,1,8572,0,4,1200,84,0,
51,8572,1,0,89,1200,90,0,
52,2,848,0,60,1200,76,0,
53,848,2,0,14,1200,62,0,
54,2,1072,0,9,1200,97,0,
55,1072,2,0,90,1200,62,0,
56,2,2268,0,53,1200,76,0,
57,2268,2,0,2,1200,58,0,
58,2,3357,0,84,1200,38,0,
59,3357,2,0,92,1200,68,0,
60,2,3797,0,60,1200,17,0,
61,3797,2,0,71,1200,10,0,
62,2,6752,0,44,1200,83,0,
63,6752,2,0,8,1200,43,0,
64,2,8203,0,47,1200,33,0,
65,8203,2,0,35,1200,37,0,
66,2,9739,0,78,1200,28,0,
67,9739,2,0,81,1200,46,0,
68,2,9781,0,36,1200,2,0,
69,9781,2,0,50,1200,46,0,
70,3,2783,0,4,1200,38,0,
71,2783,3,0,2,1200,38,0,
72,3,2973,0,6,1200,21,0,
73,2973,3,0,54,1200,23,0,
74,3,4912,0,4,1200,33,0,
