DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,7149,6793,0,219.078802309791,219,0,0,-1,0,3,0|3|5
1,4437,560,0,197.86699310168225,981,0,0,-1,0,3,5|3|2
2,7513,3786,0,199.16849981322906,14,0,0,-1,0,3,0|5|4
3,7575,4606,0,264.57498357889165,106,0,0,-1,0,3,0|3|4
4,3668,3035,0,336.8581161141253,137,0,0,-1,0,3,4|5|1
5,1776,1760,0,221.38232743475683,101,0,0,-1,0,3,0|2|1
6,319,1112,0,290.9406859627834,78,0,0,-1,0,3,4|0|3
7,3782,132,0,347.08842729635865,810,0,0,-1,0,3,0|5|4
8,4865,1473,0,264.5010531651202,989,0,0,-1,0,3,1|5|3
9,8234,9246,0,233.80445602844475,884,0,0,-1,0,3,3|0|4
10,8599,5435,0,258.6410649817023,684,0,0,-1,0,3,4|5|3
11,3918,705,0,203.78162626052514,134,0,0,-1,0,3,5|3|2
12,7436,1339,0,203.70512817735334,27,0,0,-1,0,3,3|2|0
13,1864,6872,0,176.27707159163995,140,0,0,-1,0,3,1|2|3
14,9911,5749,0,132.62204797152438,6,0,0,-1,0,3,0|5|1
15,8846,4034,0,202.7155242463918,138,0,0,-1,0,3,0|3|2
16,4446,2366,0,201.1574045833215,79,0,0,-1,0,3,4|0|3
17,1290,4773,0,200.42768329377225,89,0,0,-1,0,3,3|0|4
18,9121,5726,0,192.83241653952263,882,0,0,-1,0,3,5|0|2
19,9365,3652,0,186.68231529129758,59,0,0,-1,0,3,2|3|0
20,6109,1167,0,200.3651590824079,933,0,0,-1,0,3,3|5|1
21,6525,4895,0,211.9787422310216,102,0,0,-1,0,3,4|5|1
22,6693,8933,0,257.52064411974493,350,0,0,-1,0,3,0|3|4
23,5467,2558,0,283.3948202164459,165,0,0,-1,0,3,0|4|3
24,9365,939,0,336.83048015627776,156,0,0,-1,0,3,0|2|4
25,765,4404,0,229.75898925087404,855,0,0,-1,0,3,5|1|4
26,8155,6602,0,264.3465155026779,124,0,0,-1,0,3,0|4|3
27,4475,3804,0,192.6881909407579,159,0,0,-1,0,3,0|5|2
28,4812,6095,0,265.52933336667746,135,0,0,-1,0,3,2|0|5
29,68,8444,0,193.7188927063534,72,0,0,-1,0,3,5|4|2
30,7377,33,0,296.9457535999079,67,0,0,-1,0,3,5|0|3
31,6373,6336,0,222.67001448881206,680,0,0,-1,0,3,3|2|4
32,467,4027,0,241.84334646813113,590,0,0,-1,0,3,2|0|5
33,6788,4770,0,318.8049269908606,507,0,0,-1,0,3,4|1|5
34,5274,6815,0,266.0234145286774,330,0,0,-1,0,3,3|4|5
