NodeID,Capacity,Delay,Cost,Function
0,8000,9,13.5,
1,8000,9,13.5,
2,8000,9,13.5,4
3,8000,9,13.5,1
4,8000,9,13.5,
5,8000,9,13.5,5
6,8000,9,13.5,
7,8000,9,13.5,3
8,8000,9,13.5,
9,8000,9,13.5,
10,8000,9,13.5,
11,8000,9,13.5,
12,8000,9,13.5,
13,8000,9,13.5,
14,8000,9,13.5,1|5
15,8000,9,13.5,
16,8000,9,13.5,5
17,8000,9,13.5,
18,8000,9,13.5,1|4
19,8000,9,13.5,
20,8000,9,13.5,
21,8000,9,13.5,
22,8000,9,13.5,
23,8000,9,13.5,
24,8000,9,13.5,
25,8000,9,13.5,
26,8000,9,13.5,1
27,8000,9,13.5,
28,8000,9,13.5,
29,8000,9,13.5,
30,8000,9,13.5,
31,8000,9,13.5,
32,8000,9,13.5,3
33,8000,9,13.5,
34,8000,9,13.5,
35,8000,9,13.5,
36,8000,9,13.5,
37,8000,9,13.5,1|4
38,8000,9,13.5,3
39,8000,9,13.5,
40,8000,9,13.5,
41,8000,9,13.5,
42,8000,9,13.5,
43,8000,9,13.5,
44,8000,9,13.5,3
45,8000,9,13.5,
46,8000,9,13.5,
47,8000,9,13.5,
48,8000,9,13.5,
49,8000,9,13.5,
50,8000,9,13.5,
51,8000,9,13.5,
52,8000,9,13.5,
53,8000,9,13.5,
54,8000,9,13.5,
55,8000,9,13.5,3
56,8000,9,13.5,4
57,8000,9,13.5,
58,8000,9,13.5,
59,8000,9,13.5,
60,8000,9,13.5,2
61,8000,9,13.5,1
62,8000,9,13.5,1
63,8000,9,13.5,
64,8000,9,13.5,0
65,8000,9,13.5,
66,8000,9,13.5,
67,8000,9,13.5,4
68,8000,9,13.5,1
69,8000,9,13.5,0
70,8000,9,13.5,
71,8000,9,13.5,
72,8000,9,13.5,
73,8000,9,13.5,
74,8000,9,13.5,4
75,8000,9,13.5,
76,8000,9,13.5,
77,8000,9,13.5,
78,8000,9,13.5,
79,8000,9,13.5,3
80,8000,9,13.5,
81,8000,9,13.5,
82,8000,9,13.5,
83,8000,9,13.5,
84,8000,9,13.5,3
85,8000,9,13.5,
86,8000,9,13.5,
87,8000,9,13.5,
88,8000,9,13.5,
89,8000,9,13.5,
90,8000,9,13.5,4
91,8000,9,13.5,
92,8000,9,13.5,2
93,8000,9,13.5,
94,8000,9,13.5,3
95,8000,9,13.5,
96,8000,9,13.5,
97,8000,9,13.5,
98,8000,9,13.5,2
99,8000,9,13.5,
100,8000,9,13.5,
101,8000,9,13.5,0|3
102,8000,9,13.5,2
103,8000,9,13.5,
104,8000,9,13.5,0|4
105,8000,9,13.5,
106,8000,9,13.5,
107,8000,9,13.5,2
108,8000,9,13.5,3
109,8000,9,13.5,
110,8000,9,13.5,
111,8000,9,13.5,1
112,8000,9,13.5,
113,8000,9,13.5,2
114,8000,9,13.5,
115,8000,9,13.5,
116,8000,9,13.5,
117,8000,9,13.5,
118,8000,9,13.5,
119,8000,9,13.5,
120,8000,9,13.5,
121,8000,9,13.5,
122,8000,9,13.5,
123,8000,9,13.5,
124,8000,9,13.5,
125,8000,9,13.5,
126,8000,9,13.5,3
127,8000,9,13.5,
128,8000,9,13.5,
129,8000,9,13.5,
130,8000,9,13.5,
131,8000,9,13.5,
132,8000,9,13.5,
133,8000,9,13.5,
134,8000,9,13.5,
135,8000,9,13.5,
136,8000,9,13.5,
137,8000,9,13.5,
138,8000,9,13.5,
139,8000,9,13.5,
140,8000,9,13.5,
141,8000,9,13.5,
142,8000,9,13.5,
143,8000,9,13.5,3
144,8000,9,13.5,0
145,8000,9,13.5,
146,8000,9,13.5,
147,8000,9,13.5,0
148,8000,9,13.5,
149,8000,9,13.5,
150,8000,9,13.5,
151,8000,9,13.5,
152,8000,9,13.5,
153,8000,9,13.5,
154,8000,9,13.5,
155,8000,9,13.5,
156,8000,9,13.5,
157,8000,9,13.5,
158,8000,9,13.5,
159,8000,9,13.5,
160,8000,9,13.5,
161,8000,9,13.5,
162,8000,9,13.5,
163,8000,9,13.5,
164,8000,9,13.5,
165,8000,9,13.5,
166,8000,9,13.5,
167,8000,9,13.5,0
168,8000,9,13.5,
169,8000,9,13.5,
170,8000,9,13.5,2
171,8000,9,13.5,
172,8000,9,13.5,
173,8000,9,13.5,
174,8000,9,13.5,4
175,8000,9,13.5,
176,8000,9,13.5,1
177,8000,9,13.5,
178,8000,9,13.5,
179,8000,9,13.5,
180,8000,9,13.5,
181,8000,9,13.5,
182,8000,9,13.5,
183,8000,9,13.5,
184,8000,9,13.5,
185,8000,9,13.5,3
186,8000,9,13.5,
187,8000,9,13.5,
188,8000,9,13.5,
189,8000,9,13.5,
190,8000,9,13.5,
191,8000,9,13.5,
192,8000,9,13.5,
193,8000,9,13.5,
194,8000,9,13.5,
