DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,31,96,0,101.25511186330844,101.23451306782944,0,0,-1,0,3,0|4|2
1,92,49,0,100.66660339833216,82.73896504244811,0,0,-1,0,3,5|0|4
2,20,59,0,28.672463607048016,59.8751332605279,0,0,-1,0,3,0|3|2
3,41,94,0,81.59562238704261,87.20023448044064,0,0,-1,0,3,2|1|5
4,8,80,0,91.42125137183724,33.20811279449591,0,0,-1,0,3,3|2|0
5,80,54,0,75.66255546339517,107.31514692753727,0,0,-1,0,3,5|3|4
6,36,67,0,91.37032344140813,92.17151928174837,0,0,-1,0,3,1|5|2
7,102,92,0,76.68540091686204,20.00003533911733,0,0,-1,0,3,1|5|3
8,2,29,0,117.63108572124438,94.54586059231906,0,0,-1,0,3,5|4|2
9,75,111,0,130.24942117659478,114.91975202731881,0,0,-1,0,3,1|3|0
10,67,128,0,96.0366872792364,105.75704268204436,0,0,-1,0,3,1|4|0
11,20,21,0,58.623625203012054,117.57829430450676,0,0,-1,0,3,5|3|0
12,95,112,0,77.29342996672015,37.269617503260875,0,0,-1,0,3,4|3|0
13,5,141,0,80.4687292750263,10.79099228836029,0,0,-1,0,3,1|4|5
14,60,71,0,67.52280497857646,69.31573245342301,0,0,-1,0,3,5|3|1
15,110,90,0,115.75537742107127,105.02204232065635,0,0,-1,0,3,3|5|4
16,48,137,0,56.58627043048473,30.18368393659566,0,0,-1,0,3,3|1|5
17,19,113,0,97.89700243005687,81.73593833983743,0,0,-1,0,3,4|0|5
18,3,23,0,89.3247113647084,63.42052379957903,0,0,-1,0,3,1|5|3
19,14,12,0,77.02631583583707,16.256753770155296,0,0,-1,0,3,4|3|1
20,47,17,0,105.70841473398707,54.41531064501052,0,0,-1,0,3,4|0|1
21,63,10,0,83.83174691236323,82.31104809197747,0,0,-1,0,3,4|0|3
22,80,66,0,95.78241815180371,39.21759637844892,0,0,-1,0,3,1|2|5
23,76,117,0,90.8327399246545,60.411407488044475,0,0,-1,0,3,2|0|4
24,25,18,0,72.92776347309758,24.5702227403114,0,0,-1,0,3,4|1|2
25,141,76,0,128.00234837624257,39.09125136358404,0,0,-1,0,3,5|0|1
26,141,39,0,108.27413549878642,88.93734058526778,0,0,-1,0,3,2|5|1
27,67,129,0,95.57918384875055,20.152831448400676,0,0,-1,0,3,3|2|0
28,70,11,0,105.91814142157172,80.08247150315177,0,0,-1,0,3,0|2|1
29,113,141,0,153.17076569407183,22.30612686482685,0,0,-1,0,3,5|3|0
30,10,78,0,83.84967002954295,33.10841921737294,0,0,-1,0,3,2|0|5
31,26,90,0,94.68668198418489,111.83402048265123,0,0,-1,0,3,4|3|1
32,41,45,0,83.54059006929806,91.02209189305903,0,0,-1,0,3,3|0|1
33,105,63,0,91.16584158157748,52.07958948566277,0,0,-1,0,3,2|1|0
34,120,56,0,79.29640482620627,43.57099540724606,0,0,-1,0,3,1|3|2
35,58,57,0,66.91689151649362,46.10881463174772,0,0,-1,0,3,0|1|3
36,137,84,0,186.94523612809851,29.642459778971002,0,0,-1,0,3,0|5|2
37,48,65,0,85.53718975069488,67.1912383423244,0,0,-1,0,3,0|3|5
38,75,141,0,102.25691208719739,83.14223776340486,0,0,-1,0,3,1|5|3
39,44,77,0,76.72705623520682,43.426244419518916,0,0,-1,0,3,3|4|0
40,82,119,0,80.73452454495504,66.22913965620458,0,0,-1,0,3,3|5|1
41,60,79,0,75.78927381503307,12.686792649950897,0,0,-1,0,3,1|5|4
42,121,18,0,72.79408062371577,89.01805070488875,0,0,-1,0,3,3|5|1
43,56,45,0,75.45791069652,15.5240223654705,0,0,-1,0,3,5|4|3
44,133,124,0,126.19889525245277,58.3859852591393,0,0,-1,0,3,5|1|2
45,104,84,0,64.70671067012795,16.849228164194386,0,0,-1,0,3,4|3|5
46,99,5,0,68.02525978255369,10.648569194239238,0,0,-1,0,3,4|3|5
47,99,107,0,94.80132912808767,63.705242530527556,0,0,-1,0,3,4|5|1
48,124,7,0,89.9766380709518,89.65995153900177,0,0,-1,0,3,3|2|5
49,61,32,0,73.17753283419175,61.15373817787428,0,0,-1,0,3,3|0|1
50,94,42,0,120.98834420966202,95.55710747929758,0,0,-1,0,3,4|5|0
51,79,27,0,71.04339810648227,73.33764012536555,0,0,-1,0,3,4|0|2
52,62,26,0,76.65208634076437,97.58499382602332,0,0,-1,0,3,5|2|0
53,10,88,0,98.02896016406606,17.585241017160456,0,0,-1,0,3,4|3|2
54,3,107,0,113.00317674846741,115.68663239360365,0,0,-1,0,3,3|0|5
55,137,123,0,79.3959353641571,45.453504127923004,0,0,-1,0,3,3|5|2
56,22,71,0,115.25168131708095,72.68346091461544,0,0,-1,0,3,3|1|5
57,86,7,0,65.0711388999074,63.63049256304788,0,0,-1,0,3,3|2|1
58,140,84,0,94.49178220611205,43.72852904837135,0,0,-1,0,3,2|3|5
59,49,80,0,120.59637743171639,31.069507031159922,0,0,-1,0,3,0|4|1
60,70,134,0,84.45435896620225,101.58911996597747,0,0,-1,0,3,4|2|0
61,92,45,0,90.35362162670481,40.1742459461594,0,0,-1,0,3,2|0|1
62,141,74,0,127.30235853131188,21.284641146653673,0,0,-1,0,3,5|1|3
63,72,120,0,68.31851132796498,30.28000374290899,0,0,-1,0,3,3|5|2
64,13,38,0,119.70307832391492,19.369899923585304,0,0,-1,0,3,1|4|2
65,142,106,0,116.2313603923076,95.3262893668039,0,0,-1,0,3,4|5|1
66,15,25,0,109.13070366309971,82.64709509112403,0,0,-1,0,3,1|5|2
67,44,141,0,112.68412359551677,54.936932992602934,0,0,-1,0,3,0|1|5
68,120,74,0,109.10896787000573,87.76514128669366,0,0,-1,0,3,0|1|2
69,50,108,0,107.89307861838225,81.23981957427289,0,0,-1,0,3,0|4|1
70,36,18,0,90.42864345650801,75.45484410513451,0,0,-1,0,3,0|1|2
71,58,5,0,73.85405470244396,93.9419904588876,0,0,-1,0,3,5|2|0
