NodeID,Capacity,Delay,Cost,Function
0,8000,14,21.0,4
1,8000,14,21.0,
2,8000,14,21.0,4
3,8000,14,21.0,
4,8000,14,21.0,
5,8000,14,21.0,0
6,8000,14,21.0,
7,8000,14,21.0,
8,8000,14,21.0,0
9,8000,14,21.0,5
10,8000,14,21.0,
11,8000,14,21.0,1
12,8000,14,21.0,
13,8000,14,21.0,1|4
14,8000,14,21.0,
15,8000,14,21.0,
16,8000,14,21.0,
17,8000,14,21.0,4
18,8000,14,21.0,
19,8000,14,21.0,
20,8000,14,21.0,
21,8000,14,21.0,3
22,8000,14,21.0,2
23,8000,14,21.0,2
24,8000,14,21.0,
25,8000,14,21.0,
26,8000,14,21.0,
27,8000,14,21.0,1
28,8000,14,21.0,
29,8000,14,21.0,5
30,8000,14,21.0,
31,8000,14,21.0,
32,8000,14,21.0,
33,8000,14,21.0,
34,8000,14,21.0,0
35,8000,14,21.0,
36,8000,14,21.0,
37,8000,14,21.0,
38,8000,14,21.0,
39,8000,14,21.0,
40,8000,14,21.0,
41,8000,14,21.0,
42,8000,14,21.0,
43,8000,14,21.0,
44,8000,14,21.0,
45,8000,14,21.0,1|4
46,8000,14,21.0,3
47,8000,14,21.0,
48,8000,14,21.0,0
49,8000,14,21.0,
50,8000,14,21.0,0
51,8000,14,21.0,3
52,8000,14,21.0,
53,8000,14,21.0,5
54,8000,14,21.0,
55,8000,14,21.0,2
56,8000,14,21.0,
57,8000,14,21.0,
58,8000,14,21.0,0
59,8000,14,21.0,5
60,8000,14,21.0,
61,8000,14,21.0,
62,8000,14,21.0,4
63,8000,14,21.0,
64,8000,14,21.0,2
65,8000,14,21.0,5
66,8000,14,21.0,3
67,8000,14,21.0,
68,8000,14,21.0,
69,8000,14,21.0,
70,8000,14,21.0,2|5
71,8000,14,21.0,3
72,8000,14,21.0,
73,8000,14,21.0,1
74,8000,14,21.0,
75,8000,14,21.0,
76,8000,14,21.0,
77,8000,14,21.0,
78,8000,14,21.0,
79,8000,14,21.0,
80,8000,14,21.0,
81,8000,14,21.0,
82,8000,14,21.0,
83,8000,14,21.0,
84,8000,14,21.0,
85,8000,14,21.0,0|5
86,8000,14,21.0,
87,8000,14,21.0,
88,8000,14,21.0,
89,8000,14,21.0,
90,8000,14,21.0,
91,8000,14,21.0,
92,8000,14,21.0,
93,8000,14,21.0,
94,8000,14,21.0,
95,8000,14,21.0,1
96,8000,14,21.0,
97,8000,14,21.0,
98,8000,14,21.0,
99,8000,14,21.0,
100,8000,14,21.0,0|3
101,8000,14,21.0,
102,8000,14,21.0,
103,8000,14,21.0,
104,8000,14,21.0,0
105,8000,14,21.0,3
106,8000,14,21.0,
107,8000,14,21.0,
108,8000,14,21.0,1
