LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,211,0,87,1200,33,0,
1,211,0,0,62,1200,46,0,
2,0,365,0,19,1200,82,0,
3,365,0,0,29,1200,54,0,
4,0,1137,0,42,1200,66,0,
5,1137,0,0,23,1200,4,0,
6,0,1390,0,60,1200,54,0,
7,1390,0,0,73,1200,4,0,
8,0,1671,0,18,1200,17,0,
9,1671,0,0,95,1200,80,0,
10,0,1769,0,81,1200,73,0,
11,1769,0,0,55,1200,90,0,
12,0,1785,0,18,1200,74,0,
13,1785,0,0,27,1200,71,0,
14,1,169,0,85,1200,73,0,
15,169,1,0,1,1200,55,0,
16,1,240,0,96,1200,48,0,
17,240,1,0,14,1200,91,0,
18,1,297,0,59,1200,96,0,
19,297,1,0,78,1200,49,0,
20,1,1433,0,33,1200,23,0,
21,1433,1,0,36,1200,27,0,
22,1,1557,0,39,1200,25,0,
23,1557,1,0,76,1200,93,0,
24,1,1643,0,45,1200,24,0,
25,1643,1,0,25,1200,80,0,
26,1,1649,0,15,1200,80,0,
27,1649,1,0,20,1200,92,0,
28,1,1856,0,34,1200,20,0,
29,1856,1,0,58,1200,53,0,
30,1,1989,0,60,1200,83,0,
31,1989,1,0,78,1200,74,0,
32,2,590,0,30,1200,26,0,
33,590,2,0,13,1200,60,0,
34,2,646,0,78,1200,2,0,
35,646,2,0,93,1200,3,0,
36,2,658,0,90,1200,56,0,
37,658,2,0,67,1200,66,0,
38,2,701,0,89,1200,25,0,
39,701,2,0,91,1200,68,0,
40,2,983,0,45,1200,15,0,
41,983,2,0,40,1200,82,0,
42,2,1152,0,80,1200,7,0,
43,1152,2,0,38,1200,91,0,
44,2,1449,0,75,1200,82,0,
45,1449,2,0,93,1200,71,0,
46,2,1684,0,47,1200,93,0,
47,1684,2,0,88,1200,41,0,
48,2,1859,0,29,1200,60,0,
49,1859,2,0,34,1200,44,0,
50,2,1978,0,11,1200,33,0,
51,1978,2,0,20,1200,66,0,
52,2,1980,0,20,1200,82,0,
53,1980,2,0,73,1200,23,0,
54,3,8,0,56,1200,64,0,
55,8,3,0,23,1200,6,0,
56,3,170,0,91,1200,63,0,
57,170,3,0,88,1200,43,0,
58,3,263,0,25,1200,25,0,
59,263,3,0,89,1200,83,0,
60,3,271,0,33,1200,8,0,
61,271,3,0,31,1200,37,0,
62,3,754,0,74,1200,90,0,
63,754,3,0,79,1200,93,0,
64,3,1278,0,1,1200,59,0,
65,1278,3,0,54,1200,28,0,
66,3,1398,0,16,1200,53,0,
67,1398,3,0,85,1200,71,0,
68,3,1566,0,59,1200,55,0,
69,1566,3,0,66,1200,36,0,
70,3,1739,0,3,1200,62,0,
71,1739,3,0,15,1200,15,0,
72,3,1760,0,32,1200,54,0,
73,1760,3,0,50,1200,61,0,
74,3,1818,0,91,1200,97,0,
75,1818,3,0,99,1200,54,0,
76,4,599,0,60,1200,69,0,
77,599,4,0,88,1200,29,0,
78,4,794,0,8,1200,81,0,
79,794,4,0,7,1200,27,0,
80,4,915,0,4,1200,81,0,
81,915,4,0,94,1200,68,0,
82,4,1545,0,10,1200,12,0,
83,1545,4,0,60,1200,23,0,
84,5,57,0,25,1200,50,0,
85,57,5,0,42,1200,75,0,
86,5,72,0,47,1200,76,0,
87,72,5,0,96,1200,73,0,
88,5,228,0,96,1200,88,0,
89,228,5,0,32,1200,82,0,
90,5,630,0,74,1200,27,0,
91,630,5,0,73,1200,59,0,
92,5,654,0,25,1200,9,0,
93,654,5,0,89,1200,33,0,
94,5,1251,0,16,1200,70,0,
95,1251,5,0,49,1200,51,0,
96,5,1330,0,16,1200,97,0,
97,1330,5,0,94,1200,40,0,
98,6,121,0,38,1200,6,0,
99,121,6,0,5,1200,4,0,
100,6,147,0,7,1200,3,0,
101,147,6,0,77,1200,13,0,
102,6,396,0,8,1200,26,0,
103,396,6,0,33,1200,34,0,
104,6,1042,0,62,1200,77,0,
105,1042,6,0,74,1200,53,0,
106,6,1057,0,84,1200,47,0,
107,1057,6,0,32,1200,8,0,
108,6,1081,0,93,1200,76,0,
109,1081,6,0,1,1200,8,0,
110,6,1279,0,91,1200,19,0,
111,1279,6,0,20,1200,74,0,
112,6,1359,0,55,1200,32,0,
113,1359,6,0,63,1200,21,0,
114,6,1528,0,78,1200,64,0,
115,1528,6,0,79,1200,23,0,
116,6,1571,0,6,1200,91,0,
117,1571,6,0,52,1200,89,0,
118,6,1574,0,2,1200,71,0,
119,1574,6,0,93,1200,42,0,
120,6,1830,0,39,1200,35,0,
121,1830,6,0,32,1200,2,0,
122,6,1952,0,51,1200,92,0,
123,1952,6,0,69,1200,71,0,
124,7,216,0,86,1200,76,0,
125,216,7,0,92,1200,52,0,
126,7,685,0,32,1200,17,0,
127,685,7,0,93,1200,86,0,
128,7,884,0,3,1200,9,0,
129,884,7,0,62,1200,52,0,
130,7,1179,0,95,1200,3,0,
131,1179,7,0,13,1200,22,0,
132,7,1472,0,70,1200,54,0,
133,1472,7,0,21,1200,36,0,
134,7,1552,0,61,1200,39,0,
135,1552,7,0,14,1200,18,0,
136,7,1766,0,89,1200,81,0,
137,1766,7,0,71,1200,27,0,
138,7,1818,0,22,1200,99,0,
139,1818,7,0,32,1200,96,0,
140,8,95,0,41,1200,67,0,
141,95,8,0,32,1200,13,0,
142,8,223,0,42,1200,17,0,
143,223,8,0,52,1200,61,0,
144,8,375,0,94,1200,18,0,
145,375,8,0,81,1200,17,0,
146,8,640,0,54,1200,56,0,
147,640,8,0,62,1200,48,0,
148,8,749,0,85,1200,16,0,
149,749,8,0,90,1200,86,0,
150,8,761,0,43,1200,25,0,
151,761,8,0,3,1200,65,0,
152,8,896,0,38,1200,27,0,
153,896,8,0,81,1200,14,0,
154,8,1094,0,39,1200,92,0,
155,1094,8,0,70,1200,50,0,
156,8,1160,0,85,1200,96,0,
157,1160,8,0,45,1200,29,0,
158,8,1688,0,46,1200,81,0,
159,1688,8,0,13,1200,28,0,
160,8,1716,0,52,1200,21,0,
161,1716,8,0,9,1200,24,0,
162,8,1734,0,57,1200,46,0,
163,1734,8,0,69,1200,60,0,
164,8,1744,0,43,1200,99,0,
165,1744,8,0,7,1200,20,0,
166,9,783,0,44,1200,52,0,
167,783,9,0,44,1200,22,0,
168,9,854,0,95,1200,68,0,
169,854,9,0,68,1200,16,0,
170,9,1036,0,77,1200,21,0,
171,1036,9,0,44,1200,44,0,
172,9,1133,0,79,1200,62,0,
173,1133,9,0,40,1200,21,0,
174,9,1134,0,77,1200,11,0,
175,1134,9,0,43,1200,60,0,
176,9,1745,0,62,1200,37,0,
177,1745,9,0,43,1200,44,0,
178,9,1933,0,90,1200,22,0,
179,1933,9,0,19,1200,84,0,
180,10,373,0,49,1200,66,0,
181,373,10,0,65,1200,43,0,
182,10,388,0,77,1200,75,0,
183,388,10,0,25,1200,21,0,
184,10,1237,0,84,1200,33,0,
185,1237,10,0,41,1200,17,0,
186,10,1598,0,23,1200,36,0,
187,1598,10,0,58,1200,14,0,
188,10,1631,0,88,1200,37,0,
189,1631,10,0,43,1200,31,0,
190,10,1716,0,40,1200,4,0,
191,1716,10,0,30,1200,6,0,
192,10,1724,0,34,1200,50,0,
193,1724,10,0,10,1200,85,0,
194,10,1744,0,60,1200,77,0,
195,1744,10,0,1,1200,38,0,
196,10,1862,0,12,1200,79,0,
197,1862,10,0,46,1200,5,0,
198,11,529,0,93,1200,38,0,
199,529,11,0,75,1200,24,0,
200,11,1752,0,17,1200,18,0,
201,1752,11,0,84,1200,93,0,
202,12,78,0,58,1200,32,0,
203,78,12,0,38,1200,71,0,
204,12,810,0,6,1200,94,0,
205,810,12,0,62,1200,90,0,
206,12,836,0,84,1200,72,0,
207,836,12,0,74,1200,89,0,
208,12,911,0,10,1200,30,0,
209,911,12,0,95,1200,88,0,
210,12,1084,0,26,1200,30,0,
211,1084,12,0,58,1200,5,0,
212,12,1368,0,17,1200,4,0,
213,1368,12,0,53,1200,51,0,
214,12,1513,0,78,1200,9,0,
215,1513,12,0,5,1200,55,0,
216,12,1551,0,67,1200,33,0,
217,1551,12,0,20,1200,93,0,
218,12,1669,0,51,1200,31,0,
219,1669,12,0,46,1200,83,0,
220,12,1904,0,79,1200,54,0,
221,1904,12,0,67,1200,61,0,
222,13,791,0,3,1200,66,0,
223,791,13,0,23,1200,20,0,
224,13,1154,0,9,1200,76,0,
225,1154,13,0,11,1200,85,0,
226,13,1316,0,47,1200,61,0,
227,1316,13,0,49,1200,95,0,
228,13,1323,0,44,1200,36,0,
229,1323,13,0,13,1200,84,0,
230,13,1462,0,8,1200,20,0,
231,1462,13,0,63,1200,45,0,
232,13,1609,0,22,1200,46,0,
233,1609,13,0,38,1200,18,0,
234,14,412,0,27,1200,70,0,
235,412,14,0,26,1200,97,0,
236,14,737,0,23,1200,74,0,
237,737,14,0,95,1200,18,0,
238,14,749,0,93,1200,64,0,
239,749,14,0,65,1200,34,0,
240,14,902,0,74,1200,79,0,
241,902,14,0,47,1200,3,0,
242,14,1296,0,61,1200,72,0,
243,1296,14,0,46,1200,11,0,
244,14,1519,0,4,1200,46,0,
245,1519,14,0,31,1200,96,0,
246,14,1887,0,4,1200,42,0,
247,1887,14,0,29,1200,17,0,
248,14,1918,0,73,1200,47,0,
249,1918,14,0,79,1200,30,0,
250,15,103,0,44,1200,43,0,
251,103,15,0,3,1200,8,0,
252,15,459,0,59,1200,40,0,
253,459,15,0,79,1200,71,0,
254,15,471,0,53,1200,20,0,
255,471,15,0,11,1200,76,0,
256,15,564,0,6,1200,85,0,
257,564,15,0,47,1200,28,0,
258,15,582,0,7,1200,28,0,
259,582,15,0,68,1200,59,0,
260,15,791,0,85,1200,62,0,
261,791,15,0,1,1200,80,0,
262,15,936,0,56,1200,74,0,
263,936,15,0,87,1200,54,0,
264,15,1134,0,77,1200,86,0,
265,1134,15,0,43,1200,7,0,
266,15,1708,0,28,1200,68,0,
267,1708,15,0,29,1200,24,0,
268,15,1916,0,18,1200,98,0,
269,1916,15,0,87,1200,41,0,
270,15,1994,0,92,1200,54,0,
271,1994,15,0,73,1200,14,0,
272,15,1997,0,62,1200,44,0,
273,1997,15,0,6,1200,49,0,
274,16,457,0,16,1200,63,0,
275,457,16,0,1,1200,81,0,
276,16,1213,0,22,1200,45,0,
277,1213,16,0,46,1200,72,0,
278,16,1350,0,62,1200,77,0,
279,1350,16,0,23,1200,7,0,
280,16,1671,0,21,1200,3,0,
281,1671,16,0,51,1200,88,0,
