DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,4899,208,0,337.37647811754994,909,0,0,-1,0,3,0|2|1
1,960,3502,0,361.43605836929396,100,0,0,-1,0,3,0|5|3
2,4131,1632,0,387.91221051771475,9,0,0,-1,0,3,3|1|0
3,9798,4699,0,332.64163981588,186,0,0,-1,0,3,5|2|3
4,6231,8660,0,265.48356825272805,65,0,0,-1,0,3,0|5|4
5,5595,1273,0,360.17294949973257,645,0,0,-1,0,3,3|2|0
6,3284,5776,0,386.9482070655727,25,0,0,-1,0,3,5|0|4
7,9824,839,0,283.82713810728353,265,0,0,-1,0,3,4|2|5
8,3550,9170,0,525.3872380267303,120,0,0,-1,0,3,4|2|5
9,9791,4991,0,381.16512571284795,39,0,0,-1,0,3,1|3|2
10,7271,3751,0,312.9132763610931,550,0,0,-1,0,3,1|3|0
11,730,2147,0,368.77396014143653,167,0,0,-1,0,3,5|1|3
12,2784,6594,0,299.6366770046477,38,0,0,-1,0,3,2|4|0
13,4188,3567,0,326.4052266608775,174,0,0,-1,0,3,0|2|3
14,4871,4615,0,269.149401309901,15,0,0,-1,0,3,5|0|1
15,7907,1167,0,358.1538045381378,144,0,0,-1,0,3,0|4|2
16,9550,2532,0,378.7152609633029,16,0,0,-1,0,3,4|2|0
17,7139,1030,0,301.3023695389246,67,0,0,-1,0,3,4|1|5
18,2699,6508,0,454.99700949532337,108,0,0,-1,0,3,2|4|5
19,4282,1092,0,358.42332533778693,16,0,0,-1,0,3,3|1|0
20,8311,8627,0,391.4260621830383,26,0,0,-1,0,3,5|3|1
21,9069,8334,0,374.36052330424803,174,0,0,-1,0,3,2|5|1
22,5166,2358,0,339.63737943614916,15,0,0,-1,0,3,2|1|3
23,9038,3375,0,398.8892669908424,70,0,0,-1,0,3,4|3|5
24,146,8903,0,319.4526342166779,119,0,0,-1,0,3,2|1|4
25,5857,1141,0,359.38439681079944,104,0,0,-1,0,3,2|3|5
26,8720,2351,0,239.9318081804939,31,0,0,-1,0,3,1|0|2
27,1840,874,0,299.5742945576267,72,0,0,-1,0,3,1|5|2
28,8870,4865,0,404.95783389609113,17,0,0,-1,0,3,0|1|4
29,7925,3847,0,334.58757642232445,47,0,0,-1,0,3,1|4|2
30,7983,1097,0,421.3098182254701,167,0,0,-1,0,3,5|2|3
31,3954,9910,0,379.10924135974636,21,0,0,-1,0,3,2|1|3
32,2077,2054,0,364.64033727289757,124,0,0,-1,0,3,3|2|5
33,4715,384,0,302.0997575041726,63,0,0,-1,0,3,3|1|0
34,8868,1413,0,317.4926178681626,80,0,0,-1,0,3,4|2|5
