DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,434,659,0,296.552532824385,161,0,0,-1,0,3,2|0|1
1,919,3333,0,278.52303788118684,453,0,0,-1,0,3,2|1|4
2,350,303,0,289.37857966708265,22,0,0,-1,0,3,1|4|2
3,2173,312,0,275.95135866223325,55,0,0,-1,0,3,4|2|0
4,1636,906,0,319.9095172870955,165,0,0,-1,0,3,0|4|3
5,2963,2772,0,215.36893389974358,82,0,0,-1,0,3,4|0|3
6,2373,666,0,194.29802268269754,87,0,0,-1,0,3,5|4|0
7,3798,3517,0,305.8696872718518,144,0,0,-1,0,3,1|3|0
8,3393,1493,0,340.73599503027015,41,0,0,-1,0,3,5|2|0
9,2026,3125,0,293.64216291993085,811,0,0,-1,0,3,2|5|0
10,2653,2295,0,219.77787433758698,624,0,0,-1,0,3,3|1|5
11,1939,561,0,269.66308038444254,769,0,0,-1,0,3,5|0|2
12,911,3669,0,353.79147767511677,110,0,0,-1,0,3,1|3|5
13,2069,3017,0,257.90377673625267,110,0,0,-1,0,3,1|2|5
14,3762,2399,0,231.3314257044282,442,0,0,-1,0,3,2|0|4
15,350,469,0,239.31450972789568,103,0,0,-1,0,3,5|4|2
16,128,393,0,215.96962891410564,415,0,0,-1,0,3,0|1|4
17,3168,3134,0,254.48200946125118,65,0,0,-1,0,3,4|3|5
18,1246,3589,0,248.23816615148488,115,0,0,-1,0,3,3|2|4
19,3335,628,0,295.84188057750356,43,0,0,-1,0,3,5|3|1
20,3481,2482,0,226.10254625584778,462,0,0,-1,0,3,3|5|0
21,3790,2878,0,300.790584757532,117,0,0,-1,0,3,0|5|2
22,465,3621,0,317.13712553824587,112,0,0,-1,0,3,2|4|1
23,3414,2111,0,276.21431802012205,93,0,0,-1,0,3,1|5|3
24,3779,2411,0,178.48022467786416,134,0,0,-1,0,3,2|5|0
25,3838,2956,0,364.02579533503325,105,0,0,-1,0,3,2|0|1
26,1963,1037,0,175.60027372937344,208,0,0,-1,0,3,5|4|0
27,2009,2172,0,354.5149532797973,92,0,0,-1,0,3,2|3|5
28,332,2334,0,272.7415230219755,198,0,0,-1,0,3,0|4|2
29,2999,2496,0,364.9611736063067,268,0,0,-1,0,3,5|3|2
30,1139,613,0,275.09525018496794,860,0,0,-1,0,3,0|3|2
31,3050,2620,0,278.743770309433,75,0,0,-1,0,3,5|0|4
32,949,895,0,220.68322513200278,128,0,0,-1,0,3,0|1|2
33,2751,2342,0,278.2753287041547,225,0,0,-1,0,3,4|5|0
34,2405,2440,0,327.01330980088335,27,0,0,-1,0,3,3|0|2
