DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,9722,3020,0,235.256146068633,184,0,0,-1,0,3,4|2|5
1,3989,8777,0,253.12272054750488,143,0,0,-1,0,3,2|3|5
2,9089,8548,0,241.99218623342838,181,0,0,-1,0,3,0|3|1
3,4229,4326,0,212.80654738578954,173,0,0,-1,0,3,5|4|3
4,517,5143,0,337.14333716988085,40,0,0,-1,0,3,1|4|0
5,2847,9661,0,376.14346916678517,13,0,0,-1,0,3,3|1|2
6,2067,8923,0,278.156884650377,159,0,0,-1,0,3,1|2|4
7,9043,990,0,267.8504101707785,170,0,0,-1,0,3,5|2|0
8,5690,1073,0,166.27330231697016,125,0,0,-1,0,3,1|0|5
9,301,1945,0,275.8398533572921,93,0,0,-1,0,3,0|5|2
10,5930,5525,0,358.99793447759237,61,0,0,-1,0,3,4|3|1
11,7061,590,0,285.3311629425657,141,0,0,-1,0,3,1|5|3
12,3765,4721,0,248.68234891721136,48,0,0,-1,0,3,3|1|4
13,7794,6848,0,215.86588609972307,94,0,0,-1,0,3,1|4|2
14,2335,3501,0,248.21897753779027,161,0,0,-1,0,3,5|0|4
15,3223,4978,0,325.3352708683852,163,0,0,-1,0,3,1|2|4
16,4219,4459,0,235.80676436770761,104,0,0,-1,0,3,4|5|0
17,5876,2646,0,226.0924767425051,118,0,0,-1,0,3,2|5|1
18,6217,3072,0,227.64376088760972,189,0,0,-1,0,3,2|0|3
19,4412,2509,0,262.43351328615677,946,0,0,-1,0,3,2|4|1
20,9852,7197,0,211.39841528180784,686,0,0,-1,0,3,4|0|2
21,3408,454,0,240.06862917466273,142,0,0,-1,0,3,5|1|0
22,7158,5559,0,235.92502288384662,310,0,0,-1,0,3,1|4|5
23,151,2341,0,266.35432419377616,155,0,0,-1,0,3,1|4|2
24,1647,4460,0,197.7039296544259,10,0,0,-1,0,3,5|4|3
25,2999,5800,0,260.63016401392247,102,0,0,-1,0,3,2|5|0
26,1719,5533,0,205.4506872535944,707,0,0,-1,0,3,2|1|4
27,1739,4460,0,281.20415029445644,130,0,0,-1,0,3,4|3|1
28,911,9328,0,333.607806376171,678,0,0,-1,0,3,3|1|5
29,4921,3827,0,302.41989355282533,40,0,0,-1,0,3,0|5|4
30,5937,3769,0,275.9628382753768,2,0,0,-1,0,3,4|2|0
31,6838,4798,0,222.98444480607282,125,0,0,-1,0,3,3|4|5
32,8114,5453,0,230.1443178689459,622,0,0,-1,0,3,5|2|3
33,1756,5687,0,181.34421544531432,80,0,0,-1,0,3,2|4|0
34,8873,4475,0,289.9426064948433,419,0,0,-1,0,3,1|3|4
