NodeID,Capacity,Delay,Cost,Function
0,8000,18,27.0,0
1,8000,18,27.0,3
2,8000,18,27.0,
3,8000,18,27.0,
4,8000,18,27.0,
5,8000,18,27.0,3
6,8000,18,27.0,
7,8000,18,27.0,
8,8000,18,27.0,2
9,8000,18,27.0,
10,8000,18,27.0,5
11,8000,18,27.0,
12,8000,18,27.0,
13,8000,18,27.0,
14,8000,18,27.0,
15,8000,18,27.0,
16,8000,18,27.0,
17,8000,18,27.0,
18,8000,18,27.0,5
19,8000,18,27.0,0
20,8000,18,27.0,
21,8000,18,27.0,
22,8000,18,27.0,2
23,8000,18,27.0,3|4
24,8000,18,27.0,
25,8000,18,27.0,
26,8000,18,27.0,5
27,8000,18,27.0,
28,8000,18,27.0,
29,8000,18,27.0,
30,8000,18,27.0,
31,8000,18,27.0,4
32,8000,18,27.0,
33,8000,18,27.0,2
34,8000,18,27.0,2|5
35,8000,18,27.0,
36,8000,18,27.0,4
37,8000,18,27.0,4
38,8000,18,27.0,
39,8000,18,27.0,
40,8000,18,27.0,4
41,8000,18,27.0,
42,8000,18,27.0,1
43,8000,18,27.0,
44,8000,18,27.0,
45,8000,18,27.0,
46,8000,18,27.0,
47,8000,18,27.0,
48,8000,18,27.0,3
49,8000,18,27.0,
50,8000,18,27.0,
51,8000,18,27.0,4
52,8000,18,27.0,
53,8000,18,27.0,
54,8000,18,27.0,5
55,8000,18,27.0,5
56,8000,18,27.0,
57,8000,18,27.0,0
58,8000,18,27.0,
59,8000,18,27.0,
60,8000,18,27.0,
61,8000,18,27.0,
62,8000,18,27.0,
63,8000,18,27.0,1|4
64,8000,18,27.0,
65,8000,18,27.0,
66,8000,18,27.0,2
67,8000,18,27.0,
68,8000,18,27.0,
69,8000,18,27.0,
70,8000,18,27.0,5
71,8000,18,27.0,3
72,8000,18,27.0,
73,8000,18,27.0,5
74,8000,18,27.0,2|4
75,8000,18,27.0,5
76,8000,18,27.0,
77,8000,18,27.0,
78,8000,18,27.0,
79,8000,18,27.0,
80,8000,18,27.0,
81,8000,18,27.0,2
82,8000,18,27.0,5
83,8000,18,27.0,1
84,8000,18,27.0,1
85,8000,18,27.0,
86,8000,18,27.0,5
87,8000,18,27.0,
88,8000,18,27.0,
89,8000,18,27.0,
90,8000,18,27.0,2
91,8000,18,27.0,1
92,8000,18,27.0,
93,8000,18,27.0,4
94,8000,18,27.0,
95,8000,18,27.0,
96,8000,18,27.0,3
97,8000,18,27.0,
98,8000,18,27.0,0
99,8000,18,27.0,
100,8000,18,27.0,
101,8000,18,27.0,3|5
102,8000,18,27.0,
103,8000,18,27.0,4
104,8000,18,27.0,2
105,8000,18,27.0,
106,8000,18,27.0,
107,8000,18,27.0,
108,8000,18,27.0,1
109,8000,18,27.0,0
110,8000,18,27.0,
111,8000,18,27.0,
112,8000,18,27.0,
113,8000,18,27.0,
114,8000,18,27.0,
115,8000,18,27.0,
116,8000,18,27.0,5
117,8000,18,27.0,
118,8000,18,27.0,
119,8000,18,27.0,
120,8000,18,27.0,1
121,8000,18,27.0,3
122,8000,18,27.0,
123,8000,18,27.0,
124,8000,18,27.0,
125,8000,18,27.0,5
126,8000,18,27.0,
127,8000,18,27.0,
128,8000,18,27.0,
129,8000,18,27.0,0
130,8000,18,27.0,
131,8000,18,27.0,
132,8000,18,27.0,
133,8000,18,27.0,3
134,8000,18,27.0,
135,8000,18,27.0,
136,8000,18,27.0,
137,8000,18,27.0,
138,8000,18,27.0,
139,8000,18,27.0,
140,8000,18,27.0,
141,8000,18,27.0,
142,8000,18,27.0,
143,8000,18,27.0,
144,8000,18,27.0,
145,8000,18,27.0,0
146,8000,18,27.0,
147,8000,18,27.0,0
148,8000,18,27.0,1
149,8000,18,27.0,1
150,8000,18,27.0,
151,8000,18,27.0,
152,8000,18,27.0,
153,8000,18,27.0,
154,8000,18,27.0,
155,8000,18,27.0,
156,8000,18,27.0,
157,8000,18,27.0,
158,8000,18,27.0,
159,8000,18,27.0,0
160,8000,18,27.0,1
161,8000,18,27.0,2
162,8000,18,27.0,
163,8000,18,27.0,2
164,8000,18,27.0,
165,8000,18,27.0,
166,8000,18,27.0,
167,8000,18,27.0,
168,8000,18,27.0,
169,8000,18,27.0,
170,8000,18,27.0,1
171,8000,18,27.0,2
