LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,347,0,75,1200,32,0,
1,347,0,0,68,1200,23,0,
2,0,474,0,70,1200,26,0,
3,474,0,0,50,1200,66,0,
4,0,611,0,6,1200,90,0,
5,611,0,0,43,1200,19,0,
6,0,1652,0,56,1200,94,0,
7,1652,0,0,17,1200,83,0,
8,0,2815,0,32,1200,66,0,
9,2815,0,0,88,1200,98,0,
10,0,3135,0,11,1200,99,0,
11,3135,0,0,26,1200,47,0,
12,0,3149,0,18,1200,94,0,
13,3149,0,0,30,1200,1,0,
14,0,4083,0,64,1200,3,0,
15,4083,0,0,32,1200,27,0,
16,0,4100,0,57,1200,68,0,
17,4100,0,0,62,1200,94,0,
18,0,4300,0,7,1200,99,0,
19,4300,0,0,5,1200,64,0,
20,0,5331,0,70,1200,36,0,
21,5331,0,0,14,1200,63,0,
22,0,5474,0,84,1200,44,0,
23,5474,0,0,83,1200,71,0,
24,0,6301,0,97,1200,43,0,
25,6301,0,0,46,1200,54,0,
26,0,6812,0,12,1200,64,0,
27,6812,0,0,83,1200,51,0,
28,0,8527,0,50,1200,2,0,
29,8527,0,0,79,1200,50,0,
30,1,513,0,73,1200,55,0,
31,513,1,0,41,1200,17,0,
32,1,1029,0,81,1200,51,0,
33,1029,1,0,8,1200,11,0,
34,1,1169,0,3,1200,85,0,
35,1169,1,0,52,1200,54,0,
36,1,3203,0,78,1200,45,0,
37,3203,1,0,11,1200,35,0,
38,1,3447,0,48,1200,43,0,
39,3447,1,0,12,1200,66,0,
40,1,5162,0,51,1200,15,0,
41,5162,1,0,4,1200,57,0,
42,2,2918,0,17,1200,21,0,
43,2918,2,0,29,1200,84,0,
44,2,3389,0,23,1200,49,0,
45,3389,2,0,62,1200,34,0,
46,2,4971,0,79,1200,15,0,
47,4971,2,0,12,1200,46,0,
48,2,5499,0,48,1200,82,0,
49,5499,2,0,33,1200,14,0,
50,2,5602,0,13,1200,35,0,
51,5602,2,0,95,1200,68,0,
52,2,6151,0,74,1200,32,0,
53,6151,2,0,99,1200,97,0,
54,2,7741,0,38,1200,61,0,
55,7741,2,0,87,1200,92,0,
56,2,8422,0,77,1200,14,0,
57,8422,2,0,95,1200,14,0,
58,2,8656,0,50,1200,54,0,
59,8656,2,0,12,1200,23,0,
60,2,8962,0,87,1200,20,0,
61,8962,2,0,26,1200,46,0,
62,2,9401,0,95,1200,46,0,
63,9401,2,0,91,1200,6,0,
64,2,9446,0,83,1200,97,0,
65,9446,2,0,77,1200,69,0,
