DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,1982,4897,0,229.71330484812867,514,0,0,-1,0,3,1|3|2
1,2370,5824,0,219.70282586422493,792,0,0,-1,0,3,0|5|3
2,5172,6478,0,243.58025470624668,21,0,0,-1,0,3,5|1|4
3,202,6413,0,278.3595602610639,178,0,0,-1,0,3,4|5|3
4,1023,7078,0,222.70471507022148,46,0,0,-1,0,3,5|4|3
5,3306,3871,0,265.05530795415416,594,0,0,-1,0,3,1|0|5
6,3916,2972,0,269.671795907363,32,0,0,-1,0,3,0|5|2
7,5376,6705,0,271.2413099605708,91,0,0,-1,0,3,1|4|0
8,1350,6334,0,220.66900157779156,7,0,0,-1,0,3,2|4|1
9,357,3517,0,247.28136258306935,11,0,0,-1,0,3,0|5|2
10,1974,874,0,293.5074234072512,116,0,0,-1,0,3,2|5|0
11,7183,5435,0,196.7933969932581,61,0,0,-1,0,3,0|4|2
12,943,4441,0,261.98365795583356,72,0,0,-1,0,3,4|1|2
13,7165,5337,0,258.539057055173,214,0,0,-1,0,3,4|5|0
14,6254,6307,0,326.4134974348178,327,0,0,-1,0,3,0|4|3
15,585,6020,0,242.60289810689568,116,0,0,-1,0,3,4|1|5
16,7798,7212,0,239.06813440339045,22,0,0,-1,0,3,4|0|1
17,2155,299,0,217.41470365832856,248,0,0,-1,0,3,4|0|5
18,5392,6960,0,189.68422694306042,159,0,0,-1,0,3,3|5|0
19,7740,994,0,246.9704030621524,110,0,0,-1,0,3,5|3|0
20,4174,5010,0,218.20949836149043,163,0,0,-1,0,3,1|2|0
21,3017,5278,0,263.4863627271441,67,0,0,-1,0,3,3|1|5
22,7666,5732,0,279.55592278770257,983,0,0,-1,0,3,1|5|4
23,4208,5515,0,217.08760253422065,64,0,0,-1,0,3,5|2|0
24,5223,5582,0,221.47630508086434,92,0,0,-1,0,3,0|2|3
25,1894,3542,0,214.04599913589902,140,0,0,-1,0,3,4|2|5
26,345,3352,0,209.5745282592103,285,0,0,-1,0,3,2|5|1
27,5500,2732,0,251.23853087626063,98,0,0,-1,0,3,5|1|4
28,3555,418,0,200.5246617888035,165,0,0,-1,0,3,3|0|4
29,3159,4373,0,253.53946635938584,154,0,0,-1,0,3,0|4|3
30,6829,2227,0,248.52442769215398,186,0,0,-1,0,3,4|3|1
31,4219,499,0,260.94916630586454,108,0,0,-1,0,3,4|3|2
32,2961,2436,0,335.4842669134683,595,0,0,-1,0,3,4|5|3
33,1600,6773,0,246.1513586633194,63,0,0,-1,0,3,4|3|0
34,888,2366,0,223.5907338588283,443,0,0,-1,0,3,1|3|4
