LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,2,0,16,1200,84,0,
1,2,0,0,74,1200,34,0,
2,0,639,0,36,1200,13,0,
3,639,0,0,14,1200,7,0,
4,0,3159,0,7,1200,67,0,
5,3159,0,0,66,1200,44,0,
6,0,3196,0,31,1200,24,0,
7,3196,0,0,29,1200,5,0,
8,0,3343,0,59,1200,50,0,
9,3343,0,0,81,1200,9,0,
10,0,3714,0,80,1200,61,0,
11,3714,0,0,71,1200,40,0,
12,0,3952,0,79,1200,29,0,
13,3952,0,0,28,1200,43,0,
14,0,5115,0,60,1200,58,0,
15,5115,0,0,6,1200,30,0,
16,0,7986,0,6,1200,41,0,
17,7986,0,0,27,1200,8,0,
18,1,235,0,53,1200,15,0,
19,235,1,0,98,1200,91,0,
20,1,308,0,78,1200,53,0,
21,308,1,0,17,1200,87,0,
22,1,1329,0,74,1200,22,0,
23,1329,1,0,62,1200,65,0,
24,1,2127,0,66,1200,65,0,
25,2127,1,0,78,1200,61,0,
26,1,2595,0,56,1200,32,0,
27,2595,1,0,21,1200,55,0,
28,1,2639,0,99,1200,33,0,
29,2639,1,0,92,1200,7,0,
30,1,3009,0,63,1200,11,0,
31,3009,1,0,36,1200,74,0,
32,1,3343,0,41,1200,97,0,
33,3343,1,0,45,1200,82,0,
34,1,3398,0,53,1200,7,0,
35,3398,1,0,64,1200,14,0,
36,1,4878,0,84,1200,64,0,
37,4878,1,0,7,1200,8,0,
38,1,4911,0,22,1200,51,0,
39,4911,1,0,92,1200,1,0,
40,1,5013,0,20,1200,96,0,
41,5013,1,0,32,1200,89,0,
42,1,5570,0,19,1200,29,0,
43,5570,1,0,28,1200,75,0,
44,1,7607,0,89,1200,55,0,
45,7607,1,0,86,1200,46,0,
46,2,3777,0,66,1200,6,0,
47,3777,2,0,85,1200,36,0,
48,2,4523,0,70,1200,94,0,
49,4523,2,0,97,1200,47,0,
50,2,5772,0,42,1200,92,0,
51,5772,2,0,54,1200,78,0,
52,2,6052,0,67,1200,45,0,
53,6052,2,0,64,1200,46,0,
54,3,820,0,24,1200,24,0,
55,820,3,0,12,1200,39,0,
56,3,871,0,69,1200,73,0,
57,871,3,0,86,1200,32,0,
58,3,1738,0,84,1200,39,0,
59,1738,3,0,97,1200,22,0,
60,3,2706,0,68,1200,51,0,
61,2706,3,0,26,1200,9,0,
62,3,4517,0,16,1200,20,0,
63,4517,3,0,84,1200,18,0,
64,3,4905,0,19,1200,75,0,
65,4905,3,0,31,1200,33,0,
66,3,5867,0,3,1200,31,0,
67,5867,3,0,79,1200,92,0,
68,3,6175,0,55,1200,36,0,
69,6175,3,0,11,1200,2,0,
70,3,6375,0,16,1200,66,0,
71,6375,3,0,47,1200,81,0,
72,3,7081,0,39,1200,13,0,
73,7081,3,0,52,1200,22,0,
74,3,7538,0,1,1200,23,0,
75,7538,3,0,32,1200,33,0,
76,4,746,0,72,1200,1,0,
77,746,4,0,19,1200,36,0,
78,4,836,0,59,1200,39,0,
79,836,4,0,90,1200,61,0,
80,4,4636,0,41,1200,35,0,
81,4636,4,0,85,1200,13,0,
82,4,5484,0,86,1200,86,0,
83,5484,4,0,11,1200,96,0,
84,4,6242,0,71,1200,63,0,
85,6242,4,0,70,1200,43,0,
86,4,6965,0,25,1200,87,0,
87,6965,4,0,96,1200,67,0,
88,4,7075,0,33,1200,11,0,
89,7075,4,0,95,1200,29,0,
90,4,7093,0,16,1200,53,0,
91,7093,4,0,36,1200,41,0,
92,4,7578,0,17,1200,90,0,
93,7578,4,0,45,1200,77,0,
94,5,2534,0,26,1200,38,0,
95,2534,5,0,23,1200,80,0,
96,5,2552,0,45,1200,3,0,
97,2552,5,0,47,1200,85,0,
98,5,4107,0,56,1200,44,0,
99,4107,5,0,11,1200,63,0,
100,5,4192,0,30,1200,6,0,
101,4192,5,0,25,1200,37,0,
102,5,4229,0,98,1200,79,0,
103,4229,5,0,21,1200,89,0,
104,5,7358,0,2,1200,29,0,
105,7358,5,0,67,1200,95,0,
106,5,7434,0,5,1200,77,0,
107,7434,5,0,45,1200,87,0,
108,6,458,0,66,1200,29,0,
109,458,6,0,95,1200,30,0,
110,6,2342,0,64,1200,94,0,
111,2342,6,0,23,1200,99,0,
112,6,3084,0,78,1200,77,0,
113,3084,6,0,18,1200,6,0,
114,6,6904,0,75,1200,54,0,
115,6904,6,0,58,1200,51,0,
116,6,6913,0,60,1200,26,0,
117,6913,6,0,15,1200,12,0,
118,7,869,0,85,1200,17,0,
119,869,7,0,69,1200,84,0,
120,7,4202,0,67,1200,98,0,
121,4202,7,0,82,1200,46,0,
122,7,4227,0,8,1200,16,0,
123,4227,7,0,38,1200,46,0,
124,7,7752,0,26,1200,20,0,
125,7752,7,0,96,1200,78,0,
126,8,43,0,64,1200,80,0,
