DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,26,257,0,256.52305840098376,156,0,0,-1,0,3,0|2|3
1,770,847,0,304.05518202026695,191,0,0,-1,0,3,5|4|0
2,399,425,0,290.9203050553677,131,0,0,-1,0,3,5|0|1
3,337,708,0,250.48493741870064,35,0,0,-1,0,3,1|5|3
4,115,644,0,280.82595662955936,36,0,0,-1,0,3,2|0|1
5,640,300,0,240.75130038157894,225,0,0,-1,0,3,2|5|0
6,995,800,0,227.06475719617634,41,0,0,-1,0,3,1|5|3
7,243,489,0,274.4943486807515,175,0,0,-1,0,3,4|5|2
8,123,957,0,301.5244065207728,124,0,0,-1,0,3,1|2|5
9,136,195,0,336.59937000314807,387,0,0,-1,0,3,5|3|4
10,197,173,0,298.660696443691,79,0,0,-1,0,3,3|1|0
11,738,497,0,308.2908969490525,117,0,0,-1,0,3,1|4|3
12,285,56,0,243.92962438197748,667,0,0,-1,0,3,3|2|1
13,853,216,0,193.87151959578802,838,0,0,-1,0,3,3|0|4
14,474,655,0,216.2594246792978,83,0,0,-1,0,3,1|2|5
15,240,362,0,236.4320234765961,59,0,0,-1,0,3,3|2|5
16,782,629,0,261.9336120824643,145,0,0,-1,0,3,4|5|2
17,926,167,0,240.59991885619183,121,0,0,-1,0,3,1|3|0
18,100,948,0,142.75136754734118,60,0,0,-1,0,3,1|5|2
19,924,269,0,258.87917398721635,98,0,0,-1,0,3,1|4|2
20,982,170,0,284.3332005822023,798,0,0,-1,0,3,2|3|5
21,287,174,0,243.78870647213182,133,0,0,-1,0,3,0|3|5
22,995,135,0,240.74717496275767,130,0,0,-1,0,3,4|3|0
23,572,144,0,178.94076529679973,101,0,0,-1,0,3,5|4|1
24,925,255,0,249.29288380494472,5,0,0,-1,0,3,5|1|3
25,304,810,0,230.74264185589814,387,0,0,-1,0,3,5|2|1
26,74,993,0,266.60688230787537,50,0,0,-1,0,3,0|1|2
27,341,216,0,373.5101680093218,885,0,0,-1,0,3,4|3|1
28,727,299,0,241.90682705362053,991,0,0,-1,0,3,2|5|3
29,588,942,0,260.3765190525323,99,0,0,-1,0,3,4|2|1
30,502,120,0,290.7154387056684,846,0,0,-1,0,3,0|1|5
31,8,182,0,233.61309525993468,383,0,0,-1,0,3,2|3|1
32,916,657,0,223.49187034366838,39,0,0,-1,0,3,1|3|4
33,572,636,0,230.41900917758596,760,0,0,-1,0,3,5|2|3
34,896,579,0,246.7484523332944,17,0,0,-1,0,3,2|1|4
