LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,241,0,52,1200,96,0,
1,241,0,0,93,1200,84,0,
2,0,458,0,15,1200,92,0,
3,458,0,0,72,1200,97,0,
4,0,778,0,61,1200,68,0,
5,778,0,0,21,1200,46,0,
6,0,976,0,83,1200,98,0,
7,976,0,0,87,1200,67,0,
8,1,214,0,75,1200,26,0,
9,214,1,0,75,1200,8,0,
10,1,239,0,88,1200,6,0,
11,239,1,0,24,1200,80,0,
12,1,253,0,3,1200,24,0,
13,253,1,0,22,1200,48,0,
14,1,328,0,53,1200,94,0,
15,328,1,0,2,1200,45,0,
16,1,457,0,88,1200,13,0,
17,457,1,0,30,1200,69,0,
18,1,458,0,38,1200,25,0,
19,458,1,0,2,1200,20,0,
20,1,834,0,64,1200,82,0,
21,834,1,0,60,1200,82,0,
22,1,852,0,21,1200,66,0,
23,852,1,0,33,1200,74,0,
24,2,69,0,76,1200,45,0,
25,69,2,0,58,1200,47,0,
26,2,153,0,22,1200,63,0,
27,153,2,0,89,1200,76,0,
28,2,348,0,49,1200,77,0,
29,348,2,0,91,1200,55,0,
30,2,422,0,59,1200,75,0,
31,422,2,0,42,1200,19,0,
32,2,617,0,92,1200,35,0,
33,617,2,0,60,1200,53,0,
34,2,746,0,80,1200,26,0,
35,746,2,0,15,1200,14,0,
36,3,33,0,62,1200,45,0,
37,33,3,0,62,1200,44,0,
38,3,144,0,47,1200,88,0,
39,144,3,0,62,1200,65,0,
40,3,199,0,51,1200,51,0,
41,199,3,0,55,1200,43,0,
42,3,220,0,64,1200,86,0,
43,220,3,0,3,1200,23,0,
44,3,583,0,51,1200,56,0,
45,583,3,0,7,1200,19,0,
46,3,660,0,21,1200,82,0,
47,660,3,0,73,1200,76,0,
48,3,867,0,39,1200,55,0,
49,867,3,0,18,1200,92,0,
50,4,64,0,4,1200,92,0,
51,64,4,0,89,1200,60,0,
52,4,318,0,60,1200,59,0,
53,318,4,0,14,1200,33,0,
54,4,401,0,9,1200,19,0,
55,401,4,0,90,1200,28,0,
56,4,429,0,53,1200,52,0,
57,429,4,0,2,1200,49,0,
58,4,456,0,84,1200,37,0,
59,456,4,0,92,1200,26,0,
60,4,541,0,60,1200,99,0,
61,541,4,0,71,1200,98,0,
62,4,627,0,44,1200,99,0,
63,627,4,0,8,1200,40,0,
64,4,763,0,47,1200,80,0,
65,763,4,0,35,1200,38,0,
66,4,954,0,78,1200,77,0,
67,954,4,0,81,1200,87,0,
68,5,469,0,36,1200,54,0,
69,469,5,0,50,1200,22,0,
70,5,556,0,4,1200,16,0,
71,556,5,0,2,1200,28,0,
72,5,616,0,6,1200,35,0,
73,616,5,0,54,1200,60,0,
74,5,961,0,4,1200,45,0,
75,961,5,0,54,1200,46,0,
76,6,212,0,93,1200,72,0,
77,212,6,0,63,1200,55,0,
78,6,235,0,18,1200,86,0,
79,235,6,0,90,1200,85,0,
80,6,461,0,44,1200,26,0,
81,461,6,0,34,1200,85,0,
82,6,920,0,74,1200,25,0,
83,920,6,0,62,1200,65,0,
84,6,987,0,14,1200,6,0,
85,987,6,0,95,1200,23,0,
86,7,40,0,48,1200,64,0,
87,40,7,0,15,1200,87,0,
88,7,695,0,72,1200,43,0,
89,695,7,0,78,1200,23,0,
90,7,858,0,87,1200,96,0,
91,858,7,0,62,1200,30,0,
92,7,895,0,40,1200,77,0,
93,895,7,0,85,1200,18,0,
94,8,455,0,80,1200,87,0,
95,455,8,0,82,1200,79,0,
96,8,463,0,53,1200,97,0,
97,463,8,0,24,1200,21,0,
98,8,495,0,26,1200,57,0,
99,495,8,0,89,1200,23,0,
100,8,616,0,60,1200,91,0,
101,616,8,0,41,1200,45,0,
102,8,736,0,29,1200,44,0,
103,736,8,0,15,1200,82,0,
104,8,759,0,45,1200,88,0,
105,759,8,0,65,1200,47,0,
106,8,770,0,89,1200,40,0,
107,770,8,0,71,1200,51,0,
108,8,803,0,9,1200,42,0,
109,803,8,0,88,1200,7,0,
110,8,979,0,1,1200,50,0,
111,979,8,0,8,1200,48,0,
112,9,48,0,88,1200,84,0,
113,48,9,0,63,1200,91,0,
114,9,259,0,11,1200,6,0,
115,259,9,0,81,1200,91,0,
116,9,434,0,8,1200,9,0,
117,434,9,0,35,1200,57,0,
118,9,608,0,35,1200,31,0,
119,608,9,0,33,1200,21,0,
120,9,718,0,5,1200,90,0,
121,718,9,0,41,1200,40,0,
122,9,796,0,28,1200,45,0,
123,796,9,0,7,1200,77,0,
124,9,964,0,73,1200,49,0,
125,964,9,0,72,1200,87,0,
126,10,328,0,12,1200,20,0,
127,328,10,0,34,1200,92,0,
128,10,425,0,33,1200,17,0,
129,425,10,0,48,1200,28,0,
130,10,583,0,23,1200,41,0,
131,583,10,0,62,1200,66,0,
132,10,728,0,88,1200,25,0,
133,728,10,0,37,1200,58,0,
134,10,846,0,99,1200,41,0,
135,846,10,0,44,1200,6,0,
136,11,74,0,86,1200,75,0,
137,74,11,0,91,1200,38,0,
138,11,105,0,35,1200,6,0,
139,105,11,0,65,1200,45,0,
140,11,124,0,99,1200,75,0,
141,124,11,0,47,1200,14,0,
142,11,305,0,78,1200,66,0,
143,305,11,0,3,1200,40,0,
144,11,423,0,1,1200,3,0,
145,423,11,0,5,1200,99,0,
146,11,431,0,90,1200,97,0,
147,431,11,0,14,1200,24,0,
148,11,673,0,27,1200,19,0,
149,673,11,0,9,1200,18,0,
150,11,727,0,79,1200,64,0,
151,727,11,0,15,1200,88,0,
152,11,865,0,90,1200,35,0,
153,865,11,0,42,1200,62,0,
154,11,899,0,77,1200,1,0,
155,899,11,0,51,1200,25,0,
156,11,929,0,63,1200,45,0,
157,929,11,0,96,1200,49,0,
158,12,171,0,52,1200,98,0,
159,171,12,0,96,1200,89,0,
160,12,410,0,4,1200,16,0,
161,410,12,0,94,1200,98,0,
162,12,444,0,23,1200,93,0,
163,444,12,0,15,1200,19,0,
164,12,508,0,43,1200,23,0,
165,508,12,0,29,1200,83,0,
166,12,574,0,36,1200,25,0,
167,574,12,0,13,1200,16,0,
168,12,983,0,32,1200,54,0,
169,983,12,0,71,1200,73,0,
170,13,137,0,59,1200,1,0,
171,137,13,0,86,1200,42,0,
172,13,471,0,28,1200,19,0,
173,471,13,0,66,1200,97,0,
174,13,531,0,42,1200,34,0,
175,531,13,0,45,1200,80,0,
176,13,597,0,62,1200,55,0,
177,597,13,0,57,1200,18,0,
178,13,769,0,6,1200,34,0,
179,769,13,0,28,1200,89,0,
180,13,786,0,28,1200,45,0,
181,786,13,0,44,1200,6,0,
182,13,799,0,84,1200,21,0,
183,799,13,0,30,1200,70,0,
184,14,40,0,62,1200,96,0,
185,40,14,0,75,1200,48,0,
186,14,56,0,92,1200,39,0,
187,56,14,0,89,1200,31,0,
188,14,69,0,62,1200,10,0,
189,69,14,0,97,1200,30,0,
190,14,145,0,1,1200,18,0,
191,145,14,0,27,1200,60,0,
192,14,204,0,62,1200,88,0,
193,204,14,0,77,1200,73,0,
194,14,330,0,3,1200,95,0,
195,330,14,0,70,1200,15,0,
196,14,363,0,72,1200,4,0,
197,363,14,0,27,1200,63,0,
198,14,695,0,9,1200,40,0,
199,695,14,0,62,1200,9,0,
200,14,842,0,37,1200,9,0,
201,842,14,0,97,1200,26,0,
202,14,884,0,51,1200,4,0,
203,884,14,0,44,1200,81,0,
204,14,896,0,24,1200,16,0,
205,896,14,0,79,1200,15,0,
206,15,274,0,59,1200,99,0,
207,274,15,0,32,1200,52,0,
208,15,517,0,96,1200,69,0,
209,517,15,0,88,1200,5,0,
210,15,698,0,52,1200,20,0,
211,698,15,0,62,1200,79,0,
212,15,975,0,58,1200,18,0,
213,975,15,0,52,1200,2,0,
214,16,614,0,12,1200,93,0,
215,614,16,0,39,1200,13,0,
216,16,858,0,2,1200,4,0,
217,858,16,0,3,1200,42,0,
218,17,221,0,56,1200,74,0,
219,221,17,0,81,1200,61,0,
220,17,306,0,59,1200,95,0,
221,306,17,0,2,1200,8,0,
222,17,453,0,2,1200,67,0,
223,453,17,0,92,1200,63,0,
224,17,582,0,54,1200,9,0,
225,582,17,0,87,1200,94,0,
226,17,768,0,96,1200,11,0,
227,768,17,0,97,1200,99,0,
228,17,770,0,1,1200,42,0,
229,770,17,0,19,1200,13,0,
230,18,39,0,2,1200,36,0,
231,39,18,0,53,1200,13,0,
232,18,45,0,44,1200,12,0,
233,45,18,0,90,1200,37,0,
234,18,121,0,32,1200,74,0,
235,121,18,0,70,1200,73,0,
236,18,377,0,32,1200,52,0,
237,377,18,0,68,1200,71,0,
238,18,491,0,55,1200,2,0,
239,491,18,0,75,1200,56,0,
240,18,824,0,56,1200,60,0,
241,824,18,0,17,1200,23,0,
242,18,940,0,38,1200,40,0,
243,940,18,0,24,1200,64,0,
244,19,185,0,69,1200,85,0,
245,185,19,0,98,1200,23,0,
246,19,226,0,70,1200,29,0,
247,226,19,0,86,1200,78,0,
248,19,307,0,11,1200,90,0,
249,307,19,0,16,1200,51,0,
250,19,644,0,97,1200,69,0,
251,644,19,0,73,1200,95,0,
252,19,656,0,59,1200,89,0,
253,656,19,0,70,1200,31,0,
254,19,785,0,80,1200,50,0,
255,785,19,0,93,1200,20,0,
256,19,838,0,3,1200,55,0,
257,838,19,0,20,1200,81,0,
258,19,921,0,59,1200,2,0,
259,921,19,0,36,1200,25,0,
260,20,62,0,19,1200,13,0,
261,62,20,0,90,1200,92,0,
262,20,94,0,67,1200,70,0,
263,94,20,0,19,1200,67,0,
264,20,123,0,20,1200,58,0,
265,123,20,0,96,1200,99,0,
266,20,241,0,71,1200,82,0,
267,241,20,0,52,1200,75,0,
268,20,316,0,33,1200,84,0,
269,316,20,0,40,1200,64,0,
270,20,482,0,39,1200,69,0,
271,482,20,0,82,1200,83,0,
272,20,503,0,1,1200,86,0,
273,503,20,0,11,1200,59,0,
274,20,734,0,92,1200,60,0,
275,734,20,0,57,1200,83,0,
276,21,423,0,89,1200,62,0,
277,423,21,0,50,1200,16,0,
278,21,492,0,23,1200,88,0,
279,492,21,0,31,1200,68,0,
280,21,645,0,94,1200,15,0,
281,645,21,0,42,1200,89,0,
282,21,778,0,99,1200,55,0,
283,778,21,0,7,1200,35,0,
284,21,849,0,16,1200,55,0,
285,849,21,0,90,1200,14,0,
286,21,941,0,60,1200,49,0,
