NodeID,Capacity,Delay,Cost,Function
0,8000,12,18.0,
1,8000,12,18.0,0
2,8000,12,18.0,
3,8000,12,18.0,0
4,8000,12,18.0,
5,8000,12,18.0,
6,8000,12,18.0,
7,8000,12,18.0,4
8,8000,12,18.0,2
9,8000,12,18.0,
10,8000,12,18.0,
11,8000,12,18.0,
12,8000,12,18.0,
13,8000,12,18.0,
14,8000,12,18.0,
15,8000,12,18.0,0|3
16,8000,12,18.0,
17,8000,12,18.0,
18,8000,12,18.0,
19,8000,12,18.0,
20,8000,12,18.0,
21,8000,12,18.0,
22,8000,12,18.0,
23,8000,12,18.0,
24,8000,12,18.0,
25,8000,12,18.0,
26,8000,12,18.0,
27,8000,12,18.0,
28,8000,12,18.0,
29,8000,12,18.0,
30,8000,12,18.0,
31,8000,12,18.0,
32,8000,12,18.0,
33,8000,12,18.0,
34,8000,12,18.0,
35,8000,12,18.0,
36,8000,12,18.0,3
37,8000,12,18.0,
38,8000,12,18.0,
39,8000,12,18.0,1|4
40,8000,12,18.0,
41,8000,12,18.0,
42,8000,12,18.0,
43,8000,12,18.0,4
44,8000,12,18.0,
45,8000,12,18.0,2
46,8000,12,18.0,
47,8000,12,18.0,
48,8000,12,18.0,
49,8000,12,18.0,0|2
50,8000,12,18.0,
51,8000,12,18.0,
52,8000,12,18.0,4
53,8000,12,18.0,
54,8000,12,18.0,
55,8000,12,18.0,
56,8000,12,18.0,
57,8000,12,18.0,
58,8000,12,18.0,
59,8000,12,18.0,3
60,8000,12,18.0,2
61,8000,12,18.0,
62,8000,12,18.0,
63,8000,12,18.0,2
64,8000,12,18.0,1|3
65,8000,12,18.0,4
66,8000,12,18.0,
67,8000,12,18.0,
68,8000,12,18.0,
69,8000,12,18.0,
70,8000,12,18.0,
71,8000,12,18.0,
72,8000,12,18.0,0|4
73,8000,12,18.0,
74,8000,12,18.0,
75,8000,12,18.0,5
76,8000,12,18.0,5
77,8000,12,18.0,0
78,8000,12,18.0,1
79,8000,12,18.0,
80,8000,12,18.0,
81,8000,12,18.0,
82,8000,12,18.0,
83,8000,12,18.0,0
84,8000,12,18.0,
85,8000,12,18.0,
86,8000,12,18.0,
87,8000,12,18.0,
88,8000,12,18.0,
89,8000,12,18.0,3
90,8000,12,18.0,
91,8000,12,18.0,3
92,8000,12,18.0,
93,8000,12,18.0,
94,8000,12,18.0,
95,8000,12,18.0,
96,8000,12,18.0,
97,8000,12,18.0,
98,8000,12,18.0,
99,8000,12,18.0,
100,8000,12,18.0,
101,8000,12,18.0,
102,8000,12,18.0,
103,8000,12,18.0,1
104,8000,12,18.0,
105,8000,12,18.0,0
106,8000,12,18.0,
107,8000,12,18.0,
108,8000,12,18.0,3
109,8000,12,18.0,
110,8000,12,18.0,
111,8000,12,18.0,0
112,8000,12,18.0,
113,8000,12,18.0,
114,8000,12,18.0,
115,8000,12,18.0,
116,8000,12,18.0,
117,8000,12,18.0,
118,8000,12,18.0,
119,8000,12,18.0,
120,8000,12,18.0,
121,8000,12,18.0,
122,8000,12,18.0,0
123,8000,12,18.0,
124,8000,12,18.0,
125,8000,12,18.0,5
126,8000,12,18.0,
127,8000,12,18.0,
128,8000,12,18.0,
129,8000,12,18.0,
130,8000,12,18.0,1
131,8000,12,18.0,
132,8000,12,18.0,
133,8000,12,18.0,
134,8000,12,18.0,
135,8000,12,18.0,
136,8000,12,18.0,
137,8000,12,18.0,
138,8000,12,18.0,0|2|3
139,8000,12,18.0,1
140,8000,12,18.0,
141,8000,12,18.0,
142,8000,12,18.0,
143,8000,12,18.0,4
144,8000,12,18.0,
145,8000,12,18.0,1
146,8000,12,18.0,
147,8000,12,18.0,
148,8000,12,18.0,
149,8000,12,18.0,
150,8000,12,18.0,
151,8000,12,18.0,
152,8000,12,18.0,2
153,8000,12,18.0,
154,8000,12,18.0,
155,8000,12,18.0,
156,8000,12,18.0,
157,8000,12,18.0,
158,8000,12,18.0,
159,8000,12,18.0,
160,8000,12,18.0,3
161,8000,12,18.0,
162,8000,12,18.0,5
163,8000,12,18.0,
164,8000,12,18.0,
165,8000,12,18.0,
166,8000,12,18.0,
167,8000,12,18.0,2
168,8000,12,18.0,
169,8000,12,18.0,1
170,8000,12,18.0,
171,8000,12,18.0,
172,8000,12,18.0,
173,8000,12,18.0,
174,8000,12,18.0,
175,8000,12,18.0,
176,8000,12,18.0,
177,8000,12,18.0,5
178,8000,12,18.0,4
179,8000,12,18.0,1
180,8000,12,18.0,
181,8000,12,18.0,
182,8000,12,18.0,
183,8000,12,18.0,
184,8000,12,18.0,
185,8000,12,18.0,
186,8000,12,18.0,
187,8000,12,18.0,
188,8000,12,18.0,
189,8000,12,18.0,1|4
190,8000,12,18.0,
191,8000,12,18.0,
192,8000,12,18.0,
193,8000,12,18.0,
194,8000,12,18.0,
195,8000,12,18.0,1
196,8000,12,18.0,
197,8000,12,18.0,
198,8000,12,18.0,3
199,8000,12,18.0,
200,8000,12,18.0,
201,8000,12,18.0,
202,8000,12,18.0,
203,8000,12,18.0,
204,8000,12,18.0,5
205,8000,12,18.0,
206,8000,12,18.0,
207,8000,12,18.0,
208,8000,12,18.0,4
209,8000,12,18.0,
210,8000,12,18.0,
211,8000,12,18.0,
212,8000,12,18.0,1
213,8000,12,18.0,0
214,8000,12,18.0,3
215,8000,12,18.0,
216,8000,12,18.0,
217,8000,12,18.0,
218,8000,12,18.0,
219,8000,12,18.0,
220,8000,12,18.0,
221,8000,12,18.0,
222,8000,12,18.0,
223,8000,12,18.0,
224,8000,12,18.0,
225,8000,12,18.0,
226,8000,12,18.0,3
227,8000,12,18.0,
228,8000,12,18.0,
229,8000,12,18.0,
230,8000,12,18.0,
231,8000,12,18.0,
232,8000,12,18.0,
233,8000,12,18.0,
234,8000,12,18.0,
235,8000,12,18.0,
236,8000,12,18.0,
237,8000,12,18.0,0
238,8000,12,18.0,
239,8000,12,18.0,
240,8000,12,18.0,
241,8000,12,18.0,
242,8000,12,18.0,
243,8000,12,18.0,
244,8000,12,18.0,
245,8000,12,18.0,
246,8000,12,18.0,
247,8000,12,18.0,
248,8000,12,18.0,
249,8000,12,18.0,
250,8000,12,18.0,
251,8000,12,18.0,
252,8000,12,18.0,
253,8000,12,18.0,3|5
254,8000,12,18.0,
255,8000,12,18.0,
256,8000,12,18.0,
257,8000,12,18.0,
258,8000,12,18.0,0
259,8000,12,18.0,3
260,8000,12,18.0,2
261,8000,12,18.0,
262,8000,12,18.0,3
263,8000,12,18.0,
264,8000,12,18.0,
265,8000,12,18.0,
266,8000,12,18.0,
267,8000,12,18.0,3
268,8000,12,18.0,
269,8000,12,18.0,
270,8000,12,18.0,
271,8000,12,18.0,
272,8000,12,18.0,
273,8000,12,18.0,3
274,8000,12,18.0,
