DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,1917,4688,0,316.47742656506165,126,0,0,-1,0,3,5|2|0
1,3644,1007,0,288.363032441049,191,0,0,-1,0,3,4|3|5
2,5140,3165,0,243.69292789151115,69,0,0,-1,0,3,1|3|5
3,708,2912,0,379.6952551170555,71,0,0,-1,0,3,0|1|2
4,4967,5460,0,228.25953809009212,465,0,0,-1,0,3,5|3|0
5,633,1050,0,345.93557263647347,218,0,0,-1,0,3,2|5|0
6,4280,927,0,312.8987877025843,122,0,0,-1,0,3,5|3|2
7,1653,4889,0,284.2938198278485,54,0,0,-1,0,3,3|4|5
8,4583,5282,0,243.23634989646672,76,0,0,-1,0,3,2|1|5
9,5618,3711,0,373.9729588598915,118,0,0,-1,0,3,0|2|3
10,1842,5219,0,338.03972881174957,137,0,0,-1,0,3,3|5|0
11,5261,3624,0,207.0850603833687,138,0,0,-1,0,3,1|4|5
12,4677,5834,0,307.63209248920236,717,0,0,-1,0,3,4|0|1
13,1384,4742,0,298.22590201331263,437,0,0,-1,0,3,3|1|2
14,1397,2728,0,227.81033412476114,336,0,0,-1,0,3,4|3|5
15,548,1152,0,345.3096342211249,994,0,0,-1,0,3,5|2|4
16,2550,843,0,399.75471378908617,168,0,0,-1,0,3,5|3|0
17,5423,2193,0,370.51277220490437,230,0,0,-1,0,3,2|4|5
18,3904,2249,0,428.5754050227055,67,0,0,-1,0,3,0|1|5
19,5696,1061,0,277.761338699784,695,0,0,-1,0,3,1|4|3
20,3282,1263,0,258.0958541724228,882,0,0,-1,0,3,4|3|0
21,3605,976,0,305.2064958957454,133,0,0,-1,0,3,5|1|3
22,4842,1041,0,303.5061633139069,940,0,0,-1,0,3,0|3|4
23,1059,5863,0,321.1936718316635,402,0,0,-1,0,3,2|0|3
24,4160,5429,0,331.9313597475644,98,0,0,-1,0,3,5|3|0
25,1350,1021,0,283.961451196539,38,0,0,-1,0,3,3|2|5
26,1691,1829,0,320.6150943325002,108,0,0,-1,0,3,4|1|5
27,5968,3958,0,336.0126198719181,113,0,0,-1,0,3,3|5|4
28,4715,4401,0,404.17203381065127,129,0,0,-1,0,3,4|5|0
29,2495,5810,0,372.5695729867508,177,0,0,-1,0,3,5|1|2
30,4988,3093,0,365.89176903253514,172,0,0,-1,0,3,4|5|0
31,526,1380,0,294.7998397034044,369,0,0,-1,0,3,2|4|5
32,4779,4649,0,405.53079570485454,80,0,0,-1,0,3,0|1|4
33,2282,1822,0,289.4968858989953,130,0,0,-1,0,3,4|0|2
34,4854,2707,0,420.231929702099,425,0,0,-1,0,3,5|1|3
