DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,703,3141,0,320.492232893063,150,0,0,-1,0,3,0|5|1
1,3574,3897,0,322.6711066490684,13,0,0,-1,0,3,3|5|4
2,1086,4743,0,358.03941579296503,93,0,0,-1,0,3,3|5|1
3,5435,6377,0,362.323152634409,176,0,0,-1,0,3,3|4|2
4,4886,1551,0,308.1510888564867,43,0,0,-1,0,3,3|5|4
5,6625,2934,0,210.41366199152648,59,0,0,-1,0,3,1|2|5
6,7964,6253,0,533.9929857130318,21,0,0,-1,0,3,4|3|1
7,4393,3902,0,423.9823527809302,901,0,0,-1,0,3,5|4|1
8,6739,3825,0,372.1748480054973,34,0,0,-1,0,3,2|4|1
9,3917,2902,0,295.79536327597305,732,0,0,-1,0,3,0|1|5
10,6068,3107,0,337.7848046189436,135,0,0,-1,0,3,1|0|3
11,4684,7472,0,276.0579616985388,77,0,0,-1,0,3,2|3|4
12,5214,5198,0,407.24336493098076,55,0,0,-1,0,3,0|3|2
13,2241,694,0,333.3155389440205,105,0,0,-1,0,3,0|1|4
14,5677,1483,0,316.65261229157113,117,0,0,-1,0,3,5|4|2
15,5645,1275,0,315.57498929670254,671,0,0,-1,0,3,5|0|3
16,2519,44,0,473.98056212213373,81,0,0,-1,0,3,5|2|4
17,101,1016,0,278.39474441452285,12,0,0,-1,0,3,5|3|0
18,2274,6973,0,278.87575068093383,335,0,0,-1,0,3,3|4|5
19,1901,3929,0,384.636709647791,103,0,0,-1,0,3,5|1|3
20,6819,7119,0,315.23015333803147,89,0,0,-1,0,3,4|2|3
21,1736,6203,0,306.5665152499077,21,0,0,-1,0,3,4|5|0
22,4068,5648,0,363.8272210298372,73,0,0,-1,0,3,3|2|0
23,5643,2275,0,284.4228004246017,544,0,0,-1,0,3,4|5|3
24,6932,844,0,286.93104741191553,73,0,0,-1,0,3,5|3|0
25,7769,1668,0,341.26409737471056,979,0,0,-1,0,3,2|4|1
26,868,15,0,320.31767681299436,657,0,0,-1,0,3,0|3|4
27,5139,3536,0,343.2068314434265,5,0,0,-1,0,3,0|1|2
28,258,5364,0,352.08943663448395,123,0,0,-1,0,3,5|3|1
29,2263,6200,0,451.5672688811527,63,0,0,-1,0,3,5|1|0
30,1645,7839,0,299.0674430992116,256,0,0,-1,0,3,0|4|2
31,981,6182,0,477.3283815757238,49,0,0,-1,0,3,4|0|3
32,3718,7970,0,354.09228705588396,42,0,0,-1,0,3,2|0|1
33,7943,7558,0,289.595516419213,595,0,0,-1,0,3,3|5|2
34,603,6744,0,324.5217682336717,39,0,0,-1,0,3,4|5|2
