NodeID,Capacity,Delay,Cost,Function
0,8000,16,24.0,2
1,8000,16,24.0,
2,8000,16,24.0,
3,8000,16,24.0,
4,8000,16,24.0,
5,8000,16,24.0,
6,8000,16,24.0,
7,8000,16,24.0,
8,8000,16,24.0,
9,8000,16,24.0,
10,8000,16,24.0,4
11,8000,16,24.0,
12,8000,16,24.0,
13,8000,16,24.0,3
14,8000,16,24.0,
15,8000,16,24.0,
16,8000,16,24.0,0
17,8000,16,24.0,
18,8000,16,24.0,
19,8000,16,24.0,
20,8000,16,24.0,
21,8000,16,24.0,
22,8000,16,24.0,
23,8000,16,24.0,1|3
24,8000,16,24.0,
25,8000,16,24.0,
26,8000,16,24.0,
27,8000,16,24.0,
28,8000,16,24.0,2
29,8000,16,24.0,4
30,8000,16,24.0,
31,8000,16,24.0,
32,8000,16,24.0,
33,8000,16,24.0,
34,8000,16,24.0,
35,8000,16,24.0,
36,8000,16,24.0,1
37,8000,16,24.0,3
38,8000,16,24.0,
39,8000,16,24.0,
40,8000,16,24.0,
41,8000,16,24.0,
42,8000,16,24.0,
43,8000,16,24.0,
44,8000,16,24.0,
45,8000,16,24.0,
46,8000,16,24.0,5
47,8000,16,24.0,0|5
48,8000,16,24.0,1
49,8000,16,24.0,
50,8000,16,24.0,3
51,8000,16,24.0,4
52,8000,16,24.0,
53,8000,16,24.0,
54,8000,16,24.0,
55,8000,16,24.0,
56,8000,16,24.0,
57,8000,16,24.0,
58,8000,16,24.0,
59,8000,16,24.0,3
60,8000,16,24.0,5
61,8000,16,24.0,3
62,8000,16,24.0,
63,8000,16,24.0,5
64,8000,16,24.0,4
65,8000,16,24.0,2
66,8000,16,24.0,
67,8000,16,24.0,
68,8000,16,24.0,5
69,8000,16,24.0,
70,8000,16,24.0,
71,8000,16,24.0,
72,8000,16,24.0,
73,8000,16,24.0,
74,8000,16,24.0,
75,8000,16,24.0,3
76,8000,16,24.0,
77,8000,16,24.0,5
78,8000,16,24.0,2
79,8000,16,24.0,
80,8000,16,24.0,
81,8000,16,24.0,
82,8000,16,24.0,
83,8000,16,24.0,
84,8000,16,24.0,
85,8000,16,24.0,
86,8000,16,24.0,4
87,8000,16,24.0,
88,8000,16,24.0,
89,8000,16,24.0,1
90,8000,16,24.0,
91,8000,16,24.0,
92,8000,16,24.0,
93,8000,16,24.0,
94,8000,16,24.0,
95,8000,16,24.0,
96,8000,16,24.0,
97,8000,16,24.0,1
98,8000,16,24.0,
99,8000,16,24.0,
100,8000,16,24.0,5
101,8000,16,24.0,
102,8000,16,24.0,
103,8000,16,24.0,
104,8000,16,24.0,
105,8000,16,24.0,0
106,8000,16,24.0,1
107,8000,16,24.0,2
108,8000,16,24.0,
109,8000,16,24.0,1
110,8000,16,24.0,
111,8000,16,24.0,
112,8000,16,24.0,
113,8000,16,24.0,
114,8000,16,24.0,
115,8000,16,24.0,
116,8000,16,24.0,
117,8000,16,24.0,
118,8000,16,24.0,
119,8000,16,24.0,
120,8000,16,24.0,0
121,8000,16,24.0,5
122,8000,16,24.0,
123,8000,16,24.0,1
124,8000,16,24.0,
125,8000,16,24.0,
126,8000,16,24.0,
127,8000,16,24.0,
128,8000,16,24.0,
129,8000,16,24.0,
130,8000,16,24.0,
131,8000,16,24.0,
132,8000,16,24.0,4
133,8000,16,24.0,
134,8000,16,24.0,
135,8000,16,24.0,0
136,8000,16,24.0,
137,8000,16,24.0,3
138,8000,16,24.0,
139,8000,16,24.0,
140,8000,16,24.0,
141,8000,16,24.0,
142,8000,16,24.0,
143,8000,16,24.0,5
144,8000,16,24.0,3
145,8000,16,24.0,
146,8000,16,24.0,
147,8000,16,24.0,
148,8000,16,24.0,
149,8000,16,24.0,
150,8000,16,24.0,
151,8000,16,24.0,
152,8000,16,24.0,
153,8000,16,24.0,
154,8000,16,24.0,
155,8000,16,24.0,
156,8000,16,24.0,
157,8000,16,24.0,
158,8000,16,24.0,1|5
159,8000,16,24.0,0
160,8000,16,24.0,2|3
161,8000,16,24.0,2|3
162,8000,16,24.0,
163,8000,16,24.0,4
164,8000,16,24.0,
165,8000,16,24.0,
166,8000,16,24.0,
167,8000,16,24.0,
168,8000,16,24.0,
169,8000,16,24.0,
170,8000,16,24.0,
171,8000,16,24.0,
172,8000,16,24.0,4
173,8000,16,24.0,
174,8000,16,24.0,2
175,8000,16,24.0,2|4
176,8000,16,24.0,
177,8000,16,24.0,
178,8000,16,24.0,4
179,8000,16,24.0,
180,8000,16,24.0,
181,8000,16,24.0,3
182,8000,16,24.0,
183,8000,16,24.0,
184,8000,16,24.0,5
185,8000,16,24.0,
186,8000,16,24.0,
187,8000,16,24.0,
188,8000,16,24.0,3
189,8000,16,24.0,
190,8000,16,24.0,3
191,8000,16,24.0,0|2
192,8000,16,24.0,
193,8000,16,24.0,4
194,8000,16,24.0,0
195,8000,16,24.0,
196,8000,16,24.0,
197,8000,16,24.0,
198,8000,16,24.0,
199,8000,16,24.0,
200,8000,16,24.0,
201,8000,16,24.0,
202,8000,16,24.0,
203,8000,16,24.0,2
204,8000,16,24.0,
205,8000,16,24.0,
206,8000,16,24.0,
207,8000,16,24.0,1
208,8000,16,24.0,
209,8000,16,24.0,
210,8000,16,24.0,
211,8000,16,24.0,
212,8000,16,24.0,
213,8000,16,24.0,1
214,8000,16,24.0,
215,8000,16,24.0,5
216,8000,16,24.0,
217,8000,16,24.0,0|2
218,8000,16,24.0,
219,8000,16,24.0,
220,8000,16,24.0,
221,8000,16,24.0,
222,8000,16,24.0,
223,8000,16,24.0,
224,8000,16,24.0,
225,8000,16,24.0,4
226,8000,16,24.0,
227,8000,16,24.0,
228,8000,16,24.0,
229,8000,16,24.0,0
230,8000,16,24.0,
231,8000,16,24.0,
232,8000,16,24.0,
233,8000,16,24.0,4
234,8000,16,24.0,
235,8000,16,24.0,
236,8000,16,24.0,
237,8000,16,24.0,
238,8000,16,24.0,0
239,8000,16,24.0,
240,8000,16,24.0,
241,8000,16,24.0,
242,8000,16,24.0,
243,8000,16,24.0,0
244,8000,16,24.0,2|3
245,8000,16,24.0,
246,8000,16,24.0,
247,8000,16,24.0,
248,8000,16,24.0,
249,8000,16,24.0,
250,8000,16,24.0,
251,8000,16,24.0,
252,8000,16,24.0,
253,8000,16,24.0,
254,8000,16,24.0,
255,8000,16,24.0,
256,8000,16,24.0,
257,8000,16,24.0,
258,8000,16,24.0,5
259,8000,16,24.0,
260,8000,16,24.0,
261,8000,16,24.0,0
262,8000,16,24.0,
263,8000,16,24.0,2|4
264,8000,16,24.0,
265,8000,16,24.0,
266,8000,16,24.0,
267,8000,16,24.0,
268,8000,16,24.0,
269,8000,16,24.0,3|5
270,8000,16,24.0,
271,8000,16,24.0,
272,8000,16,24.0,1
273,8000,16,24.0,1
274,8000,16,24.0,5
275,8000,16,24.0,0
276,8000,16,24.0,
277,8000,16,24.0,3
278,8000,16,24.0,1
279,8000,16,24.0,
280,8000,16,24.0,
281,8000,16,24.0,
282,8000,16,24.0,
283,8000,16,24.0,
284,8000,16,24.0,5
285,8000,16,24.0,
286,8000,16,24.0,2
287,8000,16,24.0,
288,8000,16,24.0,
289,8000,16,24.0,
290,8000,16,24.0,
291,8000,16,24.0,
292,8000,16,24.0,4
293,8000,16,24.0,3
294,8000,16,24.0,
295,8000,16,24.0,
296,8000,16,24.0,
297,8000,16,24.0,
298,8000,16,24.0,
299,8000,16,24.0,
300,8000,16,24.0,
301,8000,16,24.0,
302,8000,16,24.0,
303,8000,16,24.0,
304,8000,16,24.0,
305,8000,16,24.0,
306,8000,16,24.0,
307,8000,16,24.0,3
308,8000,16,24.0,
309,8000,16,24.0,
310,8000,16,24.0,
311,8000,16,24.0,
312,8000,16,24.0,
313,8000,16,24.0,5
314,8000,16,24.0,
315,8000,16,24.0,1
316,8000,16,24.0,
317,8000,16,24.0,
318,8000,16,24.0,
319,8000,16,24.0,
320,8000,16,24.0,0|2
321,8000,16,24.0,1|2
322,8000,16,24.0,
323,8000,16,24.0,
324,8000,16,24.0,2
325,8000,16,24.0,
326,8000,16,24.0,3
327,8000,16,24.0,
328,8000,16,24.0,
329,8000,16,24.0,
330,8000,16,24.0,0
331,8000,16,24.0,3
332,8000,16,24.0,
333,8000,16,24.0,
334,8000,16,24.0,
335,8000,16,24.0,
336,8000,16,24.0,3
337,8000,16,24.0,
338,8000,16,24.0,
339,8000,16,24.0,
340,8000,16,24.0,
341,8000,16,24.0,
342,8000,16,24.0,
343,8000,16,24.0,
344,8000,16,24.0,
345,8000,16,24.0,
346,8000,16,24.0,0
347,8000,16,24.0,
348,8000,16,24.0,
349,8000,16,24.0,
350,8000,16,24.0,
351,8000,16,24.0,
352,8000,16,24.0,
353,8000,16,24.0,0|1
354,8000,16,24.0,3
355,8000,16,24.0,4
356,8000,16,24.0,
357,8000,16,24.0,3
358,8000,16,24.0,
359,8000,16,24.0,
360,8000,16,24.0,
361,8000,16,24.0,
362,8000,16,24.0,
363,8000,16,24.0,
364,8000,16,24.0,2
365,8000,16,24.0,
366,8000,16,24.0,
367,8000,16,24.0,
368,8000,16,24.0,
369,8000,16,24.0,2|5
370,8000,16,24.0,
371,8000,16,24.0,
372,8000,16,24.0,
373,8000,16,24.0,
374,8000,16,24.0,
375,8000,16,24.0,
376,8000,16,24.0,
377,8000,16,24.0,
378,8000,16,24.0,1
379,8000,16,24.0,
380,8000,16,24.0,0
381,8000,16,24.0,1
382,8000,16,24.0,
383,8000,16,24.0,
384,8000,16,24.0,
385,8000,16,24.0,1
386,8000,16,24.0,5
387,8000,16,24.0,1
388,8000,16,24.0,
389,8000,16,24.0,
390,8000,16,24.0,0
391,8000,16,24.0,
392,8000,16,24.0,
393,8000,16,24.0,
394,8000,16,24.0,
395,8000,16,24.0,
396,8000,16,24.0,2
397,8000,16,24.0,4
398,8000,16,24.0,
399,8000,16,24.0,
400,8000,16,24.0,
401,8000,16,24.0,
402,8000,16,24.0,
403,8000,16,24.0,
404,8000,16,24.0,
405,8000,16,24.0,
406,8000,16,24.0,
407,8000,16,24.0,
408,8000,16,24.0,
409,8000,16,24.0,
410,8000,16,24.0,1
411,8000,16,24.0,1
412,8000,16,24.0,
413,8000,16,24.0,
414,8000,16,24.0,
415,8000,16,24.0,4
416,8000,16,24.0,
417,8000,16,24.0,
418,8000,16,24.0,
419,8000,16,24.0,2
420,8000,16,24.0,
421,8000,16,24.0,
422,8000,16,24.0,
423,8000,16,24.0,
424,8000,16,24.0,
425,8000,16,24.0,
426,8000,16,24.0,
427,8000,16,24.0,
428,8000,16,24.0,
429,8000,16,24.0,
430,8000,16,24.0,
431,8000,16,24.0,
432,8000,16,24.0,
433,8000,16,24.0,
434,8000,16,24.0,
435,8000,16,24.0,
436,8000,16,24.0,
437,8000,16,24.0,3
438,8000,16,24.0,
