DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,5774,1750,0,342.22593118397293,146,0,0,-1,0,3,0|4|2
1,3497,3665,0,314.89130825547824,141,0,0,-1,0,3,3|2|5
2,5598,1789,0,296.4998674480924,149,0,0,-1,0,3,1|2|4
3,3149,4763,0,282.6628538807647,158,0,0,-1,0,3,5|1|4
4,826,2345,0,331.5071423256498,971,0,0,-1,0,3,5|4|1
5,2775,5236,0,290.7134335521861,195,0,0,-1,0,3,5|1|0
6,657,5749,0,370.22678992099765,68,0,0,-1,0,3,3|4|5
7,3670,4294,0,305.9718096905134,17,0,0,-1,0,3,3|4|5
8,4357,709,0,320.44360082896566,141,0,0,-1,0,3,0|3|2
9,1172,3226,0,289.67482631739887,902,0,0,-1,0,3,4|3|0
10,465,5845,0,393.5699857048168,119,0,0,-1,0,3,0|2|1
11,2196,171,0,310.62780735664563,196,0,0,-1,0,3,2|5|0
12,4798,4776,0,392.5650586780449,32,0,0,-1,0,3,2|4|5
13,3940,2364,0,318.2127194548381,114,0,0,-1,0,3,1|3|0
14,2541,233,0,409.37584016480724,736,0,0,-1,0,3,2|5|0
15,5568,2695,0,390.3262725193071,30,0,0,-1,0,3,4|5|1
16,405,1932,0,310.2938799098079,146,0,0,-1,0,3,2|3|5
17,955,303,0,365.1898852453095,195,0,0,-1,0,3,0|2|1
18,987,1234,0,367.46454290077827,186,0,0,-1,0,3,4|2|5
19,5240,3748,0,368.31303419826435,132,0,0,-1,0,3,1|3|5
20,584,64,0,263.9490337829081,174,0,0,-1,0,3,4|3|5
21,1059,4736,0,440.0971476646973,172,0,0,-1,0,3,2|3|0
22,377,3173,0,389.30992976717096,129,0,0,-1,0,3,2|1|4
23,2292,4364,0,283.8462419285331,138,0,0,-1,0,3,4|3|5
24,5882,3429,0,232.23602647956588,39,0,0,-1,0,3,2|4|5
25,1948,2307,0,350.1031123207109,409,0,0,-1,0,3,4|3|0
26,4093,346,0,408.25312611219033,36,0,0,-1,0,3,5|3|1
27,3205,2214,0,283.60243337189297,133,0,0,-1,0,3,5|1|3
28,4372,3884,0,290.3136398160793,365,0,0,-1,0,3,0|2|3
29,5083,4152,0,458.4240008688537,12,0,0,-1,0,3,2|3|5
30,431,4658,0,304.8567601058797,157,0,0,-1,0,3,3|2|5
31,2290,4214,0,356.3167227708252,112,0,0,-1,0,3,1|4|2
32,3462,4121,0,375.27114643253447,739,0,0,-1,0,3,2|4|3
33,4942,2727,0,441.24153541592057,420,0,0,-1,0,3,1|5|2
34,5022,1713,0,483.1105154612833,784,0,0,-1,0,3,0|1|3
