DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,366,356,0,240.52412126320112,305,0,0,-1,0,3,4|1|3
1,54,160,0,306.98226225098483,890,0,0,-1,0,3,5|3|2
2,709,262,0,264.6306712693145,618,0,0,-1,0,3,0|1|3
3,324,235,0,169.45434182735943,91,0,0,-1,0,3,3|1|2
4,67,160,0,448.1780451135876,189,0,0,-1,0,3,3|1|0
5,532,380,0,289.6268455584805,671,0,0,-1,0,3,2|0|4
6,899,684,0,356.23643385204196,537,0,0,-1,0,3,0|3|1
7,815,486,0,282.2130574832279,73,0,0,-1,0,3,2|4|3
8,762,25,0,210.89406947937775,803,0,0,-1,0,3,4|5|3
9,675,113,0,439.94341449976696,429,0,0,-1,0,3,3|1|5
10,540,474,0,295.2135030910845,130,0,0,-1,0,3,2|4|1
11,65,739,0,292.7562327027759,897,0,0,-1,0,3,1|3|0
12,356,43,0,351.79612231685576,150,0,0,-1,0,3,0|3|4
13,760,437,0,278.88204024445815,154,0,0,-1,0,3,2|0|4
14,998,516,0,255.3748057365079,93,0,0,-1,0,3,0|1|2
15,513,881,0,397.2389465205117,97,0,0,-1,0,3,0|3|4
16,42,95,0,461.1677231382797,179,0,0,-1,0,3,0|3|2
17,185,308,0,253.5052154892139,132,0,0,-1,0,3,2|0|1
18,332,423,0,196.24186470678313,740,0,0,-1,0,3,1|2|5
19,382,472,0,240.85272776865995,93,0,0,-1,0,3,2|5|1
20,952,932,0,264.4779991790854,148,0,0,-1,0,3,3|0|4
21,589,267,0,331.85190466511455,102,0,0,-1,0,3,4|0|1
22,515,993,0,281.63310872315975,420,0,0,-1,0,3,0|4|3
23,932,135,0,241.36334954065666,435,0,0,-1,0,3,2|0|1
24,396,158,0,219.67865345351092,16,0,0,-1,0,3,1|0|3
25,167,982,0,268.5617827843444,166,0,0,-1,0,3,4|3|2
26,45,358,0,301.83184757717686,200,0,0,-1,0,3,2|1|4
27,234,361,0,201.14660571205732,21,0,0,-1,0,3,3|4|0
28,163,726,0,275.73103611244267,376,0,0,-1,0,3,2|3|5
29,79,902,0,285.361304918077,242,0,0,-1,0,3,2|4|5
30,219,759,0,305.14225214572707,719,0,0,-1,0,3,3|2|5
31,267,149,0,205.47916223289437,311,0,0,-1,0,3,5|4|0
32,350,707,0,272.0058536426759,14,0,0,-1,0,3,3|1|5
33,595,867,0,343.4123755579944,224,0,0,-1,0,3,4|3|0
34,96,99,0,273.0853601852147,139,0,0,-1,0,3,0|4|3
