LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,15,0,78,1200,63,0,
1,15,0,0,78,1200,82,0,
2,0,63,0,89,1200,13,0,
3,63,0,0,22,1200,93,0,
4,0,171,0,52,1200,88,0,
5,171,0,0,50,1200,45,0,
6,0,248,0,47,1200,46,0,
7,248,0,0,23,1200,77,0,
8,0,492,0,96,1200,89,0,
9,492,0,0,90,1200,41,0,
10,0,505,0,91,1200,46,0,
11,505,0,0,76,1200,1,0,
12,0,595,0,83,1200,73,0,
13,595,0,0,19,1200,68,0,
14,0,651,0,52,1200,92,0,
15,651,0,0,34,1200,12,0,
16,0,656,0,96,1200,88,0,
17,656,0,0,29,1200,73,0,
18,0,801,0,61,1200,35,0,
19,801,0,0,85,1200,99,0,
20,0,805,0,35,1200,33,0,
21,805,0,0,5,1200,58,0,
22,1,57,0,76,1200,35,0,
23,57,1,0,7,1200,46,0,
24,1,122,0,41,1200,84,0,
25,122,1,0,2,1200,66,0,
26,1,156,0,89,1200,44,0,
27,156,1,0,10,1200,26,0,
28,1,171,0,44,1200,42,0,
29,171,1,0,70,1200,77,0,
30,1,311,0,91,1200,30,0,
31,311,1,0,35,1200,32,0,
32,1,705,0,62,1200,36,0,
33,705,1,0,74,1200,19,0,
34,1,793,0,73,1200,22,0,
35,793,1,0,20,1200,65,0,
36,1,806,0,35,1200,57,0,
37,806,1,0,37,1200,11,0,
38,1,844,0,72,1200,26,0,
39,844,1,0,54,1200,48,0,
40,1,860,0,95,1200,19,0,
41,860,1,0,80,1200,83,0,
42,1,910,0,28,1200,12,0,
43,910,1,0,70,1200,67,0,
44,1,935,0,32,1200,56,0,
45,935,1,0,92,1200,18,0,
46,2,116,0,11,1200,5,0,
47,116,2,0,42,1200,24,0,
48,2,119,0,23,1200,78,0,
49,119,2,0,30,1200,38,0,
50,2,394,0,9,1200,67,0,
51,394,2,0,92,1200,70,0,
52,2,750,0,88,1200,76,0,
53,750,2,0,59,1200,52,0,
54,2,768,0,28,1200,75,0,
55,768,2,0,88,1200,39,0,
56,3,50,0,79,1200,59,0,
57,50,3,0,33,1200,26,0,
58,3,58,0,47,1200,65,0,
59,58,3,0,98,1200,80,0,
60,3,74,0,22,1200,48,0,
61,74,3,0,29,1200,53,0,
62,3,161,0,34,1200,9,0,
63,161,3,0,42,1200,5,0,
64,3,545,0,52,1200,72,0,
65,545,3,0,47,1200,61,0,
66,3,723,0,74,1200,21,0,
67,723,3,0,51,1200,97,0,
68,3,950,0,45,1200,63,0,
69,950,3,0,94,1200,20,0,
70,4,219,0,75,1200,58,0,
71,219,4,0,34,1200,45,0,
72,4,222,0,21,1200,22,0,
73,222,4,0,13,1200,77,0,
74,4,485,0,54,1200,75,0,
75,485,4,0,25,1200,82,0,
76,4,594,0,21,1200,63,0,
77,594,4,0,1,1200,30,0,
78,4,892,0,58,1200,63,0,
79,892,4,0,69,1200,97,0,
80,4,934,0,86,1200,44,0,
81,934,4,0,71,1200,67,0,
82,5,232,0,13,1200,58,0,
83,232,5,0,52,1200,65,0,
84,5,544,0,23,1200,36,0,
85,544,5,0,21,1200,6,0,
86,5,665,0,6,1200,37,0,
87,665,5,0,20,1200,93,0,
88,5,786,0,76,1200,75,0,
89,786,5,0,40,1200,55,0,
90,5,885,0,9,1200,77,0,
91,885,5,0,50,1200,75,0,
92,6,348,0,28,1200,59,0,
93,348,6,0,11,1200,38,0,
