DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,993,1878,0,425.41306766480693,33,0,0,-1,0,3,4|3|1
1,766,1418,0,353.2608555721728,140,0,0,-1,0,3,5|2|1
2,483,1450,0,312.096007842756,207,0,0,-1,0,3,2|5|0
3,619,1580,0,324.2132882046546,98,0,0,-1,0,3,4|3|5
4,1698,1176,0,432.51335966450443,143,0,0,-1,0,3,1|5|4
5,880,725,0,269.9225635345991,139,0,0,-1,0,3,0|2|5
6,1362,593,0,432.0068199977624,129,0,0,-1,0,3,3|2|0
7,1608,1606,0,285.2702651647652,199,0,0,-1,0,3,2|4|1
8,656,1432,0,435.3657038231388,190,0,0,-1,0,3,3|5|1
9,1040,545,0,372.0849861848161,571,0,0,-1,0,3,3|5|1
10,624,1892,0,410.42373028240365,44,0,0,-1,0,3,1|2|4
11,1137,325,0,314.9812798374664,47,0,0,-1,0,3,1|5|2
12,722,1493,0,353.2923227260298,657,0,0,-1,0,3,5|3|1
13,352,1131,0,372.2468718386439,24,0,0,-1,0,3,3|1|2
14,1743,1936,0,463.0157979379046,146,0,0,-1,0,3,1|5|4
15,1174,358,0,438.9041401468698,101,0,0,-1,0,3,4|0|5
16,348,1702,0,321.59914223762473,68,0,0,-1,0,3,5|3|0
17,1881,1701,0,383.5275887405105,123,0,0,-1,0,3,2|0|5
18,1712,583,0,386.44875158564895,13,0,0,-1,0,3,5|0|4
19,1510,1557,0,282.10471731050404,751,0,0,-1,0,3,0|4|1
20,1268,363,0,449.1112975914311,152,0,0,-1,0,3,1|5|2
21,455,782,0,477.020321923677,347,0,0,-1,0,3,0|5|3
22,944,995,0,302.11709555756516,176,0,0,-1,0,3,5|0|2
23,1532,856,0,435.81240752189007,56,0,0,-1,0,3,0|3|4
24,1451,1076,0,288.7906048715789,119,0,0,-1,0,3,5|2|0
25,355,409,0,365.3519670140905,38,0,0,-1,0,3,2|3|0
26,1755,456,0,451.47277964081354,620,0,0,-1,0,3,5|0|1
27,234,25,0,437.8665378521338,112,0,0,-1,0,3,5|4|2
28,613,281,0,447.5738580053647,494,0,0,-1,0,3,1|0|3
29,238,1874,0,429.437702763698,100,0,0,-1,0,3,5|1|3
30,1071,741,0,386.4726979870229,65,0,0,-1,0,3,3|5|0
31,1237,598,0,389.99034536479866,271,0,0,-1,0,3,1|4|0
32,969,671,0,352.2570466620778,127,0,0,-1,0,3,2|0|3
33,1269,1260,0,346.5923785496174,44,0,0,-1,0,3,4|1|5
34,587,1147,0,403.3540532257814,197,0,0,-1,0,3,1|3|2
