LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,28,0,52,1200,4.649840776756605,0,
1,28,0,0,93,1200,2.9730350630158218,0,
2,0,37,0,15,1200,2.36626386410202,0,
3,37,0,0,72,1200,3.0688935142309246,0,
4,1,28,0,61,1200,4.720485324637262,0,
5,28,1,0,21,1200,2.816396748153906,0,
6,1,29,0,83,1200,3.9430703616240868,0,
7,29,1,0,87,1200,2.0015611309859476,0,
8,2,74,0,75,1200,3.057706569002507,0,
9,74,2,0,75,1200,2.914343774474087,0,
10,2,3,0,88,1200,2.493967559428825,0,
11,3,2,0,24,1200,3.602268258126326,0,
12,3,4,0,3,1200,3.45448991407695,0,
13,4,3,0,22,1200,4.077308098670811,0,
14,4,5,0,53,1200,2.8082370013955646,0,
15,5,4,0,2,1200,2.7323765667433224,0,
16,5,6,0,88,1200,2.504873126518792,0,
17,6,5,0,30,1200,2.656292658719211,0,
18,6,7,0,38,1200,3.6743060060520234,0,
19,7,6,0,2,1200,3.2115085131741226,0,
20,7,11,0,64,1200,2.1946767413269446,0,
21,11,7,0,60,1200,2.761746241803034,0,
22,8,9,0,21,1200,2.7406281885158035,0,
23,9,8,0,33,1200,4.088912818519365,0,
24,8,11,0,76,1200,4.136811769773326,0,
25,11,8,0,58,1200,2.4442607898602,0,
26,9,37,0,22,1200,4.993221455146825,0,
27,37,9,0,89,1200,2.800343042825855,0,
28,10,58,0,49,1200,4.929844867497959,0,
29,58,10,0,91,1200,3.233111039954694,0,
30,10,11,0,59,1200,2.099152198701645,0,
31,11,10,0,42,1200,3.035213744080049,0,
32,12,60,0,92,1200,3.903054034104091,0,
33,60,12,0,60,1200,4.042116354664301,0,
34,12,61,0,80,1200,3.5928037499514094,0,
35,61,12,0,15,1200,3.343349493719275,0,
36,13,73,0,62,1200,3.6586792672139836,0,
37,73,13,0,62,1200,3.7780901716381807,0,
38,13,27,0,47,1200,2.2425599789981456,0,
39,27,13,0,62,1200,3.1089633681842135,0,
40,14,48,0,51,1200,2.7264798148322775,0,
41,48,14,0,55,1200,4.409419269139688,0,
42,14,66,0,64,1200,3.4109019033381154,0,
43,66,14,0,3,1200,4.950269422684529,0,
44,15,47,0,51,1200,3.196473327333659,0,
45,47,15,0,7,1200,4.449295619658152,0,
46,15,23,0,21,1200,4.395035374953654,0,
47,23,15,0,73,1200,2.4521526318962885,0,
48,16,60,0,39,1200,3.524596330222156,0,
49,60,16,0,18,1200,4.087438420372646,0,
50,16,63,0,4,1200,4.57507641444116,0,
51,63,16,0,89,1200,2.977876715605654,0,
52,17,56,0,60,1200,2.6607231426966447,0,
53,56,17,0,14,1200,4.133448597314054,0,
