DemandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,SfcNum,SfcRequest
0,87,82,0,113.99378189290914,68.75538647326789,0,0,-1,0,3,0|4|1
1,14,46,0,147.1801306541514,36.49587516919564,0,0,-1,0,3,2|1|0
2,28,8,0,113.0972280693053,74.72841258513861,0,0,-1,0,3,2|0|1
3,61,27,0,108.71825262446428,51.68704308746077,0,0,-1,0,3,3|0|1
4,38,78,0,144.51624731272508,83.46495240838419,0,0,-1,0,3,5|4|0
5,6,11,0,36.63384213054036,14.849543797895503,0,0,-1,0,3,5|3|2
6,13,48,0,139.6691367133619,31.953011302832707,0,0,-1,0,3,0|3|1
7,51,42,0,87.97704989122684,48.626074199102746,0,0,-1,0,3,2|0|5
8,65,14,0,157.65753179095523,38.01947567524401,0,0,-1,0,3,3|4|1
9,59,53,0,140.17094892696923,52.84244939336354,0,0,-1,0,3,0|1|3
10,72,27,0,150.95607563470648,28.45680577045825,0,0,-1,0,3,3|2|4
11,62,13,0,129.19405228310436,87.80395080766846,0,0,-1,0,3,3|2|5
12,30,60,0,158.58598671137173,97.22261549455492,0,0,-1,0,3,5|3|4
13,75,67,0,136.43761787956637,101.58911996597747,0,0,-1,0,3,4|2|0
14,1,73,0,126.99849920391512,58.45156779496113,0,0,-1,0,3,2|3|4
15,6,32,0,88.18849865227432,54.07781864771337,0,0,-1,0,3,3|0|4
16,38,10,0,139.47215829467487,76.6949416367259,0,0,-1,0,3,1|0|3
17,59,38,0,162.05926067514642,65.05193948297182,0,0,-1,0,3,5|3|2
18,36,84,0,128.598535146335,60.03084994619024,0,0,-1,0,3,3|4|0
19,69,59,0,125.89457196793798,67.02833317068016,0,0,-1,0,3,3|0|1
20,63,80,0,147.92116165483776,39.37618621002257,0,0,-1,0,3,3|0|1
21,57,68,0,121.37023306841692,70.7109158777892,0,0,-1,0,3,3|2|4
22,52,5,0,139.78608978550068,52.46866277400806,0,0,-1,0,3,2|3|4
23,81,12,0,174.17960467527703,109.37664682555345,0,0,-1,0,3,3|1|2
24,1,59,0,151.01072387875647,18.12480903111603,0,0,-1,0,3,2|4|1
25,63,36,0,141.96112327779477,34.0904992820916,0,0,-1,0,3,1|4|2
26,16,11,0,73.81958976393803,29.32040774887373,0,0,-1,0,3,2|5|3
27,14,17,0,138.8441331643556,119.55201122305324,0,0,-1,0,3,0|5|2
28,76,2,0,148.20498371632686,118.77029943355639,0,0,-1,0,3,0|2|1
29,67,14,0,156.51669236121205,59.310273569687254,0,0,-1,0,3,5|0|3
